"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,0.8848417,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,0.8833867,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,0.881508,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,0.9073148,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,0.9258667,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,0.9453386,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,0.9465078,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,0.9822438,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,0.9870731,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,1.01043,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,1.016271,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,0.9800927,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-12","Dec-2022","NATUSD","National currency per US dollar","0","Units",,,0.9445572,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-01","Jan-2023","NATUSD","National currency per US dollar","0","Units",,,0.9285232,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-02","Feb-2023","NATUSD","National currency per US dollar","0","Units",,,0.934222,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-03","Mar-2023","NATUSD","National currency per US dollar","0","Units",,,0.9336561,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-04","Apr-2023","NATUSD","National currency per US dollar","0","Units",,,0.9120525,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-05","May-2023","NATUSD","National currency per US dollar","0","Units",,,0.9211296,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-06","Jun-2023","NATUSD","National currency per US dollar","0","Units",,,0.9224318,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-07","Jul-2023","NATUSD","National currency per US dollar","0","Units",,,0.9045491,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-08","Aug-2023","NATUSD","National currency per US dollar","0","Units",,,0.9166943,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2023-09","Sep-2023","NATUSD","National currency per US dollar","0","Units",,,0.9367653,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-01","Jan-2010","NATUSD","National currency per US dollar","0","Units",,,3.8065,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-02","Feb-2010","NATUSD","National currency per US dollar","0","Units",,,3.85525,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-03","Mar-2010","NATUSD","National currency per US dollar","0","Units",,,3.842826,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-04","Apr-2010","NATUSD","National currency per US dollar","0","Units",,,3.856048,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-05","May-2010","NATUSD","National currency per US dollar","0","Units",,,3.882474,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-06","Jun-2010","NATUSD","National currency per US dollar","0","Units",,,3.905714,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-07","Jul-2010","NATUSD","National currency per US dollar","0","Units",,,3.914572,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-08","Aug-2010","NATUSD","National currency per US dollar","0","Units",,,3.918091,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-09","Sep-2010","NATUSD","National currency per US dollar","0","Units",,,3.932273,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-10","Oct-2010","NATUSD","National currency per US dollar","0","Units",,,3.936474,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-11","Nov-2010","NATUSD","National currency per US dollar","0","Units",,,3.948571,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2010-12","Dec-2010","NATUSD","National currency per US dollar","0","Units",,,3.95675,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-01","Jan-2011","NATUSD","National currency per US dollar","0","Units",,,3.962476,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-02","Feb-2011","NATUSD","National currency per US dollar","0","Units",,,4.0023,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-03","Mar-2011","NATUSD","National currency per US dollar","0","Units",,,4.017421,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-04","Apr-2011","NATUSD","National currency per US dollar","0","Units",,,4.046052,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-05","May-2011","NATUSD","National currency per US dollar","0","Units",,,4.063715,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-06","Jun-2011","NATUSD","National currency per US dollar","0","Units",,,4.07619,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-07","Jul-2011","NATUSD","National currency per US dollar","0","Units",,,4.108047,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-08","Aug-2011","NATUSD","National currency per US dollar","0","Units",,,4.149,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-09","Sep-2011","NATUSD","National currency per US dollar","0","Units",,,4.183864,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-10","Oct-2011","NATUSD","National currency per US dollar","0","Units",,,4.202619,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-11","Nov-2011","NATUSD","National currency per US dollar","0","Units",,,4.241095,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2011-12","Dec-2011","NATUSD","National currency per US dollar","0","Units",,,4.268895,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-01","Jan-2012","NATUSD","National currency per US dollar","0","Units",,,4.301143,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-02","Feb-2012","NATUSD","National currency per US dollar","0","Units",,,4.345,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-03","Mar-2012","NATUSD","National currency per US dollar","0","Units",,,4.336637,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-04","Apr-2012","NATUSD","National currency per US dollar","0","Units",,,4.379294,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-05","May-2012","NATUSD","National currency per US dollar","0","Units",,,4.431452,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-06","Jun-2012","NATUSD","National currency per US dollar","0","Units",,,4.4965,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-07","Jul-2012","NATUSD","National currency per US dollar","0","Units",,,4.549762,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-08","Aug-2012","NATUSD","National currency per US dollar","0","Units",,,4.5905,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-09","Sep-2012","NATUSD","National currency per US dollar","0","Units",,,4.650763,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-10","Oct-2012","NATUSD","National currency per US dollar","0","Units",,,4.710818,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-11","Nov-2012","NATUSD","National currency per US dollar","0","Units",,,4.790238,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2012-12","Dec-2012","NATUSD","National currency per US dollar","0","Units",,,4.861105,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,4.940238,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,4.992353,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,5.0645,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,5.14375,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,5.220954,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,5.314722,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,5.421818,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,5.562524,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,5.720714,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,5.8295,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,5.998368,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,6.30279,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,7.069545,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,7.79355,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,7.882667,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,7.950675,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,7.99285,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,8.07505,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,8.123913,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,8.26865,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,8.365954,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,8.411364,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,8.462778,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,8.506316,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,8.55595,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,8.638611,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,8.7375,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,8.819,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,8.902632,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,9.040455,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,9.096591,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,9.19825,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,9.321591,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,9.445477,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,9.583421,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,11.45875,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,13.592,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,14.77895,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,14.94762,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,14.39048,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,14.12381,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,14.1825,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,14.8775,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,14.83864,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,15.11364,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,15.18,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,15.34048,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,15.7325,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-01","Jan-2017","NATUSD","National currency per US dollar","0","Units",,,15.90909,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-02","Feb-2017","NATUSD","National currency per US dollar","0","Units",,,15.59444,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-03","Mar-2017","NATUSD","National currency per US dollar","0","Units",,,15.51591,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-04","Apr-2017","NATUSD","National currency per US dollar","0","Units",,,15.35278,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-05","May-2017","NATUSD","National currency per US dollar","0","Units",,,15.73238,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-06","Jun-2017","NATUSD","National currency per US dollar","0","Units",,,16.11667,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-07","Jul-2017","NATUSD","National currency per US dollar","0","Units",,,17.19714,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-08","Aug-2017","NATUSD","National currency per US dollar","0","Units",,,17.41886,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-09","Sep-2017","NATUSD","National currency per US dollar","0","Units",,,17.24524,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-10","Oct-2017","NATUSD","National currency per US dollar","0","Units",,,17.46905,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-11","Nov-2017","NATUSD","National currency per US dollar","0","Units",,,17.4825,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2017-12","Dec-2017","NATUSD","National currency per US dollar","0","Units",,,17.71842,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-01","Jan-2018","NATUSD","National currency per US dollar","0","Units",,,18.9818,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-02","Feb-2018","NATUSD","National currency per US dollar","0","Units",,,19.8333,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-03","Mar-2018","NATUSD","National currency per US dollar","0","Units",,,20.695,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-04","Apr-2018","NATUSD","National currency per US dollar","0","Units",,,20.2368,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-05","May-2018","NATUSD","National currency per US dollar","0","Units",,,23.6783,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-06","Jun-2018","NATUSD","National currency per US dollar","0","Units",,,26.5658,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-07","Jul-2018","NATUSD","National currency per US dollar","0","Units",,,27.5296,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-08","Aug-2018","NATUSD","National currency per US dollar","0","Units",,,30.1107,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-09","Sep-2018","NATUSD","National currency per US dollar","0","Units",,,38.4326,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-10","Oct-2018","NATUSD","National currency per US dollar","0","Units",,,36.9568,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-11","Nov-2018","NATUSD","National currency per US dollar","0","Units",,,36.3845,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2018-12","Dec-2018","NATUSD","National currency per US dollar","0","Units",,,37.7347,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-01","Jan-2019","NATUSD","National currency per US dollar","0","Units",,,37.2884,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-02","Feb-2019","NATUSD","National currency per US dollar","0","Units",,,38.3045,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-03","Mar-2019","NATUSD","National currency per US dollar","0","Units",,,41.4158,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-04","Apr-2019","NATUSD","National currency per US dollar","0","Units",,,43.1629,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-05","May-2019","NATUSD","National currency per US dollar","0","Units",,,44.7773,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-06","Jun-2019","NATUSD","National currency per US dollar","0","Units",,,43.6307,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-07","Jul-2019","NATUSD","National currency per US dollar","0","Units",,,42.48,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-08","Aug-2019","NATUSD","National currency per US dollar","0","Units",,,52.4914,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-09","Sep-2019","NATUSD","National currency per US dollar","0","Units",,,56.3633,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-10","Oct-2019","NATUSD","National currency per US dollar","0","Units",,,58.4403,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-11","Nov-2019","NATUSD","National currency per US dollar","0","Units",,,59.6453,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2019-12","Dec-2019","NATUSD","National currency per US dollar","0","Units",,,59.7748,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-01","Jan-2020","NATUSD","National currency per US dollar","0","Units",,,59.9103,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-02","Feb-2020","NATUSD","National currency per US dollar","0","Units",,,61.2561,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-03","Mar-2020","NATUSD","National currency per US dollar","0","Units",,,63.0241,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-04","Apr-2020","NATUSD","National currency per US dollar","0","Units",,,65.6639,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-05","May-2020","NATUSD","National currency per US dollar","0","Units",,,67.6284,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-06","Jun-2020","NATUSD","National currency per US dollar","0","Units",,,69.4424,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-07","Jul-2020","NATUSD","National currency per US dollar","0","Units",,,71.3795,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-08","Aug-2020","NATUSD","National currency per US dollar","0","Units",,,73.198,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-09","Sep-2020","NATUSD","National currency per US dollar","0","Units",,,75.1036,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-10","Oct-2020","NATUSD","National currency per US dollar","0","Units",,,77.4843,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-11","Nov-2020","NATUSD","National currency per US dollar","0","Units",,,79.8411,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2020-12","Dec-2020","NATUSD","National currency per US dollar","0","Units",,,82.5383,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-01","Jan-2021","NATUSD","National currency per US dollar","0","Units",,,85.8755,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-02","Feb-2021","NATUSD","National currency per US dollar","0","Units",,,88.5522,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-03","Mar-2021","NATUSD","National currency per US dollar","0","Units",,,90.9659,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-04","Apr-2021","NATUSD","National currency per US dollar","0","Units",,,92.764,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-05","May-2021","NATUSD","National currency per US dollar","0","Units",,,94.0042,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-06","Jun-2021","NATUSD","National currency per US dollar","0","Units",,,95.1543,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-07","Jul-2021","NATUSD","National currency per US dollar","0","Units",,,96.1348,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-08","Aug-2021","NATUSD","National currency per US dollar","0","Units",,,97.111,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-09","Sep-2021","NATUSD","National currency per US dollar","0","Units",,,98.1791,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-10","Oct-2021","NATUSD","National currency per US dollar","0","Units",,,99.1495,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,100.2124,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,101.786,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,103.8881,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,106.2047,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,109.3552,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,113.2374,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,117.6745,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,122.6425,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,128.3519,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,135.202,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,143.5305,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,152.4895,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,162.0233,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2022-12","Dec-2022","NATUSD","National currency per US dollar","0","Units",,,172.799,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2023-01","Jan-2023","NATUSD","National currency per US dollar","0","Units",,,182.1445,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2023-02","Feb-2023","NATUSD","National currency per US dollar","0","Units",,,191.79,,
