open;high;low;close;volume;marketCap;timestamp
0.1479910016;0.1480000019;0.131814003;0.1331519932;1705.51;1152848.54223;"2017-03-24T00:00:00.000Z"
0.1476130038;0.1538629979;0.1430380046;0.1471109986;3419.07;1273707.50643;"2017-03-29T00:00:00.000Z"
0.157073006;0.1624719948;0.1546089947;0.1590729952;9588.3;1377276.16678;"2017-04-02T00:00:00.000Z"
0.1720580012;0.1855659932;0.1694809943;0.1728059947;8271.89;1496178.39153;"2017-04-07T00:00:00.000Z"
0.1801690012;0.197378993;0.1783490032;0.1819709986;4956.63;1575530.23671;"2017-04-12T00:00:00.000Z"
0.1771800071;0.1831929982;0.172389999;0.1729079932;4101.9;1497061.52172;"2017-04-16T00:00:00.000Z"
0.1806939989;0.1841470003;0.1757970005;0.1789360046;2658.39;1549252.78443;"2017-04-21T00:00:00.000Z"
0.1922529936;0.2035059929;0.1889020056;0.1952140033;12093.6;1690189.97329;"2017-04-26T00:00:00.000Z"
0.2092159986;0.221044004;0.208472997;0.2162230015;6823.96;1872088.8184;"2017-04-30T00:00:00.000Z"
0.2555150092;0.2709749937;0.2452529967;0.26256001;19430.5;2273281.01154;"2017-05-05T00:00:00.000Z"
0.2944819927;0.3303279877;0.2942599952;0.300244987;11473.3;2599562.98488;"2017-05-09T00:00:00.000Z"
0.3955790102;0.4460749924;0.3953970075;0.4039919972;22305.8;3497818.94582;"2017-05-14T00:00:00.000Z"
0.3928990066;0.4736370146;0.3928990066;0.4433510005;20279.9;3838594.64407;"2017-05-19T00:00:00.000Z"
0.7167029977;0.755926013;0.6301429868;0.6463739872;40620.3;5596396.02587;"2017-05-23T00:00:00.000Z"
0.5221109986;0.59197402;0.5221109986;0.5499200225;10832;4761283.87365;"2017-05-28T00:00:00.000Z"
0.5859100223;0.6302319765;0.5793129802;0.6159840226;10228.6;5333275.17753;"2017-06-02T00:00:00.000Z"
0.6723470092;0.8233829737;0.6723470092;0.778061986;43886.3;6736569.05241;"2017-06-06T00:00:00.000Z"
0.8230699897;0.8504809737;0.8098589778;0.8363999724;19772.6;7241667.57332;"2017-06-11T00:00:00.000Z"
0.5899789929;0.6717919707;0.5698450208;0.6545270085;23761.1;5666985.83425;"2017-06-16T00:00:00.000Z"
0.6641489863;0.6830120087;0.6291949749;0.6370390058;11306.2;5515572.29704;"2017-06-20T00:00:00.000Z"
0.5711680055;0.6657959819;0.5262269974;0.536428988;116429;4644476.91857;"2017-06-25T00:00:00.000Z"
0.5312780142;0.5575079918;0.5236570239;0.5381450057;26141.1;4659334.28533;"2017-06-29T00:00:00.000Z"
0.5313749909;0.6925979853;0.5308560133;0.553155005;14908.8;4789292.95376;"2017-07-04T00:00:00.000Z"
0.5605009794;0.977034986;0.5313410163;0.536601007;11815;4645966.1185;"2017-07-09T00:00:00.000Z"
0.5413879752;0.5478559732;0.5086839795;0.513553977;8904.84;4446421.98583;"2017-07-13T00:00:00.000Z"
0.4846229851;0.5248709917;0.4588559866;0.507790029;21873.2;4396516.47185;"2017-07-18T00:00:00.000Z"
0.6249150038;0.6283559799;0.5777720213;0.5942569971;13198;5145159.78852;"2017-07-23T00:00:00.000Z"
0.5119330287;0.5363129973;0.5081390142;0.5285419822;15662.7;4576190.1752;"2017-07-27T00:00:00.000Z"
0.5153279901;0.5287089944;0.475959003;0.4914020002;27399.5;4254626.88769;"2017-08-01T00:00:00.000Z"
0.5856999755;0.597694993;0.5445619822;0.5654330254;11705.3;4895597.58607;"2017-08-06T00:00:00.000Z"
0.5684350133;0.6150580049;0.5626099706;0.5783749819;9302.7;5007651.22277;"2017-08-10T00:00:00.000Z"
0.6684420109;0.7088829875;0.6195030212;0.6394690275;13673.8;5536611.57514;"2017-08-15T00:00:00.000Z"
0.6767500043;0.7099890113;0.6438500285;0.6778200269;12366.3;5868659.86914;"2017-08-19T00:00:00.000Z"
0.6645479798;0.7032369971;0.6636120081;0.6990280151;12725.8;6052281.68394;"2017-08-24T00:00:00.000Z"
0.7061280012;0.7428129911;0.6911879778;0.7305920124;34947.4;6325567.18762;"2017-08-29T00:00:00.000Z"
0.788146019;0.8030430079;0.7000499964;0.7348610163;23055.8;6362528.7836;"2017-09-02T00:00:00.000Z"
0.7230769992;0.7856600285;0.683381021;0.7146620154;55329.3;6187643.03119;"2017-09-07T00:00:00.000Z"
0.6197109818;0.6972410083;0.5995669961;0.6567819715;18890.8;5686509.938;"2017-09-12T00:00:00.000Z"
0.5735380054;0.6021100283;0.538993001;0.5619559884;5248.31;4865493.23629;"2017-09-16T00:00:00.000Z"
0.5975430012;0.6122540236;0.5468450189;0.5516710281;27799.5;4776444.27528;"2017-09-21T00:00:00.000Z"
0.5804359913;0.6108840108;0.5682970285;0.5994719863;18117.6;5190311.98412;"2017-09-25T00:00:00.000Z"
0.6426920295;0.6764749885;0.6426920295;0.6597869992;16724.8;5712527.6461;"2017-09-30T00:00:00.000Z"
0.6565430164;0.6798930168;0.6356229782;0.673838973;12591.5;5834191.81724;"2017-10-05T00:00:00.000Z"
0.6676300168;0.681352973;0.6392210126;0.668587029;27175.7;5788719.2705;"2017-10-09T00:00:00.000Z"
0.6506059766;0.7666190267;0.6413369775;0.6777650118;38925.6;5868183.67149;"2017-10-14T00:00:00.000Z"
0.645761013;0.7976080179;0.6405869722;0.6835529804;52931.7;5918296.98081;"2017-10-19T00:00:00.000Z"
0.5524950027;0.5669760108;0.4834100008;0.4925630093;8301.51;4264678.98723;"2017-10-23T00:00:00.000Z"
0.6213700175;0.6431220174;0.579940021;0.5891739726;32749.2;5101150.46729;"2017-10-28T00:00:00.000Z"
0.6208670139;0.6603810191;0.6037350297;0.631716013;21630.4;5469485.02242;"2017-11-02T00:00:00.000Z"
0.6374340057;0.6506590247;0.5966489911;0.5977209806;20014.3;5175151.58249;"2017-11-06T00:00:00.000Z"
0.6063849926;0.617200017;0.5515850186;0.5575879812;17114.8;4827674.48455;"2017-11-11T00:00:00.000Z"
0.621686995;0.6726530194;0.621686995;0.6632840037;20372.2;5742805.15866;"2017-11-15T00:00:00.000Z"
0.6530460119;0.6730139852;0.6406099796;0.665012002;15929.4;5757766.42309;"2017-11-20T00:00:00.000Z"
0.713447988;0.7882320285;0.6643630266;0.7364709973;253572;6376468.38761;"2017-11-25T00:00:00.000Z"
0.7529389858;0.8247079849;0.6804029942;0.6886320114;34947.3;5962271.66948;"2017-11-29T00:00:00.000Z"
0.8889179826;0.9602900147;0.8554840088;0.8803030252;88777.1;7621785.85581;"2017-12-04T00:00:00.000Z"
1.1844199896;1.1870800257;0.9597859979;1.0669900179;133450;9238147.87669;"2017-12-09T00:00:00.000Z"
1.4604400396;1.535869956;1.2364100218;1.3261599541;160930;11482077.7966;"2017-12-13T00:00:00.000Z"
1.5026099682;1.6940000057;1.4491599798;1.6799299717;184993;14545067.6787;"2017-12-18T00:00:00.000Z"
1.256469965;1.4836800098;1.2432899475;1.3329000473;205924;11540433.6543;"2017-12-23T00:00:00.000Z"
1.5107699633;1.5938700438;1.4028099775;1.5180100203;139823;13143141.7898;"2017-12-27T00:00:00.000Z"
1.6993199587;2.0090401173;1.6533600092;1.7484699488;1717790;15138496.5351;"2018-01-01T00:00:00.000Z"
1.8954700232;2.0281100273;1.6717900038;1.8627099991;553830;16127602.35;"2018-01-05T00:00:00.000Z"
1.9586199522;2.0540800095;1.7589299679;1.9888900518;497173;17220086.3461;"2018-01-10T00:00:00.000Z"
1.8415299654;1.8745399714;1.6772899628;1.7085599899;209996;14792950.2021;"2018-01-15T00:00:00.000Z"
1.3048199415;1.4191499949;1.2467000484;1.3403400183;92027.5;11604850.2095;"2018-01-19T00:00:00.000Z"
1.2433999777;1.4373699427;1.168200016;1.4243199825;401708;12331960.7341;"2018-01-24T00:00:00.000Z"
1.6888799667;1.74556005;1.576570034;1.6211800575;66016.1;14036402.0044;"2018-01-29T00:00:00.000Z"
1.5030299425;1.7289999723;1.440320015;1.641569972;348807;14212941.4614;"2018-02-02T00:00:00.000Z"
1.6276600361;1.773630023;1.5320800543;1.5320800543;189290;13264961.8074;"2018-02-07T00:00:00.000Z"
1.5852700472;1.9513499737;1.5852700472;1.9339599609;91469.4;16744494.7634;"2018-02-12T00:00:00.000Z"
1.9499200583;2.0063800812;1.8607499599;2.0018200874;55030.9;17332036.0852;"2018-02-16T00:00:00.000Z"
1.849429965;1.9675400257;1.7673300505;1.9065799713;29826.3;16507434.9139;"2018-02-21T00:00:00.000Z"
1.7054100037;1.7173000574;1.6386400461;1.7046200037;72458.8;14758837.134;"2018-02-25T00:00:00.000Z"
1.7974300385;2.132060051;1.7974300385;2.0938000679;171233;18128411.7229;"2018-03-02T00:00:00.000Z"
2.1220700741;2.1737298965;1.8071700335;1.9204900265;79403;16627869.6292;"2018-03-07T00:00:00.000Z"
1.5807800293;1.7498300076;1.5207099915;1.7187099457;33138.7;14880830.3144;"2018-03-11T00:00:00.000Z"
1.3471699953;1.440860033;1.3012499809;1.3772499561;447737;11924422.125;"2018-03-16T00:00:00.000Z"
1.2966300249;1.3249900341;1.26620996;1.287610054;11846.2;11148306.5329;"2018-03-21T00:00:00.000Z"
1.1895099878;1.2785799503;1.1789599657;1.2350900173;26617.6;10693581.0654;"2018-03-25T00:00:00.000Z"
1.0591599941;1.1050200462;0.9940919876;1.0186699629;42513.9;8819786.59364;"2018-03-30T00:00:00.000Z"
1.0558199883;1.0572500229;0.9216560125;0.9449470043;13580.9;8181482.60212;"2018-04-04T00:00:00.000Z"
0.9597740173;0.9898740053;0.945104003;0.9569990039;5873.4;8285830.49498;"2018-04-08T00:00:00.000Z"
1.0904200077;1.1289999485;1.0304299593;1.0344699621;44391.9;8956585.19198;"2018-04-13T00:00:00.000Z"
1.0490000248;1.0975999832;1.0269800425;1.02718997;11753.8;8893553.93907;"2018-04-17T00:00:00.000Z"
1.2364200354;1.3823699951;1.2004899979;1.3497600555;112049;11686409.8802;"2018-04-22T00:00:00.000Z"
1.2576999664;1.276540041;1.1574699879;1.1574699879;21172.8;10021536.3057;"2018-04-27T00:00:00.000Z"
1.1507899761;1.2128599882;1.1022700071;1.172350049;43952.4;10150369.4161;"2018-05-01T00:00:00.000Z"
1.1460900307;1.1724900007;1.0464799404;1.0823299885;17603.5;9370963.73103;"2018-05-06T00:00:00.000Z"
1.0546799898;1.0546799898;0.9489489794;0.9807059765;41786.7;8491088.99948;"2018-05-11T00:00:00.000Z"
0.9899290204;1.0058000088;0.8926690221;0.912710011;11958.2;7902370.17079;"2018-05-15T00:00:00.000Z"
0.9929400086;1.0017800331;0.9038810134;0.9136319757;6383.29;7910352.97507;"2018-05-20T00:00:00.000Z"
0.6992359757;0.7060700059;0.657491982;0.6709240079;10111.9;5808953.34166;"2018-05-25T00:00:00.000Z"
0.5876610279;0.6516469717;0.5857930183;0.5985839963;6803.29;5182623.55656;"2018-05-29T00:00:00.000Z"
0.6288350224;0.6395009756;0.6088640094;0.6117129922;6299.93;5296296.26528;"2018-06-03T00:00:00.000Z"
0.6037960052;0.6192650199;0.597992003;0.5997809768;75229.1;5192987.34911;"2018-06-07T00:00:00.000Z"
0.5126479864;0.5460019708;0.4821380079;0.490139991;11073.7;4243700.3161;"2018-06-12T00:00:00.000Z"
0.4895789921;0.4924480021;0.4654429853;0.472292006;3009.72;4089169.8488;"2018-06-17T00:00:00.000Z"
0.4609029889;0.4625869989;0.4498539865;0.4527280033;3124.3;3919782.01475;"2018-06-21T00:00:00.000Z"
0.4232439995;0.4276179969;0.3998450041;0.4002059996;5762.88;3465039.23105;"2018-06-26T00:00:00.000Z"
0.4130910039;0.4172970057;0.3821449876;0.3910140097;2650.21;3385453.61611;"2018-07-01T00:00:00.000Z"
0.4299789965;0.4730789959;0.427414;0.450383991;12719.2;3899487.33661;"2018-07-05T00:00:00.000Z"
0.4257099926;0.4278720021;0.3922599852;0.3923110068;7646.02;3396683.22257;"2018-07-10T00:00:00.000Z"
0.3779790103;0.3801139891;0.3669550121;0.3714259863;2402.58;3215857.98672;"2018-07-14T00:00:00.000Z"
0.394652009;0.3984900117;0.3668819964;0.3691709936;2729.78;3196333.88296;"2018-07-19T00:00:00.000Z"
0.3211219907;0.4081909955;0.3204739988;0.3618969917;14292;3133354.57889;"2018-07-24T00:00:00.000Z"
0.3368169963;0.3725990057;0.3331280053;0.3360300064;1603.94;2909394.49386;"2018-07-28T00:00:00.000Z"
0.277838;0.328211;0.265626;0.268079;7885.84;2321065.28143;"2018-08-02T00:00:00.000Z"
0.248994;0.248994;0.206841;0.220978;3721.5;1913258.26999;"2018-08-07T00:00:00.000Z"
0.19022;0.202689;0.185868;0.194295;2995.45;2188990.23634;"2018-08-11T00:00:00.000Z"
0.20031;0.219091;0.19907;0.202308;3435.4;2279267.28291;"2018-08-16T00:00:00.000Z"
0.207736;0.209506;0.197598;0.198486;1055.34;2246496.39022;"2018-08-21T00:00:00.000Z"
0.243308;0.250467;0.216742;0.249813;12060.4;2830013.54666;"2018-08-25T00:00:00.000Z"
0.33078;0.343644;0.3096;0.330046;9098.35;3738935.32771;"2018-08-30T00:00:00.000Z"
0.299878;0.330802;0.295638;0.316277;16420.2;3582952.8267;"2018-09-03T00:00:00.000Z"
0.276513;0.277921;0.250725;0.26007;6179.59;2946210.25759;"2018-09-08T00:00:00.000Z"
0.276797;0.303526;0.27431;0.281085;12209.8;3184279.27194;"2018-09-13T00:00:00.000Z"
0.328467;0.33494;0.317806;0.319863;5615.62;3623576.92784;"2018-09-17T00:00:00.000Z"
0.319229;0.331945;0.30723;0.309253;4523.64;3503381.24655;"2018-09-22T00:00:00.000Z"
0.329556;0.341357;0.320411;0.339365;2134.47;3844505.87944;"2018-09-27T00:00:00.000Z"
0.308441;0.317869;0.288013;0.308616;10107.9;3496164.97426;"2018-10-01T00:00:00.000Z"
0.231385;0.24251;0.189792;0.200119;33458;2267053.67993;"2018-10-06T00:00:00.000Z"
0.168993;0.181984;0.159302;0.181984;8599.44;2061610.826;"2018-10-11T00:00:00.000Z"
0.161572;0.169616;0.135815;0.151192;7905.83;1712782.79411;"2018-10-15T00:00:00.000Z"
0.104612;0.131958;0.103783;0.126567;925.48;1433817.79395;"2018-10-20T00:00:00.000Z"
0.178018;0.179037;0.147118;0.168769;3240.08;1911904.32946;"2018-10-25T00:00:00.000Z"
0.157974;0.163609;0.151777;0.158226;769.53;1792467.65954;"2018-10-30T00:00:00.000Z"
0.156299;0.164663;0.139524;0.164641;988.62;1865140.16619;"2018-11-04T00:00:00.000Z"
0.158255;0.15873;0.145651;0.14644;1688.39;1658949.62941272;"2018-11-08T00:00:00.000Z"
0.134266;0.141008;0.131165;0.132492;1310.02;1500939.32190761;"2018-11-13T00:00:00.000Z"
0.105127;0.114564;0.104304;0.106572;556.68;1813088.20735477;"2018-11-18T00:00:00.000Z"
0.144987;0.144987;0.0537694;0.0980765;5362.2;1670166.37424874;"2018-11-22T00:00:00.000Z"
0.0988019;0.101797;0.0909192;0.0958934;997.91;1634956.89567757;"2018-11-27T00:00:00.000Z"
0.0933561084;0.0979579001;0.0693095816;0.0713464476;409.67;1217899.4366086;"2018-12-02T00:00:00.000Z"
0.1006026299;0.1044210375;0.0961309453;0.0974335451;1604.33;1664830.25615824;"2018-12-06T00:00:00.000Z"
0.1018577029;0.1248459268;0.0965038351;0.1233526476;2473.62;2110227.45541567;"2018-12-11T00:00:00.000Z"
0.0972532464;0.1015867607;0.0932880512;0.0983936666;1051.21;1684845.99788404;"2018-12-15T00:00:00.000Z"
0.1115736973;0.1117169488;0.1029065226;0.1072876073;740.81;1839366.988913;"2018-12-20T00:00:00.000Z"
0.1067418057;0.1080996102;0.0971285332;0.10384897;964.2;1782578.03772105;"2018-12-25T00:00:00.000Z"
0.1119803015;0.1158005478;0.1012309201;0.1068287806;1144.15;1835548.2188226;"2018-12-29T00:00:00.000Z"
0.107043741;0.1185569657;0.1035405163;0.1082398485;1709.25;1862055.34233835;"2019-01-03T00:00:00.000Z"
0.0813064681;0.0813064681;0.0737646165;0.0737646165;761.31;1270515.17507949;"2019-01-08T00:00:00.000Z"
0.0619360088;0.0688804436;0.0585804879;0.0650672347;248.02;1121794.31306673;"2019-01-12T00:00:00.000Z"
0.0885999755;0.0886539038;0.0492632318;0.0527225559;149.27;910032.742369035;"2019-01-17T00:00:00.000Z"
0.0927193207;0.0934739939;0.0369119363;0.0395366425;107.82;683264.468582176;"2019-01-22T00:00:00.000Z"
0.0516996961;0.05943614;0.0384355077;0.0393620271;463.91;680893.121480689;"2019-01-26T00:00:00.000Z"
0.0473520878;0.047410785;0.022693434;0.0399637099;85.11;692122.617231669;"2019-01-31T00:00:00.000Z"
0.0322448306;0.049603686;0.0237688492;0.0240508258;14.82;416914.220990072;"2019-02-04T00:00:00.000Z"
0.1209347049;0.1365429492;0.0753882352;0.1316623655;1253.15;2285062.62369125;"2019-02-09T00:00:00.000Z"
0.0634125825;0.0942623298;0.0596788585;0.0942623298;0;1637921.8456202;"2019-02-14T00:00:00.000Z"
0.060212087;0.0846637108;0.055982388;0.0561775102;86.5;977063.158693304;"2019-02-18T00:00:00.000Z"
0.0518524714;0.0518524714;0.0510161412;0.0516279463;130.52;898940.274885555;"2019-02-23T00:00:00.000Z"
0.0495194854;0.0546839922;0.0454557144;0.0478716368;58.54;834473.261695821;"2019-02-28T00:00:00.000Z"
0.0309030313;0.0450590536;0.0301107143;0.0375562956;160.03;655255.219579994;"2019-03-04T00:00:00.000Z"
0.0674343223;0.0674437399;0.0567378659;0.0569373641;31.95;994525.246786426;"2019-03-09T00:00:00.000Z"
0.0426407301;0.074344786;0.0358154162;0.0569819326;843.32;996230.963866718;"2019-03-13T00:00:00.000Z"
0.0402009508;0.0537385202;0.0361769724;0.036472545;9.44;638404.409037626;"2019-03-18T00:00:00.000Z"
0.0383174846;0.0399221417;0.0370199259;0.0398646307;66.97;698604.846669523;"2019-03-23T00:00:00.000Z"
0.0361484082;0.052871364;0.0335022192;0.0528661478;140.73;927318.114223506;"2019-03-27T00:00:00.000Z"
0.0402790658;0.0427590201;0.0401029683;0.0411242745;137.03;722190.288836081;"2019-04-01T00:00:00.000Z"
0.0581822089;0.0617638825;0.0575914659;0.0606480297;0.97;1066315.50157795;"2019-04-06T00:00:00.000Z"
0.0555063974;0.0578655274;0.0525206006;0.0541446635;38.9;951973.119716238;"2019-04-10T00:00:00.000Z"
0.0511494745;0.0514606542;0.0500128906;0.0500463494;149.38;879916.435555863;"2019-04-15T00:00:00.000Z"
0.0546073718;0.0552618474;0.0545568679;0.0548716353;0;964754.759167239;"2019-04-20T00:00:00.000Z"
0.0425454279;0.0520252736;0.0416014949;0.0516952869;21.32;908908.105993814;"2019-04-24T00:00:00.000Z"
0.0410117002;0.0574663854;0.0409983503;0.0410575728;696.13;721875.492369516;"2019-04-29T00:00:00.000Z"
0.0411319513;0.0494357042;0.0411319513;0.0494357042;569.11;869180.053646762;"2019-05-03T00:00:00.000Z"
0.0651697512;0.0651697512;0.0651697512;0.0651697512;0;1145816.54550745;"2019-05-08T00:00:00.000Z"
0.0411431306;0.0570590618;0.0411162232;0.057045087;142.61;1002968.45290064;"2019-05-13T00:00:00.000Z"
0.0340288191;0.0342212293;0.0293409349;0.0313225526;62.36;550714.07222179;"2019-05-17T00:00:00.000Z"
0.0406719233;0.0425759347;0.0284357484;0.0287054922;42.19;504700.836568392;"2019-05-22T00:00:00.000Z"
0.0327241111;0.0349436329;0.0309304388;0.032230729;35.84;566681.656845072;"2019-05-27T00:00:00.000Z"
0.0291006257;0.0372383877;0.0290891645;0.0297128367;72.8;522411.998057669;"2019-05-31T00:00:00.000Z"
0.0235462042;0.0236292982;0.0167105035;0.0168150783;497.77;295643.217944132;"2019-06-05T00:00:00.000Z"
0.011496502;0.0178711661;0.0113780816;0.015445234;733.2;271558.57349833;"2019-06-10T00:00:00.000Z"
0.0140994929;0.0165860393;0.0140514488;0.0165720503;602.29;291370.291156988;"2019-06-14T00:00:00.000Z"
0.0210289856;0.0294208693;0.0197325478;0.0227737683;240.66;400409.087121409;"2019-06-19T00:00:00.000Z"
0.0563632688;0.0576134974;0.0386413683;0.0387639958;696.8;681549.751772973;"2019-06-23T00:00:00.000Z"
0.0299014353;0.0384446924;0.0297856025;0.0365280369;613.85;642237.054498692;"2019-06-28T00:00:00.000Z"
0.0205868823;0.0312664668;0.0205868823;0.0310581968;237.29;546066.15995373;"2019-07-03T00:00:00.000Z"
0.0296198524;0.0312608559;0.0294402747;0.0308226589;187.48;541924.925686215;"2019-07-07T00:00:00.000Z"
0.0265760723;0.0293038241;0.0255466824;0.0271081406;126.26;476616.151717991;"2019-07-12T00:00:00.000Z"
0.0266755106;0.0268073653;0.0204906926;0.0212947569;67.8;374405.062301842;"2019-07-17T00:00:00.000Z"
0.0265531554;0.0266825456;0.0230422162;0.0232953402;31.77;409579.379907722;"2019-07-21T00:00:00.000Z"
0.0218217156;0.0226991618;0.0214172288;0.0226892741;59.19;398923.506481476;"2019-07-26T00:00:00.000Z"
0.0240366152;0.0404905455;0.0230738439;0.0232557035;191.66;408882.485595049;"2019-07-31T00:00:00.000Z"
0.029386722;0.0297431641;0.0287120051;0.0296290037;100.28;520938.042666778;"2019-08-04T00:00:00.000Z"
0.0298999227;0.0308772106;0.0293011369;0.0297654272;57.27;537740.11626632;"2019-08-09T00:00:00.000Z"
0.0275541375;0.0275541375;0.0262258408;0.0264026827;33.86;476989.010092345;"2019-08-13T00:00:00.000Z"
0.0327181116;0.0328892696;0.0284689862;0.0288467574;68.17;521500.903724844;"2019-08-18T00:00:00.000Z"
0.0310783963;0.0310783963;0.0234373837;0.0235649548;42.28;426014.788404006;"2019-08-23T00:00:00.000Z"
0.0245865925;0.0288770887;0.0240981645;0.0287080909;55.35;518994.046474687;"2019-08-27T00:00:00.000Z"
0.0249984293;0.0250297761;0.0204560928;0.021238016;32.87;383947.644993131;"2019-09-01T00:00:00.000Z"
0.0304309217;0.0318679847;0.0239099522;0.0240882588;545.08;435475.245682877;"2019-09-06T00:00:00.000Z"
0.0277096621;0.0343375792;0.0276945325;0.0326304439;119.9;589903.598861515;"2019-09-10T00:00:00.000Z"
0.0310393397;0.0311019867;0.0306528753;0.03073039;51.77;555553.816382527;"2019-09-15T00:00:00.000Z"
0.0276838897;0.0277231526;0.0271626965;0.0272963379;40.83;493471.923765618;"2019-09-20T00:00:00.000Z"
0.0291429626;0.0293709205;0.023873783;0.0255926717;69.59;462672.501707465;"2019-09-24T00:00:00.000Z"
0.0132654126;0.0132869543;0.0119674818;0.0128197013;25.61;231758.659096335;"2019-09-29T00:00:00.000Z"
0.0224837569;0.0239970829;0.0190183175;0.0239962642;74.05;433812.137228632;"2019-10-03T00:00:00.000Z"
0.0151725959;0.0239746784;0.0151725959;0.023861947;50.57;431383.908076045;"2019-10-08T00:00:00.000Z"
0.046100577;0.0461027176;0.0223624266;0.0223624266;1.56;404275.099032258;"2019-10-13T00:00:00.000Z"
0.0246875531;0.0413625092;0.0245554556;0.0413321665;5.17;747216.121489698;"2019-10-17T00:00:00.000Z"
0.0371574963;0.0371574963;0.0371574963;0.0371574963;0;671745.099996479;"2019-10-22T00:00:00.000Z"
0.033862349;0.033862349;0.033862349;0.033862349;0;612174.372630051;"2019-10-27T00:00:00.000Z"
0.063528545;0.0638487157;0.0484261579;0.0484691836;27.96;876241.39996548;"2019-10-31T00:00:00.000Z"
0.0322788901;0.0323154043;0.0321414179;0.0321465908;0;581156.34689489;"2019-11-05T00:00:00.000Z"
0.0420842371;0.0426111054;0.0420428643;0.0425019186;0;768363.273976679;"2019-11-10T00:00:00.000Z"
0.0264084558;0.0349242641;0.0264084558;0.0347256826;4.68;627781.994030791;"2019-11-14T00:00:00.000Z"
0.0371471082;0.0371471082;0.0244160469;0.0244180382;10.97;441437.101988846;"2019-11-19T00:00:00.000Z"
0.0284950551;0.0287942195;0.0202445549;0.0202445549;164.87;365987.536217924;"2019-11-23T00:00:00.000Z"
0.0162786921;0.0530222659;0.0162786921;0.0530136191;24.39;958397.157832548;"2019-11-28T00:00:00.000Z"
0.0493705225;0.0494193254;0.049350216;0.049398984;0;893050.627672393;"2019-12-03T00:00:00.000Z"
0.0493421077;0.064999181;0.0493421077;0.064999181;91.18;1175075.97727082;"2019-12-07T00:00:00.000Z"
0.0232323362;0.0232323362;0.0232323362;0.0232323362;0;420001.602921347;"2019-12-12T00:00:00.000Z"
0.0407033556;0.0408730513;0.0406768729;0.0407033556;0;735848.277810288;"2019-12-17T00:00:00.000Z"
0.0407033556;0.0407033556;0.0407033556;0.0407033556;0;735848.277810288;"2019-12-21T00:00:00.000Z"
0.0125935086;0.032762719;0.0124390088;0.0327412724;257.66;591907.190850261;"2019-12-26T00:00:00.000Z"
0.0295876473;0.0297753961;0.0292170621;0.0292170621;0;528195.390960439;"2019-12-30T00:00:00.000Z"
0.0233624504;0.0233624504;0.0233624504;0.0233624504;0;422353.848180109;"2020-01-04T00:00:00.000Z"
0.026135035;0.026195565;0.0257576806;0.0258562764;0;467438.032507393;"2020-01-09T00:00:00.000Z"
0.0641238512;0.0641238512;0.0640162339;0.0640422223;0;1157775.77331333;"2020-01-13T00:00:00.000Z"
0.030833008;0.030833008;0.0276668116;0.0278666133;1.09;503781.544964257;"2020-01-18T00:00:00.000Z"
0.0322035193;0.0322035193;0.0322035193;0.0322035193;0;582185.518835535;"2020-01-23T00:00:00.000Z"
0.0254636771;0.0254636771;0.0254636771;0.0254636771;0;460340.496156323;"2020-01-27T00:00:00.000Z"
0.0447118157;0.0447118157;0.0243882631;0.0243882631;593.59;440898.818544805;"2020-02-01T00:00:00.000Z"
0.0438037721;0.0438107401;0.043793288;0.0438002816;0;791835.49566542;"2020-02-06T00:00:00.000Z"
0.0344730018;0.0346112529;0.0333019537;0.0336832829;0;608937.158560074;"2020-02-10T00:00:00.000Z"
0.0288737497;0.0288737497;0.0288737497;0.0288737497;0;521988.880207282;"2020-02-15T00:00:00.000Z"
0.0274071062;0.0587958552;0.0274071062;0.0587912445;0.29;1062846.91655484;"2020-02-19T00:00:00.000Z"
0.0240403647;0.0281365506;0.023020906;0.0281298826;2.07;508541.011547297;"2020-02-24T00:00:00.000Z"
0.0394664216;0.0394664216;0.0394664216;0.0394664216;3.17;713486.588450119;"2020-02-29T00:00:00.000Z"
0.0471512774;0.0471512774;0.0471512774;0.0471512774;0;852415.869335001;"2020-03-04T00:00:00.000Z"
0.078839471;0.078839471;0.078839471;0.078839471;0;1425285.16598537;"2020-03-09T00:00:00.000Z"
0.0370178426;0.0370178426;0.0370178426;0.0370178426;0;669220.395105929;"2020-03-14T00:00:00.000Z"
0.0641756951;0.072223043;0.0641756951;0.0721448893;0.72;1304258.37686415;"2020-03-18T00:00:00.000Z"
0.0498494305;0.0675916131;0.0494210703;0.0674955691;6.75;1220206.48001052;"2020-03-23T00:00:00.000Z"
0.0455005171;0.0455005171;0.0455005171;0.0455005171;4.6;822572.896406686;"2020-03-28T00:00:00.000Z"
0.0776178451;0.0776178451;0.0776178451;0.0776178451;15.48;1403200.22247448;"2020-04-01T00:00:00.000Z"
0.0764366475;0.0766443952;0.0761719934;0.0763570888;0;1380407.86699535;"2020-04-06T00:00:00.000Z"
0.077122632;0.077122632;0.077122632;0.077122632;0;1394247.60157464;"2020-04-10T00:00:00.000Z"
0.0702927168;0.0703174486;0.069709019;0.069791822;0.35;1261718.87362725;"2020-04-15T00:00:00.000Z"
0.0277955353;0.0277955353;0.0277955353;0.0277955353;0;502496.574225138;"2020-04-20T00:00:00.000Z"
0.0679037488;0.0679037488;0.0679037488;0.0679037488;0;1227585.68341153;"2020-04-24T00:00:00.000Z"
0.0678668404;0.0678668404;0.0611620803;0.0614502413;1.52;1110917.11044403;"2020-04-29T00:00:00.000Z"
