Date,Country,Value
2017-07-15,MAD,835194.0
2017-07-22,MAD,1156830.0
2017-07-29,MAD,442432.0
2017-08-05,MAD,509546.0
2017-08-12,MAD,735986.0
2017-08-19,MAD,625288.0
2017-08-26,MAD,614279.0
2017-09-02,MAD,473498.0
2017-09-09,MAD,741346.0
2017-09-16,MAD,1349072.0
2017-09-23,MAD,717265.0
2017-09-30,MAD,526763.0
2017-10-07,MAD,1099809.0
2017-10-14,MAD,456049.0
2017-10-21,MAD,1219117.0
2017-10-28,MAD,926531.0
2017-11-04,MAD,722831.0
2017-11-11,MAD,822003.0
2017-11-18,MAD,600279.0
2017-11-25,MAD,707652.0
2017-12-02,MAD,447503.0
2017-12-09,MAD,807966.0
2017-12-16,MAD,1166757.0
2017-12-23,MAD,889384.0
2017-12-30,MAD,1170195.0
2018-01-06,MAD,866659.0
2018-01-13,MAD,697616.0
2018-01-20,MAD,997064.0
2018-01-27,MAD,1217937.0
2018-02-03,MAD,446061.0
2018-02-10,MAD,424028.0
2018-02-17,MAD,813055.0
2018-02-24,MAD,1086954.0
2018-03-03,MAD,883509.0
2018-03-10,MAD,1110918.0
2018-03-17,MAD,1295994.0
2018-03-24,MAD,461728.0
2018-03-31,MAD,565313.0
2018-04-07,MAD,732907.0
2018-04-14,MAD,594263.0
2018-04-21,MAD,755419.0
2018-04-28,MAD,741455.0
2018-05-05,MAD,558721.0
2018-05-12,MAD,1211939.0
2018-05-19,MAD,802773.0
2018-05-26,MAD,385325.0
2018-06-02,MAD,1140971.0
2018-06-09,MAD,993802.0
2018-06-16,MAD,681463.0
2018-06-23,MAD,1209759.0
2018-06-30,MAD,604327.0
2018-07-07,MAD,1250159.0
2018-07-14,MAD,943490.0
2018-07-21,MAD,711953.0
2018-07-28,MAD,592450.0
2018-08-04,MAD,760936.0
2018-08-11,MAD,857161.0
2018-08-18,MAD,721292.0
2018-08-25,MAD,380189.0
2018-09-01,MAD,666310.0
2018-09-08,MAD,1200644.0
2018-09-15,MAD,564199.0
2018-09-22,MAD,939508.0
2018-09-29,MAD,873095.0
2018-10-06,MAD,565192.0
2018-10-13,MAD,1050838.0
2018-10-20,MAD,651281.0
2018-10-27,MAD,509954.0
2018-11-03,MAD,581307.0
2018-11-10,MAD,770529.0
2018-11-17,MAD,688952.0
2018-11-24,MAD,662996.0
2018-12-01,MAD,466865.0
2018-12-08,MAD,819090.0
2018-12-15,MAD,837502.0
2018-12-22,MAD,725286.0
2018-12-29,MAD,744588.0
2019-01-05,MAD,644984.0
2019-01-12,MAD,676519.0
2019-01-19,MAD,1100237.0
2019-01-26,MAD,764134.0
2019-02-02,MAD,864762.0
2019-02-09,MAD,833578.0
2019-02-16,MAD,416454.0
2019-02-23,MAD,793225.0
2019-03-02,MAD,883919.0
2019-03-09,MAD,820266.0
2019-03-16,MAD,871669.0
2019-03-23,MAD,521047.0
2019-03-30,MAD,966582.0
2019-04-06,MAD,1208646.0
2019-04-13,MAD,989918.0
2019-04-20,MAD,1042048.0
2019-04-27,MAD,965710.0
2019-05-04,MAD,977685.0
2019-05-11,MAD,1175680.0
2019-05-18,MAD,1371491.0
2019-05-25,MAD,1014115.0
2019-06-01,MAD,1307783.0
2019-06-08,MAD,862602.0
2019-06-15,MAD,905043.0
2019-06-22,MAD,1367400.0
2019-06-29,MAD,1111956.0
2019-07-06,MAD,978048.0
2019-07-13,MAD,430179.0
2019-07-20,MAD,285650.0
2019-07-27,MAD,441322.0
2019-08-03,MAD,460931.0
2019-08-10,MAD,620233.0
2019-08-17,MAD,397192.0
2019-08-24,MAD,545279.0
2019-08-31,MAD,836379.0
2019-09-07,MAD,980839.0
2019-09-14,MAD,1270570.0
2019-09-21,MAD,492558.0
2019-09-28,MAD,691132.0
2019-10-05,MAD,723982.0
2019-10-12,MAD,859757.0
2019-10-19,MAD,988950.0
2019-10-26,MAD,908214.0
2019-11-02,MAD,637819.0
2019-11-09,MAD,700794.0
2019-11-16,MAD,713479.0
2019-11-23,MAD,669213.0
2019-11-30,MAD,825738.0
2019-12-07,MAD,1041493.0
2019-12-14,MAD,947621.0
2019-12-21,MAD,857603.0
2019-12-28,MAD,810803.0
2020-01-04,MAD,1034291.0
2020-01-11,MAD,1049739.0
2020-01-18,MAD,1175154.0
2020-01-25,MAD,1021983.0
2020-02-01,MAD,913849.0
2020-02-08,MAD,902576.0
2020-02-15,MAD,1096224.0
2020-02-22,MAD,654125.0
2020-02-29,MAD,999977.0
2020-03-07,MAD,1093577.0
2020-03-14,MAD,998542.0
2020-03-21,MAD,1164682.0
2020-03-28,MAD,674931.0
2020-04-04,MAD,1148066.0
2020-04-11,MAD,2185297.0
2020-04-18,MAD,1903358.0
2020-04-25,MAD,1185379.0
2020-05-02,MAD,919106.0
2020-05-09,MAD,1223110.0
2020-05-16,MAD,1002721.0
2020-05-23,MAD,1325205.0
2020-05-30,MAD,1133650.0
2020-06-06,MAD,1511548.0
2020-06-13,MAD,1119162.0
2020-06-20,MAD,977905.0
2020-06-27,MAD,1167898.0
2020-07-04,MAD,880159.0
2020-07-11,MAD,1170466.0
2020-07-18,MAD,1214612.0
2020-07-25,MAD,1240906.0
2020-08-01,MAD,1756453.0
2020-08-08,MAD,1423823.0
2020-08-15,MAD,1448727.0
2020-08-22,MAD,1916782.0
2020-08-29,MAD,2017015.0
2020-09-05,MAD,1522766.0
2020-09-12,MAD,1126727.0
2020-09-19,MAD,1694309.0
2020-09-26,MAD,1803371.0
2020-10-03,MAD,1767825.0
2020-10-10,MAD,1720427.0
2020-10-17,MAD,1517459.0
2020-10-24,MAD,1690987.0
2020-10-31,MAD,1338512.0
2020-11-07,MAD,1342969.0
2020-11-14,MAD,1724527.0
2020-11-21,MAD,2182028.0
2020-11-28,MAD,1772541.0
2020-12-05,MAD,1558036.0
2020-12-12,MAD,1368370.0
2020-12-19,MAD,1641108.0
2020-12-26,MAD,1501155.0
2021-01-02,MAD,1269799.0
2021-01-09,MAD,1801117.0
2021-01-16,MAD,1270199.0
2021-01-23,MAD,1231462.0
2021-01-30,MAD,1375735.0
2021-02-06,MAD,1746576.0
2021-02-13,MAD,2119332.0
2021-02-20,MAD,1905907.0
2021-02-27,MAD,2235308.0
2021-03-06,MAD,1949428.0
2021-03-13,MAD,2094492.0
2021-03-20,MAD,2367355.0
2021-03-27,MAD,2016465.0
2021-04-03,MAD,2341952.0
2021-04-10,MAD,2146018.0
2021-04-17,MAD,2420606.0
2021-04-24,MAD,1333472.0
2021-05-01,MAD,1726140.0
2021-05-08,MAD,1330134.0
2021-05-15,MAD,1075355.0
2021-05-22,MAD,1545273.0
2021-05-29,MAD,829942.0
2021-06-05,MAD,1454452.0
2021-06-12,MAD,938685.0
2021-06-19,MAD,855606.0
2021-06-26,MAD,926887.0
2021-07-03,MAD,989139.0
2021-07-10,MAD,981725.0
2021-07-17,MAD,705003.0
2021-07-24,MAD,556395.0
2021-07-31,MAD,1284603.0
2021-08-07,MAD,1380395.0
2021-08-14,MAD,699787.0
2021-08-21,MAD,1371764.0
2021-08-28,MAD,1310337.0
2021-09-04,MAD,1077170.0
2021-09-11,MAD,965401.0
2021-09-18,MAD,645796.0
2021-09-25,MAD,886415.0
2021-10-02,MAD,1076977.0
2021-10-09,MAD,1146082.0
2021-10-16,MAD,1242275.0
2021-10-23,MAD,1574941.0
2021-10-30,MAD,1209808.0
2021-11-06,MAD,1334031.0
2021-11-13,MAD,1675603.0
2021-11-20,MAD,1070778.0
2021-11-27,MAD,821090.0
2021-12-04,MAD,743292.0
2021-12-11,MAD,638326.0
2021-12-18,MAD,631379.0
2021-12-25,MAD,1204816.0
2022-01-01,MAD,814747.0
2022-01-08,MAD,614364.0
2022-01-15,MAD,966960.0
2022-01-22,MAD,863450.0
2022-01-29,MAD,580289.0
2022-02-05,MAD,729067.0
2022-02-12,MAD,664274.0
2022-02-19,MAD,724887.0
2022-02-26,MAD,891214.0
2022-03-05,MAD,508690.0
2022-03-12,MAD,957704.0
2022-03-19,MAD,770831.0
2022-03-26,MAD,1605685.0
2022-04-02,MAD,595015.0
2022-04-09,MAD,1001324.0
2022-04-16,MAD,489611.0
2022-04-23,MAD,808127.0
2022-04-30,MAD,885015.0
2022-05-07,MAD,920267.0
2022-05-14,MAD,1143660.0
2022-05-21,MAD,829577.0
2022-05-28,MAD,392139.0
2022-06-04,MAD,875479.0
2022-06-11,MAD,1331201.0
2022-06-18,MAD,639608.0
2022-06-25,MAD,439310.0
2022-07-02,MAD,748141.0
2022-07-09,MAD,460938.0
2022-07-16,MAD,395876.0
2022-07-23,MAD,670217.0
2022-07-30,MAD,532788.0
2022-08-06,MAD,335634.0
2022-08-13,MAD,608726.0
2022-08-20,MAD,466628.0
2022-08-27,MAD,442311.0
2022-09-03,MAD,652260.0
2022-09-10,MAD,308696.0
2022-09-17,MAD,287665.0
2022-09-24,MAD,196759.0
2022-10-01,MAD,326413.0
2022-10-08,MAD,255496.0
2022-10-15,MAD,158716.0
2022-10-22,MAD,82276.0
2022-10-29,MAD,71487.0
2022-11-05,MAD,308716.0
2022-11-12,MAD,120190.0
2022-11-19,MAD,81051.0
2022-11-26,MAD,101001.0
2022-12-03,MAD,68198.0
2022-12-10,MAD,63136.0
2022-12-17,MAD,52927.0
2022-12-24,MAD,27681.0
2022-12-31,MAD,43014.0
2023-01-07,MAD,29891.0
2023-01-14,MAD,230002.0
2023-01-21,MAD,18697.0
2023-01-28,MAD,14984.0
2023-02-04,MAD,13282.0
2023-02-11,MAD,180371.0
2023-02-18,MAD,3630.0
2013-03-16,MXN,157561.0
2013-03-23,MXN,5296.0
2013-03-30,MXN,12003.0
2013-04-06,MXN,1563.0
2013-04-13,MXN,14504.0
2013-04-20,MXN,
2013-04-27,MXN,1600.0
2013-05-04,MXN,5158.0
2013-05-11,MXN,2902.0
2013-05-18,MXN,4426.0
2013-05-25,MXN,3011.0
2013-06-01,MXN,
2013-06-08,MXN,11897.0
2013-06-15,MXN,
2013-06-22,MXN,7327.0
2013-06-29,MXN,3308.0
2013-07-06,MXN,130.0
2013-07-13,MXN,1950.0
2013-07-20,MXN,6662.0
2013-07-27,MXN,4396.0
2013-08-03,MXN,5733.0
2013-08-10,MXN,2720.0
2013-08-17,MXN,23469.0
2013-08-24,MXN,10002.0
2013-08-31,MXN,17337.0
2013-09-07,MXN,6510.0
2013-09-14,MXN,19261.0
2013-09-21,MXN,23527.0
2013-09-28,MXN,50582.0
2013-10-05,MXN,111013.0
2013-10-12,MXN,64005.0
2013-10-19,MXN,137443.0
2013-10-26,MXN,126633.0
2013-11-02,MXN,161056.0
2013-11-09,MXN,334261.0
2013-11-16,MXN,333649.0
2013-11-23,MXN,214977.0
2013-11-30,MXN,419006.0
2013-12-07,MXN,360189.0
2013-12-14,MXN,226700.0
2013-12-21,MXN,341406.0
2013-12-28,MXN,368281.0
2014-01-04,MXN,554000.0
2014-01-11,MXN,1004326.0
2014-01-18,MXN,1282979.0
2014-01-25,MXN,314196.0
2014-02-01,MXN,536872.0
2014-02-08,MXN,605313.0
2014-02-15,MXN,750547.0
2014-02-22,MXN,378710.0
2014-03-01,MXN,339118.0
2014-03-08,MXN,324808.0
2014-03-15,MXN,189712.0
2014-03-22,MXN,282427.0
2014-03-29,MXN,271177.0
2014-04-05,MXN,295504.0
2014-04-12,MXN,265851.0
2014-04-19,MXN,347232.0
2014-04-26,MXN,415213.0
2014-05-03,MXN,491042.0
2014-05-10,MXN,275993.0
2014-05-17,MXN,308827.0
2014-05-24,MXN,436513.0
2014-05-31,MXN,737281.0
2014-06-07,MXN,448032.0
2014-06-14,MXN,368627.0
2014-06-21,MXN,368307.0
2014-06-28,MXN,239322.0
2014-07-05,MXN,353989.0
2014-07-12,MXN,270898.0
2014-07-19,MXN,286848.0
2014-07-26,MXN,398548.0
2014-08-02,MXN,304594.0
2014-08-09,MXN,328284.0
2014-08-16,MXN,373699.0
2014-08-23,MXN,561810.0
2014-08-30,MXN,483472.0
2014-09-06,MXN,589682.0
2014-09-13,MXN,698242.0
2014-09-20,MXN,554870.0
2014-09-27,MXN,563392.0
2014-10-04,MXN,546447.0
2014-10-11,MXN,566663.0
2014-10-18,MXN,675314.0
2014-10-25,MXN,346861.0
2014-11-01,MXN,399152.0
2014-11-08,MXN,321884.0
2014-11-15,MXN,433044.0
2014-11-22,MXN,368762.0
2014-11-29,MXN,430601.0
2014-12-06,MXN,362864.0
2014-12-13,MXN,457114.0
2014-12-20,MXN,539679.0
2014-12-27,MXN,298403.0
2015-01-03,MXN,325595.0
2015-01-10,MXN,386318.0
2015-01-17,MXN,491784.0
2015-01-24,MXN,541378.0
2015-01-31,MXN,491538.0
2015-02-07,MXN,532545.0
2015-02-14,MXN,447196.0
2015-02-21,MXN,626045.0
2015-02-28,MXN,546371.0
2015-03-07,MXN,432838.0
2015-03-14,MXN,591692.0
2015-03-21,MXN,619364.0
2015-03-28,MXN,433716.0
2015-04-04,MXN,345584.0
2015-04-11,MXN,370744.0
2015-04-18,MXN,564311.0
2015-04-25,MXN,366096.0
2015-05-02,MXN,402573.0
2015-05-09,MXN,501038.0
2015-05-16,MXN,622545.0
2015-05-23,MXN,551692.0
2015-05-30,MXN,456149.0
2015-06-06,MXN,458686.0
2015-06-13,MXN,356757.0
2015-06-20,MXN,500409.0
2015-06-27,MXN,420338.0
2015-07-04,MXN,650702.0
2015-07-11,MXN,664273.0
2015-07-18,MXN,679334.0
2015-07-25,MXN,638957.0
2015-08-01,MXN,616724.0
2015-08-08,MXN,602976.0
2015-08-15,MXN,666280.0
2015-08-22,MXN,703658.0
2015-08-29,MXN,737080.0
2015-09-05,MXN,558753.0
2015-09-12,MXN,713140.0
2015-09-19,MXN,675923.0
2015-09-26,MXN,941367.0
2015-10-03,MXN,957982.0
2015-10-10,MXN,751908.0
2015-10-17,MXN,661836.0
2015-10-24,MXN,542558.0
2015-10-31,MXN,682390.0
2015-11-07,MXN,763832.0
2015-11-14,MXN,655839.0
2015-11-21,MXN,595435.0
2015-11-28,MXN,622868.0
2015-12-05,MXN,822207.0
2015-12-12,MXN,777673.0
2015-12-19,MXN,914770.0
2015-12-26,MXN,625657.0
2016-01-02,MXN,554407.0
2016-01-09,MXN,763558.0
2016-01-16,MXN,937048.0
2016-01-23,MXN,1112448.0
2016-01-30,MXN,1338961.0
2016-02-06,MXN,838040.0
2016-02-13,MXN,797460.0
2016-02-20,MXN,966474.0
2016-02-27,MXN,893773.0
2016-03-05,MXN,758731.0
2016-03-12,MXN,772897.0
2016-03-19,MXN,1268628.0
2016-03-26,MXN,701537.0
2016-04-02,MXN,836860.0
2016-04-09,MXN,734108.0
2016-04-16,MXN,779456.0
2016-04-23,MXN,678400.0
2016-04-30,MXN,883217.0
2016-05-07,MXN,1154480.0
2016-05-14,MXN,759742.0
2016-05-21,MXN,1143213.0
2016-05-28,MXN,907077.0
2016-06-04,MXN,1194468.0
2016-06-11,MXN,918263.0
2016-06-18,MXN,1070228.0
2016-06-25,MXN,1071822.0
2016-07-02,MXN,1255580.0
2016-07-09,MXN,1303638.0
2016-07-16,MXN,1349304.0
2016-07-23,MXN,1121338.0
2016-07-30,MXN,941861.0
2016-08-06,MXN,837312.0
2016-08-13,MXN,1107015.0
2016-08-20,MXN,943487.0
2016-08-27,MXN,936483.0
2016-09-03,MXN,1313044.0
2016-09-10,MXN,1113639.0
2016-09-17,MXN,1027888.0
2016-09-24,MXN,1392095.0
2016-10-01,MXN,1078548.0
2016-10-08,MXN,989268.0
2016-10-15,MXN,1332932.0
2016-10-22,MXN,1235630.0
2016-10-29,MXN,1120413.0
2016-11-05,MXN,1196011.0
2016-11-12,MXN,1114385.0
2016-11-19,MXN,2567995.0
2016-11-26,MXN,1604046.0
2016-12-03,MXN,1462128.0
2016-12-10,MXN,1586555.0
2016-12-17,MXN,1171919.0
2016-12-24,MXN,1630546.0
2016-12-31,MXN,1480419.0
2017-01-07,MXN,1759563.0
2017-01-14,MXN,1865298.0
2017-01-21,MXN,1474582.0
2017-01-28,MXN,1419423.0
2017-02-04,MXN,1534136.0
2017-02-11,MXN,2592438.0
2017-02-18,MXN,2597242.0
2017-02-25,MXN,1587945.0
2017-03-04,MXN,1994025.0
2017-03-11,MXN,2472326.0
2017-03-18,MXN,2168446.0
2017-03-25,MXN,2168630.0
2017-04-01,MXN,2094137.0
2017-04-08,MXN,1792418.0
2017-04-15,MXN,1177134.0
2017-04-22,MXN,2565992.0
2017-04-29,MXN,2757045.0
2017-05-06,MXN,3662082.0
2017-05-13,MXN,4341784.0
2017-05-20,MXN,2761441.0
2017-05-27,MXN,3514541.0
2017-06-03,MXN,4123714.0
2017-06-10,MXN,2592040.0
2017-06-17,MXN,2153097.0
2017-06-24,MXN,2429541.0
2017-07-01,MXN,3181351.0
2017-07-08,MXN,2275406.0
2017-07-15,MXN,2926367.0
2017-07-22,MXN,2006398.0
2017-07-29,MXN,2298469.0
2017-08-05,MXN,1782465.0
2017-08-12,MXN,2287850.0
2017-08-19,MXN,2112638.0
2017-08-26,MXN,2748282.0
2017-09-02,MXN,3238695.0
2017-09-09,MXN,3389767.0
2017-09-16,MXN,3651951.0
2017-09-23,MXN,3122680.0
2017-09-30,MXN,3764781.0
2017-10-07,MXN,2740931.0
2017-10-14,MXN,2956724.0
2017-10-21,MXN,3072472.0
2017-10-28,MXN,2810994.0
2017-11-04,MXN,5020745.0
2017-11-11,MXN,4785134.0
2017-11-18,MXN,5024236.0
2017-11-25,MXN,4165553.0
2017-12-02,MXN,7021325.0
2017-12-09,MXN,7427682.0
2017-12-16,MXN,5742706.0
2017-12-23,MXN,6635052.0
2017-12-30,MXN,4741030.0
2018-01-06,MXN,4343020.0
2018-01-13,MXN,5866354.0
2018-01-20,MXN,8089672.0
2018-01-27,MXN,8393538.0
2018-02-03,MXN,8673682.0
2018-02-10,MXN,5930150.0
2018-02-17,MXN,6663526.0
2018-02-24,MXN,9113166.0
2018-03-03,MXN,10629708.0
2018-03-10,MXN,7191950.0
2018-03-17,MXN,7161923.0
2018-03-24,MXN,7765010.0
2018-03-31,MXN,4864177.0
2018-04-07,MXN,5766672.0
2018-04-14,MXN,4513217.0
2018-04-21,MXN,5470183.0
2018-04-28,MXN,5806245.0
2018-05-05,MXN,7192855.0
2018-05-12,MXN,7928426.0
2018-05-19,MXN,5994159.0
2018-05-26,MXN,5748980.0
2018-06-02,MXN,6157415.0
2018-06-09,MXN,5298429.0
2018-06-16,MXN,7235339.0
2018-06-23,MXN,3635700.0
2018-06-30,MXN,4066193.0
2018-07-07,MXN,4558569.0
2018-07-14,MXN,6120347.0
2018-07-21,MXN,5969203.0
2018-07-28,MXN,6601906.0
2018-08-04,MXN,8584606.0
2018-08-11,MXN,5886510.0
2018-08-18,MXN,4596034.0
2018-08-25,MXN,5402110.0
2018-09-01,MXN,4472980.0
2018-09-08,MXN,6822565.0
2018-09-15,MXN,5317729.0
2018-09-22,MXN,7260208.0
2018-09-29,MXN,6680632.0
2018-10-06,MXN,5046702.0
2018-10-13,MXN,5035950.0
2018-10-20,MXN,6892963.0
2018-10-27,MXN,6720857.0
2018-11-03,MXN,4256682.0
2018-11-10,MXN,8745675.0
2018-11-17,MXN,5122413.0
2018-11-24,MXN,5256009.0
2018-12-01,MXN,5655921.0
2018-12-08,MXN,7493326.0
2018-12-15,MXN,8295989.0
2018-12-22,MXN,9340652.0
2018-12-29,MXN,5068241.0
2019-01-05,MXN,5371231.0
2019-01-12,MXN,6567811.0
2019-01-19,MXN,7417885.0
2019-01-26,MXN,7288255.0
2019-02-02,MXN,7099817.0
2019-02-09,MXN,8115689.0
2019-02-16,MXN,7452941.0
2019-02-23,MXN,6086099.0
2019-03-02,MXN,6719070.0
2019-03-09,MXN,6250882.0
2019-03-16,MXN,7774639.0
2019-03-23,MXN,6843990.0
2019-03-30,MXN,6294084.0
2019-04-06,MXN,8600944.0
2019-04-13,MXN,10766731.0
2019-04-20,MXN,5493717.0
2019-04-27,MXN,5942754.0
2019-05-04,MXN,6961977.0
2019-05-11,MXN,7383453.0
2019-05-18,MXN,8257054.0
2019-05-25,MXN,9033538.0
2019-06-01,MXN,7951629.0
2019-06-08,MXN,7941415.0
2019-06-15,MXN,9344140.0
2019-06-22,MXN,11649023.0
2019-06-29,MXN,8791632.0
2019-07-06,MXN,9470556.0
2019-07-13,MXN,7259194.0
2019-07-20,MXN,7718514.0
2019-07-27,MXN,7681748.0
2019-08-03,MXN,9954914.0
2019-08-10,MXN,9095634.0
2019-08-17,MXN,6346081.0
2019-08-24,MXN,8098398.0
2019-08-31,MXN,9020907.0
2019-09-07,MXN,7489253.0
2019-09-14,MXN,7638291.0
2019-09-21,MXN,6850404.0
2019-09-28,MXN,6759862.0
2019-10-05,MXN,5669164.0
2019-10-12,MXN,5830128.0
2019-10-19,MXN,4934694.0
2019-10-26,MXN,4984462.0
2019-11-02,MXN,5684141.0
2019-11-09,MXN,6933883.0
2019-11-16,MXN,4741804.0
2019-11-23,MXN,5234605.0
2019-11-30,MXN,5091051.0
2019-12-07,MXN,6948289.0
2019-12-14,MXN,6536039.0
2019-12-21,MXN,6614437.0
2019-12-28,MXN,3565946.0
2020-01-04,MXN,2767929.0
2020-01-11,MXN,4586882.0
2020-01-18,MXN,4052584.0
2020-01-25,MXN,3505274.0
2020-02-01,MXN,4253149.0
2020-02-08,MXN,5153582.0
2020-02-15,MXN,5369362.0
2020-02-22,MXN,5146797.0
2020-02-29,MXN,5134893.0
2020-03-07,MXN,4157531.0
2020-03-14,MXN,4309721.0
2020-03-21,MXN,5129562.0
2020-03-28,MXN,4982185.0
2020-04-04,MXN,4649739.0
2020-04-11,MXN,3807687.0
2020-04-18,MXN,6133513.0
2020-04-25,MXN,10529189.0
2020-05-02,MXN,6984285.0
2020-05-09,MXN,8446811.0
2020-05-16,MXN,5484719.0
2020-05-23,MXN,6639474.0
2020-05-30,MXN,4999056.0
2020-06-06,MXN,6406819.0
2020-06-13,MXN,5566132.0
2020-06-20,MXN,5878786.0
2020-06-27,MXN,5460819.0
2020-07-04,MXN,7256720.0
2020-07-11,MXN,10663465.0
2020-07-18,MXN,15013220.0
2020-07-25,MXN,14171085.0
2020-08-01,MXN,13413891.0
2020-08-08,MXN,11349190.0
2020-08-15,MXN,10179096.0
2020-08-22,MXN,10296992.0
2020-08-29,MXN,10603205.0
2020-09-05,MXN,7936251.0
2020-09-12,MXN,8591555.0
2020-09-19,MXN,13275130.0
2020-09-26,MXN,11587977.0
2020-10-03,MXN,12486443.0
2020-10-10,MXN,9985054.0
2020-10-17,MXN,10557513.0
2020-10-24,MXN,8464076.0
2020-10-31,MXN,14537944.0
2020-11-07,MXN,11474466.0
2020-11-14,MXN,12069190.0
2020-11-21,MXN,13039745.0
2020-11-28,MXN,11702397.0
2020-12-05,MXN,13930239.0
2020-12-12,MXN,10884135.0
2020-12-19,MXN,13964390.0
2020-12-26,MXN,12230266.0
2021-01-02,MXN,11469290.0
2021-01-09,MXN,12158837.0
2021-01-16,MXN,12634945.0
2021-01-23,MXN,10948454.0
2021-01-30,MXN,13743046.0
2021-02-06,MXN,15586373.0
2021-02-13,MXN,10996411.0
2021-02-20,MXN,16280319.0
2021-02-27,MXN,14946841.0
2021-03-06,MXN,9230443.0
2021-03-13,MXN,13838813.0
2021-03-20,MXN,12804494.0
2021-03-27,MXN,10886552.0
2021-04-03,MXN,11938630.0
2021-04-10,MXN,10493916.0
2021-04-17,MXN,11680355.0
2021-04-24,MXN,8457610.0
2021-05-01,MXN,7958465.0
2021-05-08,MXN,10359442.0
2021-05-15,MXN,8072299.0
2021-05-22,MXN,8242589.0
2021-05-29,MXN,9019267.0
2021-06-05,MXN,6787729.0
2021-06-12,MXN,7835464.0
2021-06-19,MXN,7793262.0
2021-06-26,MXN,6374904.0
2021-07-03,MXN,6664834.0
2021-07-10,MXN,7777488.0
2021-07-17,MXN,6640252.0
2021-07-24,MXN,6240599.0
2021-07-31,MXN,7821386.0
2021-08-07,MXN,5382474.0
2021-08-14,MXN,5798503.0
2021-08-21,MXN,4761591.0
2021-08-28,MXN,4292363.0
2021-09-04,MXN,6528600.0
2021-09-11,MXN,5365511.0
2021-09-18,MXN,4962136.0
2021-09-25,MXN,4761737.0
2021-10-02,MXN,5278004.0
2021-10-09,MXN,4965012.0
2021-10-16,MXN,7652072.0
2021-10-23,MXN,6892976.0
2021-10-30,MXN,5201816.0
2021-11-06,MXN,4323320.0
2021-11-13,MXN,4578286.0
2021-11-20,MXN,5906903.0
2021-11-27,MXN,4249327.0
2021-12-04,MXN,5624724.0
2021-12-11,MXN,4588028.0
2021-12-18,MXN,4923702.0
2021-12-25,MXN,4401820.0
2022-01-01,MXN,3943729.0
2022-01-08,MXN,3311831.0
2022-01-15,MXN,3945889.0
2022-01-22,MXN,4768151.0
2022-01-29,MXN,5271547.0
2022-02-05,MXN,6088794.0
2022-02-12,MXN,4686143.0
2022-02-19,MXN,4265689.0
2022-02-26,MXN,4652463.0
2022-03-05,MXN,3940494.0
2022-03-12,MXN,3701546.0
2022-03-19,MXN,3473548.0
2022-03-26,MXN,3073004.0
2022-04-02,MXN,4626832.0
2022-04-09,MXN,3295219.0
2022-04-16,MXN,3394797.0
2022-04-23,MXN,4157782.0
2022-04-30,MXN,4350445.0
2022-05-07,MXN,3728029.0
2022-05-14,MXN,3392275.0
2022-05-21,MXN,3178405.0
2022-05-28,MXN,3336948.0
2022-06-04,MXN,3493458.0
2022-06-11,MXN,3532089.0
2022-06-18,MXN,3307808.0
2022-06-25,MXN,4100695.0
2022-07-02,MXN,3644528.0
2022-07-09,MXN,2317196.0
2022-07-16,MXN,4093884.0
2022-07-23,MXN,4289962.0
2022-07-30,MXN,3824894.0
2022-08-06,MXN,3004456.0
2022-08-13,MXN,2111631.0
2022-08-20,MXN,2944346.0
2022-08-27,MXN,2506435.0
2022-09-03,MXN,2503905.0
2022-09-10,MXN,2210875.0
2022-09-17,MXN,2401786.0
2022-09-24,MXN,2206608.0
2022-10-01,MXN,2275936.0
2022-10-08,MXN,2104667.0
2022-10-15,MXN,1966747.0
2022-10-22,MXN,1932733.0
2022-10-29,MXN,2868432.0
2022-11-05,MXN,2475191.0
2022-11-12,MXN,2904196.0
2022-11-19,MXN,2785814.0
2022-11-26,MXN,2236283.0
2022-12-03,MXN,2319649.0
2022-12-10,MXN,2268073.0
2022-12-17,MXN,2521221.0
2022-12-24,MXN,2980168.0
2022-12-31,MXN,2227212.0
2023-01-07,MXN,2175838.0
2023-01-14,MXN,2539986.0
2023-01-21,MXN,2423131.0
2023-01-28,MXN,2230096.0
2023-02-04,MXN,2748021.0
2023-02-11,MXN,2223960.0
2023-02-18,MXN,653846.0
2013-06-29,MYR,396.0
2013-07-06,MYR,
2013-07-13,MYR,
2013-07-20,MYR,
2013-07-27,MYR,
2013-08-03,MYR,
2013-08-10,MYR,
2013-08-17,MYR,
2013-08-24,MYR,2022.0
2013-08-31,MYR,2774.0
2013-09-07,MYR,1505.0
2013-09-14,MYR,
2013-09-21,MYR,
2013-09-28,MYR,83.0
2013-10-05,MYR,1627.0
2013-10-12,MYR,2476.0
2013-10-19,MYR,6923.0
2013-10-26,MYR,5444.0
2013-11-02,MYR,4264.0
2013-11-09,MYR,12744.0
2013-11-16,MYR,19828.0
2013-11-23,MYR,45302.0
2013-11-30,MYR,56956.0
2013-12-07,MYR,21219.0
2013-12-14,MYR,44398.0
2013-12-21,MYR,18126.0
2013-12-28,MYR,45600.0
2014-01-04,MYR,65329.0
2014-01-11,MYR,51932.0
2014-01-18,MYR,61326.0
2014-01-25,MYR,102103.0
2014-02-01,MYR,33698.0
2014-02-08,MYR,57687.0
2014-02-15,MYR,76291.0
2014-02-22,MYR,58616.0
2014-03-01,MYR,68221.0
