date,count,input_total_min,output_total_min,input_total_usd_min,output_total_usd_min,fee_min,fee_usd_min,input_total_max,output_total_max,input_total_usd_max,output_total_usd_max,fee_max,fee_usd_max,input_total_mean,output_total_mean,input_total_usd_mean,output_total_usd_mean,fee_mean,fee_usd_mean,input_total_quant25,output_total_quant25,input_total_usd_quant25,output_total_usd_quant25,fee_quant25,fee_usd_quant25,input_total_median,output_total_median,input_total_usd_median,output_total_usd_median,fee_median,fee_usd_median,input_total_quant75,output_total_quant75,input_total_usd_quant75,output_total_usd_quant75,fee_quant75,fee_usd_quant75,input_total_sum,output_total_sum,input_total_usd_sum,output_total_usd_sum,fee_sum,fee_usd_sum
2015-01-27,99393,0,0,0.0,0.0,0,0.0,1136184775376,1136184765376,3194497.25,3194497.25,5000000,14.058,1172388053.5077922,1176135802.3432233,3296.2862930478004,3306.8234654432404,14115.913203143078,0.039674395581177746,4781148.0,4850129.0,13.4427,13.6366,10000.0,0.0281,30400000.0,30710000.0,85.4726,86.3442,10000.0,0.0281,185181569.0,187897790.0,520.6565,528.2935,10000.0,0.0281,116527165802300,116899665802300,327627783.5249,328675104.7008,1403022961,3943.3572
2015-01-28,85232,0,0,0.0,0.0,0,0.0,17284181570667,17284181550667,45222336.0,45222336.0,7000000,18.3148,1087604168.05417,1092414567.9039915,2845.6077155856956,2858.1936448763377,13601.189482823353,0.03561298807959452,4929624.75,4990000.0,12.8979,13.0558,10000.0,0.0262,31084361.5,31506718.5,81.32910000000001,82.43415,10000.0,0.0262,168765026.5,172117149.5,441.55685,450.32734999999997,10000.0,0.0262,92698678451593,93108678451593,242536836.8148,243609560.7401,1159256582,3035.3662
2015-01-29,90879,0,0,0.0,0.0,0,0.0,799999950000,799999940000,2027359.875,2027359.875,6160000,15.6107,1078517091.4758306,1083028584.7801142,2733.1779968760657,2744.6110238492943,13458.936112853355,0.03407425367796741,5144628.5,5233833.0,13.03755,13.2636,10000.0,0.0253,35040821.0,35551940.0,88.8004,90.0957,10000.0,0.0253,203684500.0,207495182.5,516.1773000000001,525.8343,10000.0,0.0253,98014554756232,98424554756232,248388483.1781,249427505.2364,1223134655,3096.6341
2015-01-30,81199,0,0,0.0,0.0,0,0.0,500000000000,500000000000,1163600.0,1163600.0,7000000,16.2904,1094623521.9966748,1098872342.7949605,2547.407872814936,2557.2957286986293,13810.797780760848,0.03215991453096713,7007577.0,7133649.0,16.308,16.60145,10000.0,0.0233,42035280.0,42444637.0,97.8245,98.7772,10000.0,0.0233,208923724.0,211746364.0,486.20730000000003,492.77615,10000.0,0.0233,88882335362608,89227335362608,206846971.8647,207649855.8746,1121422969,2611.3529
2015-01-31,86312,0,0,0.0,0.0,0,0.0,2575001095815,2575001005815,5996662.5,5996662.5,20000000,46.576,904335794.8429303,909143932.7611804,2106.0172379622763,2117.2144311775883,14507.031386134026,0.033793609231624805,3062929.75,3125050.5,7.132925,7.2776,10000.0,0.0233,26350400.5,26741056.0,61.3648,62.274550000000005,10000.0,0.0233,160572559.5,163685473.0,373.94135,381.1907,10000.0,0.0233,78055031124483,78470031124483,181774559.843,182741011.9838,1252130893,2916.7940000000003
2015-02-01,78994,0,0,0.0,0.0,0,0.0,887900165375,887900165375,2029118.25,2029118.25,10000000,22.853,952905300.1587589,957810736.0146466,2177.674471361116,2188.8848635314075,14196.703458490518,0.032478999670861076,3500000.0,3577392.0,7.9985,8.175425,10000.0,0.0229,27850409.5,28251194.0,63.646550000000005,64.56245,10000.0,0.0229,181394802.0,184660555.5,414.541525,422.004775,10000.0,0.0229,75273801280741,75661301280741,172023217.1907,172908770.9098,1121454393,2565.6461
2015-02-02,85987,0,0,0.0,0.0,0,0.0,683980639006,683980639006,1498875.125,1498875.125,10000000,21.914,1151621644.3173735,1156244436.1347413,2523.6636622791816,2533.794051304267,14491.146510519033,0.031744029911498245,6029700.0,6119953.5,13.2135,13.411249999999999,10000.0,0.0219,39593200.0,39980000.0,86.7645,87.6122,10000.0,0.0219,214985000.0,219473019.0,471.11815,480.95320000000004,10000.0,0.0219,99024490329918,99421990329918,217002267.3284,217873349.0895,1246050215,2729.5739
2015-02-03,91793,0,0,0.0,0.0,0,0.0,680900639006,680900639006,1549049.0,1549049.0,3330000,7.5757,1416942514.5266414,1420401383.9393418,3223.544222205397,3231.41314675411,14243.878901441287,0.03236858366106348,6724653.0,6828428.0,15.2986,15.5347,10000.0,0.0227,43324294.0,43665257.0,98.5628,99.3385,10000.0,0.0227,250723600.0,254219838.0,570.3962,578.3502,10000.0,0.0227,130065404235944,130382904235944,295898794.7889,296621106.98,1307488376,2971.2094
2015-02-04,90814,0,0,0.0,0.0,0,0.0,507350872159,507350772159,1204552.375,1204552.25,1200000,2.849,1335354141.7184684,1339731220.1425002,3170.3977779670536,3180.789840032374,13849.355176514635,0.032849968066597665,6210449.5,6290219.75,14.744875,14.934225,10000.0,0.0237,35056731.5,35476070.5,83.23169999999999,84.2273,10000.0,0.0237,212163102.25,215990000.0,503.717675,512.8035,10000.0,0.0237,121268851026021,121666351026021,287916503.8083,288860248.5327,1257715341,2983.237
2015-02-05,86567,0,0,0.0,0.0,0,0.0,649127036348,649127026348,1468844.625,1468844.625,4000000,9.0512,1438320494.7772822,1442912313.8307323,3254.6315996961894,3265.0219656762965,13972.607552531565,0.03159836889345825,5907483.0,5990000.0,13.36745,13.5542,10000.0,0.0226,33421621.0,33968598.0,75.6264,76.8641,10000.0,0.0226,206770177.5,210203671.0,467.87955,475.6489,10000.0,0.0226,124511090271385,124908590271385,281743693.6909,282643156.5027,1209566718,2735.3759999999997
2015-02-06,85705,0,0,0.0,0.0,0,0.0,500000307177,500000273477,1117500.625,1117500.625,1500000,3.3525,1094136527.8636603,1099299587.195088,2445.395140354705,2456.9345781027946,13660.89857067849,0.03056961904206289,5488747.0,5592039.0,12.2673,12.4982,10000.0,0.0224,36860000.0,37641198.0,82.3821,84.1281,10000.0,0.0224,200000000.0,200495730.0,447.0,448.108,10000.0,0.0224,93772971120555,94215471120555,209582590.5041,210571578.0163,1170807312,2619.9692
2015-02-07,85699,0,0,0.0,0.0,0,0.0,278485914252,278485914252,614924.75,614924.75,12000000,26.4972,731317412.05573,735955739.224075,1614.8219607475,1625.0638487205217,13727.504416620965,0.030327526575572646,3595552.0,3646255.5,7.939349999999999,8.051300000000001,10000.0,0.0221,21159625.0,21394800.0,46.7226,47.2419,10000.0,0.0221,116439959.0,118416967.0,257.11105,261.4765,10000.0,0.0221,62673170895764,63070670895764,138388627.2141,139266346.7715,1176433401,2599.0387
2015-02-08,82679,0,0,0.0,0.0,0,0.0,372200000000,372200000000,844112.375,844112.375,2000000,4.5358,772670351.6372355,776661691.6389289,1752.339041033394,1761.3909985921455,14214.923136467543,0.032255711849441815,2400000.0,2429011.0,5.443,5.50875,10000.0,0.0227,17904681.0,18007041.0,40.606,40.8382,10000.0,0.0227,103114666.0,104476482.0,233.85375,236.9422,10000.0,0.0227,63883612003015,64213612003015,144881639.5736,145630046.3726,1175275630,2666.87
2015-02-09,104758,0,0,0.0,0.0,0,0.0,737799611004,737799601004,1665951.5,1665951.5,8000000,18.064,828269038.908427,832111227.5718226,1870.231514636591,1878.907173308005,14211.77262834342,0.0321082093968957,2472077.25,2490012.25,5.581925,5.622425,10000.0,0.0226,19859242.0,19980000.0,44.842150000000004,45.1148,10000.0,0.0226,133160029.5,135018225.0,300.6754,304.871125,10000.0,0.0226,86767807977969,87170307977969,195921713.0103,196830557.6614,1488796877,3363.5917999999997
2015-02-10,102975,0,0,0.0,0.0,0,0.0,466263209125,466263182875,1033705.5,1033705.4375,5000000,11.085,810187332.201515,813683326.374858,1796.1852926098568,1803.935907831998,13922.90032532168,0.030887388201019664,3758019.5,3802424.0,8.33155,8.43,10000.0,0.0222,25000000.0,25090000.0,55.425,55.6245,10000.0,0.0222,159335316.5,161266509.0,353.2464,357.52785,10000.0,0.0222,83429040533451,83789040533451,184962180.5065,185760300.109,1433710661,3180.6288
2015-02-11,97048,0,0,0.0,0.0,0,0.0,1264924682850,1264924492850,2777521.75,2777521.25,10000000,21.958,898334825.2929478,902404976.1461339,1972.5636259727146,1981.500861855989,14844.796914928695,0.032628932074849556,3121733.5,3185785.5,6.854725,6.995325,10000.0,0.022,25000000.0,25160799.0,54.895,55.24805,10000.0,0.022,163242706.0,166400362.75,358.44835,365.381925,10000.0,0.022,87181598125030,87576598125030,191433354.7734,192300695.6414,1440657851,3166.5726
2015-02-12,87427,0,0,0.0,0.0,0,0.0,657908956800,657908836800,1461676.375,1461676.0,7000000,15.5519,844064693.2406923,847467532.1806078,1875.258512148421,1882.8185983357546,14358.249522458736,0.03188450135541652,5000000.0,4990000.0,11.1085,11.0863,10000.0,0.0222,33013036.0,33377376.0,73.3451,74.1545,10000.0,0.0222,220786995.0,224077211.0,490.52245,497.83235,10000.0,0.0222,73794043935954,74091543935954,163948225.9416,164609181.5967,1255298681,2787.5663
2015-02-13,113660,0,0,0.0,0.0,0,0.0,579557689417,579557529417,1282793.0,1282792.625,10000000,22.134,910602760.0955305,913814092.1384656,2015.5281200114375,2022.6360790383599,15328.780916769312,0.03390438412810136,2490407.25,2498888.0,5.512225,5.531025,10000.0,0.0221,22026949.5,22217486.5,48.754450000000006,49.1762,10000.0,0.0221,170000000.0,172861121.25,376.278,382.61085,10000.0,0.0221,103499109712458,103864109712458,229084926.1205,229892816.7435,1742269239,3853.5723000000003
2015-02-14,98773,0,0,0.0,0.0,0,0.0,949402977466,949402967466,2205273.25,2205273.25,6000000,13.9368,710655037.4146173,714704727.1071447,1650.7095143652616,1660.1161339040023,15202.2018466585,0.03529135492492888,2000000.0,1990586.0,4.6456,4.6237,10000.0,0.0232,15190000.0,15394379.0,35.2833,35.7581,10000.0,0.0232,110288430.0,111670099.0,256.178,259.3873,10000.0,0.0232,70193530010554,70593530010554,163045530.8624,163974650.8941,1501567083,3485.833
2015-02-15,85267,0,0,0.0,0.0,0,0.0,455359176338,455359166338,1121048.75,1121048.75,20000000,49.238,859586100.3566562,863690853.6609826,2116.215041619853,2126.320533899398,16208.831458829325,0.03988980144721874,2830000.0,2862348.0,6.9672,7.0468,10000.0,0.0246,17900000.0,18127254.0,44.068,44.6275,10000.0,0.0246,138093662.5,141150875.0,339.9728,347.49935,10000.0,0.0246,73294328019111,73644328019111,180443307.9538,181304972.964,1382078432,3401.2837
2015-02-16,104632,0,0,0.0,0.0,0,0.0,554399999989,554399999989,1386942.5,1386942.5,10000000,25.017,698856018.8587812,702607261.3085098,1748.32808942962,1757.7125742182125,14695.950760761527,0.03675074546983714,3513732.75,3564651.25,8.790325,8.917675,10000.0,0.025,19940719.5,19990000.0,49.8857,50.009,10000.0,0.025,119141262.0,120581146.75,298.055675,301.65785,10000.0,0.025,73122702965232,73515202965232,182931064.6532,183912982.0656,1537666720,3845.304
2015-02-17,102988,0,0,0.0,0.0,0,0.0,280464156712,280464146712,658193.25,658193.25,10000000,23.468,775394838.3529634,779011764.5967977,1819.6965526935178,1828.1847545364508,15505.084718607994,0.03640861168291451,3712997.5,3763234.25,8.713650000000001,8.83155,10000.0,0.0235,23596015.5,23855255.0,55.3751,55.9835,10000.0,0.0235,157458664.0,159500108.5,369.524,374.314825,10000.0,0.0235,79856363612295,80228863612295,187406908.5688,188281091.5002,1596837665,3749.6501
2015-02-18,105719,0,0,0.0,0.0,0,0.0,895714725741,895714525741,2143176.75,2143176.25,5300000,12.6813,809756968.5304345,813706116.7440952,1937.5055301686548,1946.9546579507942,14156.580643025378,0.033853663012325126,3282081.0,3326455.5,7.85305,7.9592,10000.0,0.0239,22182565.0,22441703.0,53.0762,53.6963,10000.0,0.0239,139981500.0,142201001.0,334.9337,340.24435,10000.0,0.0239,85606696956069,86024196956069,204831147.1439,205830099.4839,1496619549,3578.9754000000003
2015-02-19,94552,0,0,0.0,0.0,0,0.0,1787597607956,1787597587956,4298636.0,4298636.0,11000000,26.4517,748276320.8408283,752665440.0556519,1799.3800769132329,1809.9345943100095,14364.263442338608,0.034504836492089005,3362582.0,3407569.75,8.086,8.1942,10000.0,0.024,21735952.0,22000619.0,52.26845,52.9049,10000.0,0.024,128533726.0,130805406.5,309.08507499999996,314.5478,10000.0,0.024,70751022688142,71166022688142,170134985.0323,171132935.7612,1358169837,3262.5013
2015-02-20,98714,0,0,0.0,0.0,0,0.0,2616689000000,2616688997662,6250223.5,6250223.5,100000000,238.86,799929676.9270418,803931135.6866908,1910.712036237008,1920.2699204722735,15301.739621532914,0.03656278542050773,2858647.0,2898862.0,6.828125,6.924225,10000.0,0.0239,21307157.0,21534898.0,50.8943,51.43825,10000.0,0.0239,125058701.5,126961452.5,298.7152,303.2601,10000.0,0.0239,78964258128176,79359258128176,188614027.9451,189557524.9295,1510495925,3609.2588
2015-02-21,87827,0,0,0.0,0.0,0,0.0,699999940000,699999930000,1706739.875,1706739.875,6000000,14.6292,697763750.7391918,701805787.925934,1701.2876277534242,1711.1429220672458,14741.77768795473,0.035956710351031006,2818435.5,2865185.0,6.8719,6.98585,10000.0,0.0244,20000000.0,20030000.0,48.764,48.8371,10000.0,0.0244,114393360.5,116205131.0,278.9139,283.33135,10000.0,0.0244,61282496936171,61637496936171,149418988.4827,150284549.4164,1294726109,3157.9700000000003
2015-02-22,84942,0,0,0.0,0.0,0,0.0,339999990000,339999980000,835074.0,835073.9375,10000000,24.561,554178104.2636505,558622313.253314,1361.1168455251818,1372.0322670021897,14548.929528384075,0.03576383650020014,2460000.0,2490000.0,6.042,6.1157,10000.0,0.0246,16864324.5,17010306.0,41.42045,41.77905,10000.0,0.0246,100000000.0,99990000.0,245.61,245.5854,10000.0,0.0246,47072996532363,47450496532363,115615987.0926,116543164.8237,1235815172,3037.8518
2015-02-23,101515,0,0,0.0,0.0,0,0.0,1209755012346,1209754892346,2935228.75,2935228.25,40000000,97.052,816287668.9571098,819784689.101916,1980.5588119450329,1989.0436295975965,14307.986484755947,0.03474217504802246,2530632.0,2561674.5,6.1400500000000005,6.2154,10000.0,0.0243,21347679.0,21506426.0,51.7959,52.181,10000.0,0.0243,134740189.0,137029157.5,326.92010000000005,332.47384999999997,10000.0,0.0243,82865442714181,83220442714181,201056427.7946,201917764.0586,1452475248,3526.8519
2015-02-24,105125,0,0,0.0,0.0,0,0.0,525300000000,525300000000,1245854.0,1245854.0,11000000,26.0887,694921905.3515244,697989681.8081237,1648.1462716223543,1655.422115697503,13709.189488703923,0.032501319381688466,4096242.0,4141001.0,9.7151,9.8212,10000.0,0.0237,29110822.0,29327660.0,69.0421,69.5564,10000.0,0.0237,140010000.0,142060176.0,332.0617,336.9241,10000.0,0.0237,73053665300079,73376165300079,173261376.8043,174026249.9127,1441178545,3416.7012
2015-02-25,105394,0,0,0.0,0.0,0,0.0,1000000860404,1000000859290,2399302.0,2399302.0,40940000,98.2273,784148653.9462019,787920215.8946999,1881.4078113602293,1890.4569155046777,14453.934389054406,0.0346865884205932,3300000.0,3349030.25,7.9177,8.0353,10000.0,0.024,24964594.5,25029118.0,59.897549999999995,60.052400000000006,10000.0,0.024,160177546.0,161583246.25,384.314,387.68667500000004,10000.0,0.024,82644563234006,83042063234006,198289094.8705,199242816.1527,1523357961,3655.7583
2015-02-26,100817,0,0,0.0,0.0,0,0.0,603350059972,603350049972,1443575.375,1443575.25,13000000,31.1038,1141602354.6116726,1145321965.3916006,2731.397732614539,2740.297274242439,13982.981292837518,0.03343807096025472,3071140.0,3104821.0,7.348,7.4286,10000.0,0.0239,22760978.0,22990000.0,54.4579,55.0059,10000.0,0.0239,135094076.0,137718264.0,323.2261,329.5047,10000.0,0.0239,115092924584885,115467924584885,275371325.209,276268550.2973,1409722225,3371.126
2015-02-27,101474,0,0,0.0,0.0,0,0.0,601346789502,601346779502,1429401.25,1429401.25,30000000,71.31,1482547091.448578,1486291893.0726392,3524.014389865384,3532.915779602657,14181.615645386995,0.03373262214951613,3877224.25,3931151.0,9.216175,9.34435,10000.0,0.0238,26869383.0,27301229.5,63.86855,64.89505,10000.0,0.0238,157195122.75,159811634.25,373.652775,379.872275,10000.0,0.0238,150439983557653,150819983557653,357595836.1972,358499095.8194,1439065266,3422.9841
2015-02-28,89632,0,0,0.0,0.0,0,0.0,601190324190,601190314190,1506462.75,1506462.75,40000000,100.232,697583035.7761179,701543674.8335974,1748.0035859692966,1757.928150081444,15061.464175740806,0.0377723803998572,2814393.75,2854194.75,7.052275,7.152,10000.0,0.0251,19010001.5,19285160.5,47.6353,48.32475,10000.0,0.0251,110000000.0,111332041.75,275.638,278.975825,10000.0,0.0251,62525762662685,62880762662685,156677057.4176,157566615.9481,1349989157,3385.614
2015-03-01,88728,0,0,0.0,0.0,0,0.0,1000000777000,1000000677000,2535202.0,2535201.75,100000000,253.52,1428775314.8252637,1432719954.6232982,3622.2312399163734,3632.231685236904,15745.438170588766,0.039953049770083855,2517686.5,2546318.5,6.382825,6.45545,10000.0,0.0254,17650981.5,17900000.0,44.7488,45.3801,10000.0,0.0254,106554490.5,108052469.0,270.136975,273.9346,10000.0,0.0254,126772376133816,127122376133816,321393333.4553,322280652.9677,1397061238,3544.9542
2015-03-02,104937,0,0,0.0,0.0,0,0.0,673623208449,673623205631,1703391.0,1703391.0,3805961,9.6241,1824772452.998218,1828536616.2580786,4614.302014553494,4623.8204542277745,14669.775960814584,0.03710536035907259,4390242.0,4451573.0,11.1016,11.2567,10000.0,0.0253,27340000.0,27711093.0,69.1347,70.073,10000.0,0.0253,168019835.0,170499650.0,424.8717,431.1425,10000.0,0.0253,191486146900274,191881146900274,484211010.5012,485209847.0053,1539402280,3893.7252
2015-03-03,110981,0,0,0.0,0.0,0,0.0,965060169325,965060149325,2536178.0,2536178.0,7177917,18.8636,1004967758.1074508,1008526925.8929276,2641.055146300718,2650.4086418576153,14096.113568989287,0.03705965615736027,4600577.0,4659313.0,12.0903,12.2447,10000.0,0.0263,29858000.0,29990000.0,78.4668,78.8137,10000.0,0.0263,185712475.0,187920336.0,488.0524,493.8546,10000.0,0.0263,111532326762523,111927326762523,293106941.1916,294145001.482,1564400780,4112.9177
2015-03-04,98529,0,0,0.0,0.0,0,0.0,799901073875,799901033875,2206447.0,2206447.0,26344246,72.668,910838428.057648,914390681.7088573,2512.456689028611,2522.255222938424,14751.696546194522,0.040705964741345184,3957215.0,3990000.0,10.9156,11.006,10000.0,0.0276,26100000.0,26416665.0,71.9942,72.8677,10000.0,0.0276,169110774.0,171870000.0,466.4752,474.0862,10000.0,0.0276,89743999478092,90093999478092,247549845.1133,248515284.86089998,1453469909,4010.718
2015-03-05,101115,0,0,0.0,0.0,0,0.0,1637799601004,1637799591004,4578305.0,4578305.0,2000000,5.5908,1077385467.6849725,1080649078.4252188,3011.7234220115706,3020.8465167571576,14726.385560994906,0.041200585471987336,4398558.0,4436397.5,12.2957,12.4015,10000.0,0.028,25780000.0,26005326.0,72.0654,72.6953,10000.0,0.028,160016411.0,162190835.0,447.30989999999997,453.38829999999996,10000.0,0.028,108939831564966,109269831564966,304530413.8167,305452895.5419,1489058476,4165.9972
2015-03-06,93869,0,0,0.0,0.0,0,0.0,999999950000,999999940000,2716099.75,2716099.75,124000000,336.7964,877381138.1216589,881322801.5036061,2383.0547790282203,2393.76073078013,17861.25808307322,0.04854035624114457,4324095.0,4391000.0,11.7447,11.9264,10000.0,0.0272,24900000.0,25010821.0,67.6309,67.9319,10000.0,0.0272,142620821.0,145106632.0,387.3724,394.1241,10000.0,0.0272,82358890054342,82728890054342,223694969.0526,224699926.0376,1676618435,4556.4347
2015-03-07,91505,0,0,0.0,0.0,0,0.0,5349900010003,5349900010003,14634117.0,14634117.0,15000000,41.031,1244135548.8265886,1247960476.4261734,3403.2085012655043,3413.671211688979,14281.821780230588,0.039099590186328616,2228570.0,2240782.0,6.096,6.1294,10000.0,0.0274,14110087.0,14321000.0,38.5967,39.1737,10000.0,0.0274,96315986.0,98267487.0,263.4628,268.8009,10000.0,0.0274,113844623395377,114194623395377,311410593.9083,312367984.2256,1306858102,3577.808
2015-03-08,87527,0,0,0.0,0.0,0,0.0,5000046576125,5000046546125,13711128.0,13711128.0,15000000,41.133,2594690172.1592307,2599145940.0936966,7115.159408215751,7127.3780098118295,15098.6611674112,0.04138305437179385,2433801.0,2462192.0,6.67395,6.75185,10000.0,0.0274,14675888.0,14871000.0,40.2442,40.7793,10000.0,0.0274,84992368.0,86658510.5,233.0661,237.635,10000.0,0.0274,227105446698581,227495446698581,622768557.5229,623838015.0648,1321540516,3622.1346
2015-03-09,105536,0,0,0.0,0.0,0,0.0,5000040300000,5000040300000,13801611.0,13801611.0,4000000,11.0412,1064554295.3486867,1067965453.6264307,2938.4892030672,2947.9050211141225,14895.807155852031,0.041115338841722256,3885013.5,3929826.75,10.7238,10.847525000000001,10000.0,0.0276,22503668.0,22836615.0,62.11685,63.0359,10000.0,0.0276,132982171.5,135000014.75,367.0707,372.640525,10000.0,0.0276,112348802113919,112708802113919,310116396.5349,311110104.3083,1572043904,4339.1484
2015-03-10,105541,0,0,0.0,0.0,0,0.0,4000032226200,4000032169996,11296892.0,11296891.0,12000000,33.8904,1066704520.5771217,1070305017.0666376,3012.587044340114,3022.7555660037333,14551.020295430211,0.04106399029760945,3990000.0,4000844.0,11.2686,11.2992,10000.0,0.0282,25139503.0,25404445.0,70.999,71.7472,10000.0,0.0282,158247818.0,160399000.0,446.9235,452.9989,10000.0,0.0282,112581061806230,112961061806230,317951449.2467,319024645.1916,1535729233,4333.9346
2015-03-11,100765,0,0,0.0,0.0,0,0.0,1400000000000,1400000000000,4117539.75,4117539.75,55558848,163.4041,879349779.2578871,883170550.358964,2586.255501561058,2597.4927778643378,15205.932675035974,0.04471173721034089,3802606.0,3847808.0,11.1838,11.3168,10000.0,0.0294,21428568.0,21698000.0,63.0236,63.816,10000.0,0.0294,141071986.0,143710000.0,414.9068,422.6655,10000.0,0.0294,88607680506921,88992680506921,260604035.6148,261736359.7615,1532225806,4505.3782
2015-03-12,97095,0,0,0.0,0.0,0,0.0,16584181570667,16584181550667,48770760.0,48770760.0,3100000,9.1165,1091277828.3920798,1094650813.61274,3209.229704215459,3219.1489754323084,14426.76815489984,0.04241646634739173,4055537.5,4088061.0,11.9265,12.02215,10000.0,0.0294,25401597.0,25668296.0,74.701,75.4853,10000.0,0.0294,159350089.5,160795821.0,468.61675,472.8683,10000.0,0.0294,105957620747729,106285120747729,311600158.1308,312563269.7696,1400767054,4118.4268
2015-03-13,96036,0,0,0.0,0.0,0,0.0,1024993630000,1024993620000,3028548.75,3028548.75,5000000,14.7735,974966847.9609625,978767506.0475135,2880.7345582739804,2891.9643635740763,14269.672216668749,0.042130011662293305,3430000.0,3450147.0,10.1346,10.19415,10000.0,0.0295,21928527.5,22106240.0,64.79225,65.3173,10000.0,0.0295,141266148.0,143993717.25,417.39905,425.45827499999996,10000.0,0.0295,93631916210779,93996916210779,276654224.0384,277732689.6202,1370402241,4045.9978
2015-03-14,89511,0,0,0.0,0.0,0,0.0,1006319480000,1006319470000,2935333.25,2935333.25,1979180,5.7731,893536763.7864174,897195531.982505,2606.3574036096124,2617.0296654567596,13796.472589961011,0.040262981086123494,3000000.0,2990000.0,8.7507,8.7215,10000.0,0.0292,17453320.0,17572463.0,50.9096,51.2571,10000.0,0.0292,101638399.0,102935782.5,296.46905000000004,300.2534,10000.0,0.0292,79981369263286,80308869263286,233297657.5545,234252942.3847,1234936058,3603.9797
2015-03-15,84934,0,0,0.0,0.0,0,0.0,638497300000,638497240000,1814290.0,1814289.875,7850000,22.3058,678998413.9852121,683207564.6198225,1929.3739497963122,1941.3342533508371,14098.051192690795,0.040045675465655683,2047697.75,2059495.75,5.818525,5.852075,10000.0,0.0284,14446795.0,14635432.0,41.0506,41.586600000000004,10000.0,0.0284,80088616.5,81457275.0,227.571825,231.46085,10000.0,0.0284,57670051293420,58027551293420,163869447.052,164885283.4741,1197403880,3401.2394
2015-03-16,105218,0,0,0.0,0.0,0,0.0,1922690043503,1922690023503,5482743.0,5482743.0,16000000,45.6256,892334185.6463532,895636852.4904294,2544.5801952223,2553.9980824630766,14383.3134349636,0.04100434621452603,2813732.75,2849139.25,8.02365,8.124625,10000.0,0.0285,23130056.5,23488575.5,65.95765,66.97999999999999,10000.0,0.0285,145766049.5,148431345.75,415.66645,423.2668,10000.0,0.0285,93889618345338,94237118345338,267735638.9809,268726570.2406,1513383473,4314.3953
2015-03-17,99561,0,0,0.0,0.0,0,0.0,2002241636255,2002241606255,5844543.0,5844543.0,7332607,21.4039,791660055.6238989,794874165.5665472,2310.855650702584,2320.2376384477857,14164.218479123352,0.04135268227518808,3413873.0,3439106.0,9.9651,10.0388,10000.0,0.0292,23770381.0,24009152.0,69.3857,70.0827,10000.0,0.0292,140020000.0,140881000.0,408.7184,411.2316,10000.0,0.0292,78818466797971,79138466797971,230071099.4396,231005179.5215,1410203756,4117.1144
2015-03-18,99607,0,0,0.0,0.0,0,0.0,764151900251,764151900251,2221313.25,2221313.25,10000000,29.069,1530075129.4636521,1533915221.0234823,4447.775419802825,4458.938178301726,15224.025580531488,0.044275219613079404,3453713.0,3490000.0,10.0396,10.1451,10000.0,0.0291,24903368.0,25050819.0,72.3916,72.8202,10000.0,0.0291,151144452.5,153690639.0,439.3618,446.76335,10000.0,0.0291,152406193420486,152788693420486,443029566.2403,444141455.1261,1516419516,4410.1218
2015-03-19,106297,0,0,0.0,0.0,0,0.0,637452619449,637452618775,1753568.375,1753568.375,6000000,16.5054,1030699752.2456325,1033921856.3501698,2835.351910241117,2844.2155978917563,15508.591738242847,0.042655872696313164,2240000.0,2272300.0,6.162,6.2509,10000.0,0.0275,19830811.0,19970000.0,54.5526,54.9355,10000.0,0.0275,135798656.0,136993420.0,373.5685,376.8552,10000.0,0.0275,109560291564454,109902791564454,301389402.0029,302331585.4091,1648516776,4534.1913
2015-03-20,103532,0,0,0.0,0.0,0,0.0,568896040000,568895980000,1468434.375,1468434.25,20618666,53.2209,797361897.6014758,800645906.4103465,2058.150492278716,2066.627177006143,15547.405729629487,0.04012124463933856,2276359.0,2306343.75,5.875725,5.95315,10000.0,0.0258,20152078.5,20290018.5,52.016549999999995,52.372550000000004,10000.0,0.0258,120900529.25,122313263.25,312.06845,315.714975,10000.0,0.0258,82552471982476,82892471982476,213084436.7666,213962044.8898,1609654010,4153.8327
2015-03-21,92836,0,0,0.0,0.0,0,0.0,600000000000,599999990000,1575659.875,1575659.875,10000000,26.261,694765122.1970357,698831432.680038,1824.5225845749494,1835.2011235070445,14279.565513378431,0.037526417553535266,2229175.5,2253039.25,5.854025,5.916675,10000.0,0.0263,17435486.0,17600000.0,45.7873,46.2194,10000.0,0.0263,100000000.0,100030791.25,262.61,262.690825,10000.0,0.0263,64499214884284,64876714884284,169381378.6616,170372731.5019,1325657744,3483.8025000000002
2015-03-22,90586,0,0,0.0,0.0,0,0.0,293219756880,293219746880,765948.625,765948.625,4000000,10.4488,542108156.5158744,546027084.3855232,1416.094931511492,1426.3319586646944,14504.57374207935,0.03786905482083324,2100618.75,2116310.0,5.4872499999999995,5.52825,10000.0,0.0261,15646614.5,15824833.0,40.8721,41.33765,10000.0,0.0261,86197059.0,87926785.75,225.16395,229.682375,10000.0,0.0261,49107409466147,49462409466147,128278375.4659,129205706.8076,1313911317,3430.4062
