snapped_at,price (open),market_cap,total_volume
2018-06-29 00:00:00 UTC,0.376718731,3261683.136,3309.836302
2018-06-30 00:00:00 UTC,0.399078176,3455274.322,3904.486335
2018-07-01 00:00:00 UTC,0.411524985,3563040.525,4202.092437
2018-07-02 00:00:00 UTC,0.391177227,3386866.808,2448.49161
2018-07-03 00:00:00 UTC,0.414967162,3592843.373,24341.23826
2018-07-04 00:00:00 UTC,0.42222786,3655707.5,8516.030975
2018-07-05 00:00:00 UTC,0.427343555,3699999.896,4056.711986
2018-07-06 00:00:00 UTC,0.451132297,3905966.134,12116.27843
2018-07-07 00:00:00 UTC,0.450646844,3901763.016,8172.921939
2018-07-08 00:00:00 UTC,0.447137113,3871375.279,2173.653572
2018-07-09 00:00:00 UTC,0.428686002,3711622.996,1943.33083
2018-07-10 00:00:00 UTC,0.425145459,3680968.48,2617.862631
2018-07-11 00:00:00 UTC,0.391423045,3388995.128,4925.841839
2018-07-12 00:00:00 UTC,0.388734761,3365719.599,5708.416949
2018-07-13 00:00:00 UTC,0.379366542,3284608.255,1396.640087
2018-07-14 00:00:00 UTC,0.373908723,3237353.694,2610.177903
2018-07-15 00:00:00 UTC,0.369482662,3199032.244,2297.501636
2018-07-16 00:00:00 UTC,0.363389513,3146276.919,6722.27444
2018-07-17 00:00:00 UTC,0.358364612,3102770.624,8951.647118
2018-07-18 00:00:00 UTC,0.387353017,3353756.265,5452.314157
2018-07-19 00:00:00 UTC,0.392660933,3399712.941,3435.340145
2018-07-20 00:00:00 UTC,0.368051386,3186640.057,2747.670398
2018-07-21 00:00:00 UTC,0.338971367,2934861.212,2603.802426
2018-07-22 00:00:00 UTC,0.340458066,2947733.26,5894.037997
2018-07-23 00:00:00 UTC,0.32611345,2823535.582,2232.270592
2018-07-24 00:00:00 UTC,0.317785582,2751431.743,2679.361086
2018-07-25 00:00:00 UTC,0.361778895,3132331.962,13663.71143
2018-07-26 00:00:00 UTC,0.369189681,3196495.578,5981.758983
2018-07-27 00:00:00 UTC,0.35274729,3054135.069,2175.389747
2018-07-28 00:00:00 UTC,0.34389602,2977499.539,3476.361473
2018-07-29 00:00:00 UTC,0.336590725,2914249.279,1618.24746
2018-07-30 00:00:00 UTC,0.344070745,2979012.337,21681.56204
2018-07-31 00:00:00 UTC,0.333514138,2887611.767,8812.838944
2018-08-01 00:00:00 UTC,0.296705744,2568919.572,6873.427967
2018-08-02 00:00:00 UTC,0.277624087,2403707.931,1332.535173
2018-08-03 00:00:00 UTC,0.26505888,2294916.623,6541.823294
2018-08-04 00:00:00 UTC,0.266413611,2306646.072,9225.062628
2018-08-05 00:00:00 UTC,0.24001106,2078049.117,2647.843687
2018-08-06 00:00:00 UTC,0.232500052,2013017.766,3955.9312
2018-08-07 00:00:00 UTC,0.240098763,2078808.463,2514.550739
2018-08-08 00:00:00 UTC,0.216129265,3589308.642,3167.575611
2018-08-09 00:00:00 UTC,0.186700856,3101339.46,2591.181616
2018-08-10 00:00:00 UTC,0.200611465,3333189.29,2989.029005
2018-08-11 00:00:00 UTC,0.183063666,3042359.514,1046.365232
2018-08-12 00:00:00 UTC,0.186051585,3092741.267,1832.501056
2018-08-13 00:00:00 UTC,0.186864006,3106956.725,755.9980001
2018-08-14 00:00:00 UTC,0.202372791,3365565.463,2918.17887
2018-08-15 00:00:00 UTC,0.186074755,3095249.981,2887.094685
2018-08-16 00:00:00 UTC,0.200142396,3326584.069,3115.735334
2018-08-17 00:00:00 UTC,0.201684881,3356544.85,3274.279087
2018-08-18 00:00:00 UTC,0.230305777,3833393.323,7918.636295
2018-08-19 00:00:00 UTC,0.223876975,3727878.429,1539.199562
2018-08-20 00:00:00 UTC,0.237544273,3713812.531,5383.211628
2018-08-21 00:00:00 UTC,0.204613922,3408639.758,1772.061715
2018-08-22 00:00:00 UTC,0.19852772,3308045.74,1006.61587
2018-08-23 00:00:00 UTC,0.188139242,3135539.125,2256.095487
2018-08-24 00:00:00 UTC,0.226378763,3773844.551,1373.795456
2018-08-25 00:00:00 UTC,0.240039051,4002629.928,95132.89052
2018-08-26 00:00:00 UTC,0.242129842,4037204.586,12374.03194
2018-08-27 00:00:00 UTC,0.252363911,4194545.452,11391.38751
2018-08-28 00:00:00 UTC,0.424611919,7079616.487,65283.39117
2018-08-29 00:00:00 UTC,0.331532236,5527685.355,96756.14943
2018-08-30 00:00:00 UTC,0.339492865,5660414.071,19224.32303
2018-08-31 00:00:00 UTC,0.313347315,5224485.501,6750.908079
2018-09-01 00:00:00 UTC,0.323560151,5394765.614,4265.836256
2018-09-02 00:00:00 UTC,0.325842345,5433008.232,4032.111532
2018-09-03 00:00:00 UTC,0.299590792,5102116.441,12850.90209
2018-09-04 00:00:00 UTC,0.315939749,5260524.875,15972.08347
2018-09-05 00:00:00 UTC,0.347184349,5788655.307,18899.49197
2018-09-06 00:00:00 UTC,0.316517668,5277345.271,12482.2025
2018-09-07 00:00:00 UTC,0.285900203,4781805.961,4045.846956
2018-09-08 00:00:00 UTC,0.273791988,4580408.529,2801.551576
2018-09-09 00:00:00 UTC,0.25520731,4270561.515,5120.409337
2018-09-10 00:00:00 UTC,0.252977238,4239899.127,1542.568618
2018-09-11 00:00:00 UTC,0.261857367,4383938.789,2126.446478
2018-09-12 00:00:00 UTC,0.326351864,5465070.367,37340.30614
2018-09-13 00:00:00 UTC,0.276428626,4630167.049,92277.9734
2018-09-14 00:00:00 UTC,0.28147546,4715851.817,11756.60203
2018-09-15 00:00:00 UTC,0.310497145,5202838.957,19233.17091
2018-09-16 00:00:00 UTC,0.33830476,5669497.783,12789.24341
2018-09-17 00:00:00 UTC,0.322326447,5401680.362,3728.504025
2018-09-18 00:00:00 UTC,0.319725617,5437039.071,5568.427534
2018-09-19 00:00:00 UTC,0.325457266,5460234.641,3413.993033
2018-09-20 00:00:00 UTC,0.331145683,5554549.082,3921.515888
2018-09-21 00:00:00 UTC,0.340516056,5714793.089,8820.634844
2018-09-22 00:00:00 UTC,0.330019774,5539523.807,10378.59927
2018-09-23 00:00:00 UTC,0.311538744,5229311.785,4472.790735
2018-09-24 00:00:00 UTC,0.360749625,6055512.836,13005.26515
2018-09-25 00:00:00 UTC,0.33873676,5731560.128,15154.86051
2018-09-26 00:00:00 UTC,0.325887463,5468997.523,5645.053202
2018-09-27 00:00:00 UTC,0.328904667,5521193.662,2344.22709
2018-09-28 00:00:00 UTC,0.340168168,5709294.271,2000.012718
2018-09-29 00:00:00 UTC,0.335053436,5661057.859,2219.919587
2018-09-30 00:00:00 UTC,0.320498852,5389957.481,17296.4641
2018-10-01 00:00:00 UTC,0.307483337,5172150.348,3817.956933
2018-10-02 00:00:00 UTC,0.304785001,5127528.204,8924.826008
2018-10-03 00:00:00 UTC,0.30024681,5051602.707,4610.051583
2018-10-04 00:00:00 UTC,0.300683518,5062035.588,2159.259227
2018-10-05 00:00:00 UTC,0.289084368,4866481.665,8459.864835
2018-10-06 00:00:00 UTC,0.242233634,4077763.831,29518.63064
2018-10-07 00:00:00 UTC,0.185170163,3118398.039,24399.58118
2018-10-08 00:00:00 UTC,0.166101244,2797847.139,15248.17033
2018-10-09 00:00:00 UTC,0.166377794,2803053.241,11163.075
2018-10-10 00:00:00 UTC,0.172592819,2908342.909,12438.02509
2018-10-11 00:00:00 UTC,0.169109747,2850381.482,7414.006085
2018-10-12 00:00:00 UTC,0.183731291,3099635.041,8729.337161
2018-10-13 00:00:00 UTC,0.170688679,2878189.626,18236.03945
2018-10-14 00:00:00 UTC,0.16144143,2722792.504,8070.130852
2018-10-15 00:00:00 UTC,0.166900469,2817574.561,4747.929884
2018-10-16 00:00:00 UTC,0.15267615,2573936.633,7424.048864
2018-10-17 00:00:00 UTC,0.147583154,2491189.779,3155.503509
2018-10-18 00:00:00 UTC,0.13826597,2334060.573,3263.554794
2018-10-19 00:00:00 UTC,0.107113203,1808582.338,152102.891
2018-10-20 00:00:00 UTC,0.102133451,1725164.574,17392.84742
2018-10-21 00:00:00 UTC,0.130387658,2202309.692,828.5030889
2018-10-22 00:00:00 UTC,0.141708088,2394560.276,2864.427149
2018-10-23 00:00:00 UTC,0.177971156,3007862.474,2507.991974
2018-10-24 00:00:00 UTC,0.241207461,4077638.054,9443.456756
2018-10-25 00:00:00 UTC,0.177873856,3007670.801,2566.554162
2018-10-26 00:00:00 UTC,0.169333569,2864138.415,3519.047165
2018-10-27 00:00:00 UTC,0.17536682,2966710.108,2270.663887
2018-10-28 00:00:00 UTC,0.163662623,2769415.911,796.4325697
2018-10-29 00:00:00 UTC,0.176510557,2987453.063,1484.212654
2018-10-30 00:00:00 UTC,0.157961692,2674211.33,691.0357667
2018-10-31 00:00:00 UTC,0.158950795,2692047.948,769.0381804
2018-11-01 00:00:00 UTC,0.155882081,2640533.613,643.3532121
2018-11-02 00:00:00 UTC,0.156892928,2657115.085,683.7351553
2018-11-03 00:00:00 UTC,0.157340971,2666298.086,1170.684404
2018-11-04 00:00:00 UTC,0.156483515,2652147.331,1154.242066
2018-11-05 00:00:00 UTC,0.148116745,2511246.464,169.6485474
2018-11-06 00:00:00 UTC,0.1437046,2437084.149,37.0623719
2018-11-07 00:00:00 UTC,0.141786807,2402789.469,934.5637765
2018-11-08 00:00:00 UTC,0.147050753,2494021.79,1101.473733
2018-11-09 00:00:00 UTC,0.145926375,2479415.756,642.839553
2018-11-10 00:00:00 UTC,0.141075244,2395434.578,230.4912702
2018-11-11 00:00:00 UTC,0.151083042,2558628.933,280.8847935
2018-11-12 00:00:00 UTC,0.143324686,2435281.406,122.4182075
2018-11-13 00:00:00 UTC,0.132433631,2248242.202,866.0457849
2018-11-14 00:00:00 UTC,0.12994575,2208292.016,762.4917996
2018-11-15 00:00:00 UTC,0.117702543,2000008.992,720.556499
2018-11-16 00:00:00 UTC,0.138811406,2359878.568,252.0633383
2018-11-17 00:00:00 UTC,0.116200605,1975707.212,204.1113618
2018-11-18 00:00:00 UTC,0.105177419,1788171.777,1352.845585
2018-11-19 00:00:00 UTC,0.112168736,1908324.745,63.29917699
2018-11-20 00:00:00 UTC,0.09041002,1546321.943,233.4684348
2018-11-21 00:00:00 UTC,0.079498428,1347019.525,35.6887956
2018-11-22 00:00:00 UTC,0.16161662,2761431.646,3530.184463
2018-11-23 00:00:00 UTC,0.094890737,1623982.987,3678.996661
2018-11-24 00:00:00 UTC,0.08126456,1443758.775,416.4662829
2018-11-25 00:00:00 UTC,0.086333292,1474484.255,488.4183719
2018-11-26 00:00:00 UTC,0.098110722,1671985.263,1029.234887
2018-11-27 00:00:00 UTC,0.091708673,1567324.637,172.7668329
2018-11-28 00:00:00 UTC,0.090321002,1542793.922,647.4532182
2018-11-29 00:00:00 UTC,0.102289044,1740263.418,133.6642679
2018-11-30 00:00:00 UTC,0.098804493,1684496.841,1069.586655
2018-12-01 00:00:00 UTC,0.074501971,1271186.156,310.4054936
2018-12-02 00:00:00 UTC,0.075391923,1289039.265,160.6102656
2018-12-03 00:00:00 UTC,0.072086947,1230559.504,107.9840944
2018-12-04 00:00:00 UTC,0.087600545,1495749.085,1408.207878
2018-12-05 00:00:00 UTC,0.088735283,1515498.798,900.2145163
2018-12-06 00:00:00 UTC,0.091445882,1562164.516,1202.819488
2018-12-07 00:00:00 UTC,0.085470264,1460438.728,856.3099574
2018-12-08 00:00:00 UTC,0.082997887,1418520.407,783.4994196
2018-12-09 00:00:00 UTC,0.097485028,1662993.877,327.5442211
2018-12-10 00:00:00 UTC,0.094200416,1610720.199,447.4584777
2018-12-11 00:00:00 UTC,0.095525103,1633789.712,1161.745508
2018-12-12 00:00:00 UTC,0.090418851,1546844.108,742.6800056
2018-12-13 00:00:00 UTC,0.08605619,1470261.662,305.3039868
2018-12-14 00:00:00 UTC,0.088916442,1521167.312,446.1871504
2018-12-15 00:00:00 UTC,0.08786332,1504586.241,2.643313391
2018-12-16 00:00:00 UTC,0.086585366,1482914.671,516.3947079
2018-12-17 00:00:00 UTC,0.084733092,1454834.067,43.543001
2018-12-18 00:00:00 UTC,0.088161947,1510125.2,47.67035149
2018-12-19 00:00:00 UTC,0.09586069,1642693.224,614.0286911
2018-12-20 00:00:00 UTC,0.093475764,1603065.179,492.3017519
2018-12-21 00:00:00 UTC,0.091977539,1570355.026,22.98747052
2018-12-22 00:00:00 UTC,0.098423383,1689753.222,556.5710924
2018-12-23 00:00:00 UTC,0.089899273,1541655.428,326.4645267
2018-12-24 00:00:00 UTC,0.096792968,1660137.682,429.2769284
2018-12-25 00:00:00 UTC,0.107093827,1833097.149,68.37962262
2018-12-26 00:00:00 UTC,0.090183677,1547539.032,55.61490602
2018-12-27 00:00:00 UTC,0.089569489,1538955.11,595.780559
2018-12-28 00:00:00 UTC,0.097014501,1610655.641,1545.828012
2018-12-29 00:00:00 UTC,0.115831702,1987222.268,57.91679839
2018-12-30 00:00:00 UTC,0.0969226,1664059.09,560.0474974
2018-12-31 00:00:00 UTC,0.096088527,1651445.204,657.7272942
2019-01-01 00:00:00 UTC,0.085732369,1472757.155,626.7511987
2019-01-02 00:00:00 UTC,0.097490351,1674974.268,256.0001951
2019-01-03 00:00:00 UTC,0.100364329,1681516.193,1.206609905
2019-01-04 00:00:00 UTC,0.099786295,1716473.054,832.1351918
2019-01-05 00:00:00 UTC,0.090945149,1561723.615,0.89588057
2019-01-06 00:00:00 UTC,0.081482629,1402693.722,12.87123765
2019-01-07 00:00:00 UTC,0.085962392,1480286.314,157.3846465
2019-01-08 00:00:00 UTC,0.089493743,1540877.564,1.491767126
2019-01-09 00:00:00 UTC,0.074310101,1280054.063,21.988215
2019-01-10 00:00:00 UTC,0.067066246,1155405.167,755.659029
2019-01-11 00:00:00 UTC,0.058097165,1001160.998,95.16947568
2019-01-12 00:00:00 UTC,0.060830308,1048040.177,271.6619699
2019-01-13 00:00:00 UTC,0.063928882,1102186.193,243.5090453
2019-01-14 00:00:00 UTC,0.053243949,918210.9366,196.0768753
2019-01-15 00:00:00 UTC,0.04135358,713159.4421,13.17628453
2019-01-16 00:00:00 UTC,0.036712609,632891.1059,17.82165504
2019-01-17 00:00:00 UTC,0.03825342,660301.4953,34.50936024
2019-01-18 00:00:00 UTC,0.051775797,892696.5339,133.1890167
2019-01-19 00:00:00 UTC,0.051655709,890929.6694,95.89096327
2019-01-20 00:00:00 UTC,0.044858524,775312.6786,323.4630762
2019-01-21 00:00:00 UTC,0.052918359,913075.7924,307.0810029
2019-01-22 00:00:00 UTC,0.051843066,895228.8719,93.89356061
2019-01-23 00:00:00 UTC,0.038437426,664280.3011,102.5295699
2019-01-24 00:00:00 UTC,0.042690219,737357.7206,131.2638147
2019-01-25 00:00:00 UTC,0.039211737,677982.299,82.30685354
2019-01-26 00:00:00 UTC,0.035202952,608820.101,73.10991274
2019-01-27 00:00:00 UTC,0.040363766,698234.5253,369.2430008
2019-01-28 00:00:00 UTC,0.034860726,603188.2596,102.7655433
2019-01-29 00:00:00 UTC,0.030418196,526449.1669,60.20865473
2019-01-30 00:00:00 UTC,0.020783927,359789.8886,128.589683
2019-01-31 00:00:00 UTC,0.020676479,358013.1768,44.24103819
2019-02-01 00:00:00 UTC,0.023277084,403138.1964,52.75738474
2019-02-02 00:00:00 UTC,0.022445289,388823.107,53.83065502
2019-02-03 00:00:00 UTC,0.022791677,394912.0124,0
2019-02-04 00:00:00 UTC,0.02201855,381601.513,18.58255356
2019-02-05 00:00:00 UTC,0.024474026,424257.9703,21.25880664
2019-02-06 00:00:00 UTC,0.08152032,1413476.96,1154.262838
2019-02-07 00:00:00 UTC,0.048263522,837038.6088,234.1137274
2019-02-08 00:00:00 UTC,0.051536493,893882.633,367.457966
2019-02-09 00:00:00 UTC,0.138833017,2408978.788,1737.00194
2019-02-10 00:00:00 UTC,0.135103885,2344834.651,1402.603282
2019-02-11 00:00:00 UTC,0.037122325,644439.2894,363.8722927
2019-02-12 00:00:00 UTC,0.086803216,1507247.576,250.8529389
2019-02-13 00:00:00 UTC,0.04483988,778769.5375,163.5165812
2019-02-14 00:00:00 UTC,0.047567693,826367.1259,160.0321131
2019-02-15 00:00:00 UTC,0.035896803,623761.7899,100.5110493
2019-02-16 00:00:00 UTC,0.036007736,625842.4395,68.41469753
2019-02-17 00:00:00 UTC,0.064065773,1113802.877,127.5560031
2019-02-18 00:00:00 UTC,0.042540397,739722.6315,104.2088478
2019-02-19 00:00:00 UTC,0.033357947,581511.1443,63.23477335
2019-02-20 00:00:00 UTC,0.032814377,570861.3864,39.15796823
2019-02-21 00:00:00 UTC,0.113535562,1975441.579,267.5121448
2019-02-22 00:00:00 UTC,0.033010708,574532.5623,23.61570376
2019-02-23 00:00:00 UTC,0.039703693,691173.8049,107.4056381
2019-02-24 00:00:00 UTC,0.042168347,734244.1143,96.54459789
2019-02-25 00:00:00 UTC,0.071629633,1252800.347,325.3396406
2019-02-26 00:00:00 UTC,0.039031593,679129.0004,31.91461895
2019-02-27 00:00:00 UTC,0.034595215,602782.1866,128.3033146
2019-02-28 00:00:00 UTC,0.030795776,537833.1593,63.40334857
2019-03-01 00:00:00 UTC,0.023692284,412617.2218,54.02228294
2019-03-02 00:00:00 UTC,0.024934695,434757.5949,56.56280337
2019-03-03 00:00:00 UTC,0.03560098,620873.9692,170.8435421
2019-03-04 00:00:00 UTC,0.01769875,308730.6205,22.83709657
2019-03-05 00:00:00 UTC,0.037091727,647161.526,143.9569593
2019-03-06 00:00:00 UTC,0.05612622,979489.53,3017.885088
2019-03-07 00:00:00 UTC,0.061871606,1080001.676,91.88393725
2019-03-08 00:00:00 UTC,0.052243874,912151.6535,451.6150301
2019-03-09 00:00:00 UTC,0.06685328,1167698.406,218.7645597
2019-03-10 00:00:00 UTC,0.023997651,419175.0041,39.40500938
2019-03-11 00:00:00 UTC,0.045401681,793238.6524,96.29075851
2019-03-12 00:00:00 UTC,0.050232755,878346.2424,59.92882962
2019-03-13 00:00:00 UTC,0.042374277,740340.1765,94.29805979
2019-03-14 00:00:00 UTC,0.056422413,986871.1304,731.4664126
2019-03-15 00:00:00 UTC,0.035635249,623057.6415,143.6223888
2019-03-16 00:00:00 UTC,0.030935257,541118.0493,91.18564725
2019-03-17 00:00:00 UTC,0.024556553,429642.9818,44.06559224
2019-03-18 00:00:00 UTC,0.036338971,635932.5356,171.2678302
2019-03-19 00:00:00 UTC,0.026759752,468403.171,39.8804057
2019-03-20 00:00:00 UTC,0.035964144,629660.9544,225.6985696
2019-03-21 00:00:00 UTC,0.036381423,636929.5248,258.7123391
2019-03-22 00:00:00 UTC,0.0333955,584969.6855,92.16135707
2019-03-23 00:00:00 UTC,0.031666811,554815.519,124.3196284
2019-03-24 00:00:00 UTC,0.035305663,618291.5604,147.2301474
2019-03-25 00:00:00 UTC,0.032322023,567003.2789,147.6438087
2019-03-26 00:00:00 UTC,0.031419311,569699.1778,87.77151369
2019-03-27 00:00:00 UTC,0.032167938,564132.0247,159.963632
2019-03-28 00:00:00 UTC,0.032310309,566761.355,80.42207347
2019-03-29 00:00:00 UTC,0.033043952,579751.0951,85.12279292
2019-03-30 00:00:00 UTC,0.040228358,705977.1122,186.4852174
2019-03-31 00:00:00 UTC,0.035501877,623178.2911,64.28737113
2019-04-01 00:00:00 UTC,0.03879386,681113.793,149.2531514
2019-04-02 00:00:00 UTC,0.037349,656091.3058,106.2815277
2019-04-03 00:00:00 UTC,0.044121337,775492.3195,126.3378957
2019-04-04 00:00:00 UTC,0.065451128,1149969.778,1105.650421
2019-04-05 00:00:00 UTC,0.048929484,859897.0315,540.8343423
2019-04-06 00:00:00 UTC,0.047512045,834860.9083,168.2982178
2019-04-07 00:00:00 UTC,0.043480595,764657.8883,126.4235113
2019-04-08 00:00:00 UTC,0.047776731,839190.3906,160.2388638
2019-04-09 00:00:00 UTC,0.037583526,660866.8941,103.0001289
2019-04-10 00:00:00 UTC,0.040185686,707055.787,119.8584616
2019-04-11 00:00:00 UTC,0.042469991,747358.1323,129.4679809
2019-04-12 00:00:00 UTC,0.03784954,666264.5984,91.10889074
2019-04-13 00:00:00 UTC,0.038469365,677322.8883,86.87160254
2019-04-14 00:00:00 UTC,0.043166116,760427.9765,175.0124454
2019-04-15 00:00:00 UTC,0.040883401,719318.9256,113.2141318
2019-04-16 00:00:00 UTC,0.038897814,684297.9595,107.7527834
2019-04-17 00:00:00 UTC,0.039059684,688030.8024,99.16159097
2019-04-18 00:00:00 UTC,0.032853161,579110.639,111.3666262
2019-04-19 00:00:00 UTC,0.032193752,567624.0503,73.88729872
2019-04-20 00:00:00 UTC,0.03539803,624266.7324,79.53790147
2019-04-21 00:00:00 UTC,0.03483866,614540.4658,69.04002785
2019-04-22 00:00:00 UTC,0.029994459,529236.2242,67.38064084
2019-04-23 00:00:00 UTC,0.027890013,492420.7076,91.79136331
2019-04-24 00:00:00 UTC,0.035476749,625709.4702,61.01082448
2019-04-25 00:00:00 UTC,0.032593079,574704.1621,114.354572
2019-04-26 00:00:00 UTC,0.034101606,601909.77,135.1025993
2019-04-27 00:00:00 UTC,0.034931789,617044.2905,82.34208817
2019-04-28 00:00:00 UTC,0.032166704,568332.7491,68.49535644
2019-04-29 00:00:00 UTC,0.033124881,585400.2787,68.35292804
2019-04-30 00:00:00 UTC,0.036294734,641569.8587,0
2019-05-01 00:00:00 UTC,0.032841063,580650.2697,296.7196718
2019-05-02 00:00:00 UTC,0.030106921,532337.5198,68.10516702
2019-05-03 00:00:00 UTC,0.028921585,511569.1249,66.37914311
2019-05-04 00:00:00 UTC,0.028599966,524989.7979,160.7761707
2019-05-05 00:00:00 UTC,0.039710551,702716.8147,197.8381055
2019-05-06 00:00:00 UTC,0.029628144,524422.5855,29.12527736
2019-05-07 00:00:00 UTC,0.033093269,585885.0542,46.72019368
2019-05-08 00:00:00 UTC,0.032954034,580936.4029,117.6433547
2019-05-09 00:00:00 UTC,0.031030244,546995.904,59.55900927
2019-05-10 00:00:00 UTC,0.03136063,555591.8143,55.56017067
2019-05-11 00:00:00 UTC,0.027740767,491569.5173,34.01575979
2019-05-12 00:00:00 UTC,0.030433591,521026.3917,36.05875666
2019-05-13 00:00:00 UTC,0.030659949,625067.2936,28.38884197
2019-05-14 00:00:00 UTC,0.037658885,667751.2417,40.32000489
2019-05-15 00:00:00 UTC,0.034417458,610418.3975,181.5599847
2019-05-16 00:00:00 UTC,0.034315678,608739.4452,179.3218307
2019-05-17 00:00:00 UTC,0.031983819,567500.5789,39.29216125
2019-05-18 00:00:00 UTC,0.029103748,510912.3097,28.95895314
2019-05-19 00:00:00 UTC,0.025726245,456690.6121,36.54296199
2019-05-20 00:00:00 UTC,0.024362613,432547.292,24.12139905
2019-05-21 00:00:00 UTC,0.018122646,321816.3216,24.40030397
2019-05-22 00:00:00 UTC,0.018071297,320969.0946,47.55604472
2019-05-23 00:00:00 UTC,0.019927148,354021.0855,7.664287852
2019-05-24 00:00:00 UTC,0.021309813,378664.5016,7.892523181
2019-05-25 00:00:00 UTC,0.023051802,409708.0319,16.12014121
2019-05-26 00:00:00 UTC,0.024220807,444384.8155,16.0935593
2019-05-27 00:00:00 UTC,0.025951386,461424.9169,23.95512535
2019-05-28 00:00:00 UTC,0.023878023,521795.4004,17.62215718
2019-05-29 00:00:00 UTC,0.027216589,484959.9976,8.695395807
2019-05-30 00:00:00 UTC,0.019281555,343067.5997,95.11081005
2019-05-31 00:00:00 UTC,0.025784078,458858.8682,16.52825519
2019-06-01 00:00:00 UTC,0.025549828,454789.3101,34.18037255
2019-06-02 00:00:00 UTC,0.025055205,446075.7995,18.17920509
2019-06-03 00:00:00 UTC,0.021064409,375105.3133,314.6550785
2019-06-04 00:00:00 UTC,0.018384491,334428.6388,241.2444484
2019-06-05 00:00:00 UTC,0.017639839,388894.9659,322.1187904
2019-06-06 00:00:00 UTC,0.014141796,251993.8704,250.0207083
2019-06-07 00:00:00 UTC,0.014090002,251122.8371,23.22527871
2019-06-08 00:00:00 UTC,0.00884384,157612.6677,225.1159233
2019-06-09 00:00:00 UTC,0.01035278,184592.5087,7.963677287
2019-06-10 00:00:00 UTC,0.011456901,175231.856,45.82760598
2019-06-11 00:00:00 UTC,0.013166567,234146.8278,0.165024358
2019-06-12 00:00:00 UTC,0.020804041,371491.1684,1.589301352
2019-06-13 00:00:00 UTC,0.012435969,221267.2606,40.64042289
2019-06-14 00:00:00 UTC,0.013266674,236076.2789,1359.834114
2019-06-15 00:00:00 UTC,0.016958012,302753.6777,60.87491493
2019-06-16 00:00:00 UTC,0.014521214,259299.2996,26.40220805
2019-06-17 00:00:00 UTC,0.014547579,259748.6541,108.4291635
2019-06-18 00:00:00 UTC,0.014190376,253500.7167,37.34309599
2019-06-19 00:00:00 UTC,0.006765331,122103.2629,27.06132518
2019-06-20 00:00:00 UTC,0.011077147,197964.9504,100.7013337
2019-06-21 00:00:00 UTC,0.011513988,205345.2735,19.18997974
2019-06-22 00:00:00 UTC,0.021779812,389886.4568,168.298547
2019-06-23 00:00:00 UTC,0.039134613,701122.931,327.8845941
2019-06-24 00:00:00 UTC,0.036876773,659629.1302,378.5006038
2019-06-25 00:00:00 UTC,0.026605724,476009.5295,165.5957936
2019-06-26 00:00:00 UTC,0.033989665,608249.6375,199.2497584
2019-06-27 00:00:00 UTC,0.03334965,670985.4666,443.8169555
2019-06-28 00:00:00 UTC,0.031602836,565788.9708,168.698413
2019-06-29 00:00:00 UTC,0.033495817,599808.0093,186.087874
2019-06-30 00:00:00 UTC,0.031352164,564560.3332,156.1602036
2019-07-01 00:00:00 UTC,0.029839036,534568.2021,113.1563341
2019-07-02 00:00:00 UTC,0.022972897,411648.6986,94.84499996
2019-07-03 00:00:00 UTC,0.018408659,331219.8927,43.06119088
2019-07-04 00:00:00 UTC,0.026509185,459194.014,59.43763366
2019-07-05 00:00:00 UTC,0.023364314,418931.5583,93.45725696
2019-07-06 00:00:00 UTC,0.025809775,464211.3978,112.6204872
2019-07-07 00:00:00 UTC,0.030631572,529055.1301,180.1857169
2019-07-08 00:00:00 UTC,0.031062256,557334.5357,171.2992082
2019-07-09 00:00:00 UTC,0.033569122,602435.0685,98.73271121
2019-07-10 00:00:00 UTC,0.029562809,530653.4479,239.8253338
2019-07-11 00:00:00 UTC,0.026811381,481363.3595,64.07385065
2019-07-12 00:00:00 UTC,0.026401013,474105.5657,151.7616615
2019-07-13 00:00:00 UTC,0.027123126,449372.9214,126.6197094
2019-07-14 00:00:00 UTC,0.027373168,491772.7816,162.5412371
2019-07-15 00:00:00 UTC,0.023950646,430365.379,53.91572656
2019-07-16 00:00:00 UTC,0.025115276,442626.7072,105.2180568
2019-07-17 00:00:00 UTC,0.022786274,409624.7997,39.94580875
2019-07-18 00:00:00 UTC,0.021223455,393955.374,66.50960326
2019-07-19 00:00:00 UTC,0.023627053,424919.9116,65.69095035
2019-07-20 00:00:00 UTC,0.022557991,408141.9779,115.7948302
2019-07-21 00:00:00 UTC,0.031766112,571529.7706,35.01387332
2019-07-22 00:00:00 UTC,0.023559921,422775.2135,32.80266906
2019-07-23 00:00:00 UTC,0.02692795,484716.3605,103.5690382
2019-07-24 00:00:00 UTC,0.023675756,426272.0469,100.7922984
2019-07-25 00:00:00 UTC,0.019715602,355046.4509,69.48821954
2019-07-26 00:00:00 UTC,0.021773346,394113.0221,54.53940859
2019-07-27 00:00:00 UTC,0.022645953,407992.7678,59.07639841
2019-07-28 00:00:00 UTC,0.024017012,432800.4282,106.3280063
2019-07-29 00:00:00 UTC,0.025990989,468472.559,234.2318832
2019-07-30 00:00:00 UTC,0.025748312,464212.5792,76.2951783
2019-07-31 00:00:00 UTC,0.023292565,420032.7945,57.51250728
2019-08-01 00:00:00 UTC,0.02318612,409419.5047,187.2864783
2019-08-02 00:00:00 UTC,0.024791624,447271.3955,94.97409364
