Date,Open,High,Low,Close,Adj Close,Volume
12/12/2018,0.069061,0.086186,0.06706,0.072829,0.072829,128965
12/13/2018,0.072866,0.074715,0.061832,0.062222,0.062222,36455
12/14/2018,0.062184,0.063801,0.05681,0.057511,0.057511,10094
12/15/2018,0.057424,0.058043,0.054464,0.056212,0.056212,21711
12/16/2018,0.056239,0.062274,0.053481,0.057869,0.057869,11248
12/17/2018,0.057829,0.064231,0.057425,0.059952,0.059952,12289
12/18/2018,0.059859,0.063664,0.058069,0.063115,0.063115,5332
12/19/2018,0.063339,0.068318,0.062642,0.067688,0.067688,9901
12/20/2018,0.067339,0.076572,0.066359,0.071953,0.071953,8896
12/21/2018,0.070858,0.07217,0.062412,0.062845,0.062845,5850
12/22/2018,0.062916,0.065869,0.061249,0.065122,0.065122,15424
12/23/2018,0.065262,0.067055,0.063205,0.066626,0.066626,8862
12/24/2018,0.067107,0.07382,0.064627,0.064742,0.064742,10260
12/25/2018,0.064624,0.064752,0.059074,0.061016,0.061016,6346
12/26/2018,0.061097,0.06484,0.060865,0.063178,0.063178,7922
12/27/2018,0.063199,0.064295,0.060142,0.062335,0.062335,9838
12/28/2018,0.062111,0.063865,0.057491,0.062881,0.062881,9943
12/29/2018,0.06298,0.063771,0.060822,0.060822,0.060822,3640
12/30/2018,0.060884,0.062216,0.059834,0.060319,0.060319,2479
12/31/2018,0.060394,0.061185,0.05807,0.058853,0.058853,1694
1/1/2019,0.058963,0.060023,0.05759,0.059999,0.059999,619
1/2/2019,0.060137,0.066815,0.057352,0.066082,0.066082,17728
1/3/2019,0.066124,0.067277,0.062293,0.065185,0.065185,17450
1/4/2019,0.065239,0.066085,0.060311,0.063002,0.063002,6492
1/5/2019,0.062837,0.064525,0.059958,0.062218,0.062218,3676
1/6/2019,0.063354,0.065703,0.059178,0.063749,0.063749,3721
1/7/2019,0.06319,0.063532,0.060776,0.060802,0.060802,5864
1/8/2019,0.060886,0.063975,0.060327,0.062458,0.062458,4343
1/9/2019,0.06258,0.088072,0.062391,0.074771,0.074771,400017
1/10/2019,0.07343,0.121678,0.060551,0.062513,0.062513,74077
1/11/2019,0.062001,0.075986,0.061799,0.074176,0.074176,112593
1/12/2019,0.073907,0.075069,0.060792,0.06376,0.06376,65934
1/13/2019,0.063671,0.063671,0.058738,0.060499,0.060499,17492
1/14/2019,0.060475,0.063084,0.057347,0.061549,0.061549,14713
1/15/2019,0.062355,0.062738,0.058568,0.06002,0.06002,10735
1/16/2019,0.059823,0.064015,0.059167,0.060599,0.060599,9726
1/17/2019,0.060601,0.063603,0.059666,0.063603,0.063603,5808
1/18/2019,0.063625,0.063714,0.059041,0.063434,0.063434,37256
1/19/2019,0.063471,0.070017,0.059228,0.065457,0.065457,36839
1/20/2019,0.065352,0.072947,0.063666,0.067375,0.067375,78220
1/21/2019,0.067457,0.067457,0.06276,0.063902,0.063902,22828
1/22/2019,0.064198,0.065622,0.060865,0.063096,0.063096,12151
1/23/2019,0.063104,0.064636,0.059871,0.061353,0.061353,8935
1/24/2019,0.061322,0.064653,0.05977,0.061138,0.061138,9706
1/25/2019,0.061325,0.072476,0.060968,0.066221,0.066221,126147
1/26/2019,0.066216,0.067743,0.062748,0.066287,0.066287,29606
1/27/2019,0.066306,0.070909,0.06377,0.065673,0.065673,25687
1/28/2019,0.066366,0.070517,0.061196,0.063171,0.063171,51067
1/29/2019,0.063215,0.063661,0.057596,0.058791,0.058791,17670
1/30/2019,0.057833,0.063938,0.056959,0.063274,0.063274,21129
1/31/2019,0.063257,0.064504,0.058362,0.061091,0.061091,7784
2/1/2019,0.061049,0.065074,0.054767,0.055105,0.055105,50869
2/2/2019,0.055035,0.057898,0.054485,0.057551,0.057551,9648
2/3/2019,0.057563,0.059012,0.055201,0.055485,0.055485,3223
2/4/2019,0.056512,0.057703,0.053381,0.053381,0.053381,8469
2/5/2019,0.053335,0.054488,0.05305,0.053321,0.053321,2712
2/6/2019,0.053516,0.053772,0.051559,0.052288,0.052288,6228
2/7/2019,0.051915,0.055542,0.051808,0.054285,0.054285,2155
2/8/2019,0.054293,0.060106,0.04851,0.058006,0.058006,2855
2/9/2019,0.058177,0.060695,0.057528,0.059888,0.059888,1996
2/10/2019,0.059939,0.060332,0.055163,0.058207,0.058207,5337
2/11/2019,0.058208,0.058208,0.056016,0.057218,0.057218,2450
2/12/2019,0.057345,0.058286,0.056643,0.056879,0.056879,756
2/13/2019,0.056866,0.05747,0.056493,0.056777,0.056777,1360
2/14/2019,0.056691,0.056944,0.05495,0.055581,0.055581,864
2/15/2019,0.055667,0.056278,0.054579,0.056074,0.056074,1333
2/16/2019,0.056129,0.056351,0.053204,0.053204,0.053204,10760
2/17/2019,0.053106,0.05555,0.052122,0.054551,0.054551,6628
2/18/2019,0.054694,0.064078,0.054439,0.061335,0.061335,30121
2/19/2019,0.061424,0.064297,0.060937,0.061467,0.061467,4222
2/20/2019,0.06135,0.062321,0.060057,0.061695,0.061695,10369
2/21/2019,0.061821,0.063444,0.059636,0.059926,0.059926,2979
2/22/2019,0.059801,0.066675,0.059307,0.061364,0.061364,24258
2/23/2019,0.061276,0.063315,0.059704,0.062943,0.062943,2088
2/24/2019,0.062976,0.068017,0.056371,0.057375,0.057375,12057
2/25/2019,0.057143,0.060119,0.056855,0.060062,0.060062,8016
2/26/2019,0.059834,0.06038,0.053268,0.057059,0.057059,9345
2/27/2019,0.057112,0.058638,0.0562,0.05708,0.05708,4660
2/28/2019,0.057447,0.05835,0.055304,0.056699,0.056699,3881
3/1/2019,0.056689,0.059303,0.056145,0.056162,0.056162,4713
3/2/2019,0.056055,0.060298,0.055905,0.057651,0.057651,2966
3/3/2019,0.057592,0.060526,0.055941,0.056354,0.056354,3736
3/4/2019,0.056258,0.057369,0.054505,0.055347,0.055347,4006
3/5/2019,0.055339,0.078668,0.054271,0.064499,0.064499,654438
3/6/2019,0.065232,0.084349,0.062727,0.069353,0.069353,562208
3/7/2019,0.069574,0.072441,0.056451,0.067325,0.067325,23204
3/8/2019,0.067417,0.067506,0.061175,0.065859,0.065859,32987
3/9/2019,0.065813,0.066189,0.058828,0.064049,0.064049,13149
3/10/2019,0.063768,0.072638,0.063437,0.066582,0.066582,47583
3/11/2019,0.066173,0.072366,0.065301,0.068934,0.068934,88180
3/12/2019,0.069011,0.071207,0.065447,0.069346,0.069346,10102
3/13/2019,0.069484,0.070083,0.066857,0.068112,0.068112,15898
3/14/2019,0.06809,0.070428,0.064408,0.066542,0.066542,20546
3/15/2019,0.066493,0.068618,0.064156,0.06789,0.06789,4114
3/16/2019,0.067876,0.07543,0.067383,0.068513,0.068513,11388
3/17/2019,0.068536,0.071231,0.068041,0.069476,0.069476,3444
3/18/2019,0.069536,0.072091,0.06061,0.06524,0.06524,99080
3/19/2019,0.065287,0.067704,0.064678,0.067218,0.067218,15440
3/20/2019,0.067262,0.06749,0.063834,0.065542,0.065542,11447
3/21/2019,0.06564,0.070375,0.065051,0.065804,0.065804,30827
3/22/2019,0.06573,0.068314,0.06451,0.06507,0.06507,12975
3/23/2019,0.065029,0.068018,0.064719,0.066488,0.066488,8160
3/24/2019,0.066423,0.073166,0.063993,0.068816,0.068816,27937
3/25/2019,0.068085,0.086204,0.065089,0.066684,0.066684,286978
3/26/2019,0.066417,0.074991,0.066417,0.067659,0.067659,43865
3/27/2019,0.067671,0.076537,0.066805,0.071551,0.071551,48733
3/28/2019,0.071551,0.077354,0.069312,0.071867,0.071867,88506
3/29/2019,0.071866,0.078531,0.07158,0.075458,0.075458,35788
3/30/2019,0.075306,0.078394,0.069704,0.071058,0.071058,15861
3/31/2019,0.071058,0.075042,0.07012,0.071517,0.071517,7884
4/1/2019,0.071485,0.071496,0.069257,0.070329,0.070329,18829
4/2/2019,0.07037,0.108746,0.069846,0.098127,0.098127,826727
4/3/2019,0.096851,0.103249,0.081581,0.085343,0.085343,215947
4/4/2019,0.085388,0.087401,0.082984,0.085714,0.085714,32433
4/5/2019,0.085709,0.091157,0.082506,0.087529,0.087529,51155
4/6/2019,0.08755,0.092092,0.084833,0.086399,0.086399,9551
4/7/2019,0.086312,0.090863,0.075222,0.088933,0.088933,23246
4/8/2019,0.088949,0.090835,0.082099,0.089241,0.089241,22914
4/9/2019,0.089241,0.091097,0.084116,0.08672,0.08672,19492
4/10/2019,0.086695,0.090608,0.085669,0.08733,0.08733,20022
4/11/2019,0.087297,0.088224,0.073502,0.076378,0.076378,33432
4/12/2019,0.076378,0.595359,0.072263,0.078931,0.078931,25193
4/13/2019,0.078921,0.082217,0.077175,0.080383,0.080383,4550
4/14/2019,0.080383,0.080649,0.073428,0.078574,0.078574,16885
4/15/2019,0.078574,0.07976,0.074905,0.075432,0.075432,5875
4/16/2019,0.075431,0.078908,0.072949,0.078906,0.078906,11259
4/17/2019,0.078872,0.079647,0.076145,0.078664,0.078664,2712
4/18/2019,0.078665,0.080991,0.078269,0.080362,0.080362,7151
4/19/2019,0.080359,0.080576,0.077428,0.080389,0.080389,2509
4/20/2019,0.080416,0.081287,0.079319,0.080678,0.080678,5361
4/21/2019,0.080678,0.080879,0.077221,0.079529,0.079529,13558
4/22/2019,0.079489,0.085888,0.079282,0.08097,0.08097,19171
4/23/2019,0.08097,0.096074,0.08097,0.087234,0.087234,97058
4/24/2019,0.087217,0.094344,0.081618,0.082481,0.082481,73803
4/25/2019,0.082489,0.093684,0.081663,0.082021,0.082021,54177
4/26/2019,0.082295,0.086927,0.081216,0.085219,0.085219,13556
4/27/2019,0.085219,0.085424,0.082988,0.083124,0.083124,7565
4/28/2019,0.083139,0.093345,0.078586,0.081468,0.081468,132511
4/29/2019,0.081512,0.08209,0.079045,0.081642,0.081642,10978
4/30/2019,0.08165,0.082237,0.079311,0.079401,0.079401,2067
5/1/2019,0.07939,0.084467,0.07937,0.082988,0.082988,5225
5/2/2019,0.083072,0.085012,0.081802,0.083335,0.083335,8060
5/3/2019,0.083335,0.087584,0.083032,0.084712,0.084712,10408
5/4/2019,0.084712,0.086547,0.080657,0.082152,0.082152,8358
5/5/2019,0.082138,0.082291,0.077181,0.080819,0.080819,4022
5/6/2019,0.080777,0.084209,0.078715,0.080587,0.080587,4387
5/7/2019,0.080563,0.091228,0.080042,0.081666,0.081666,43544
5/8/2019,0.081557,0.082456,0.080026,0.081597,0.081597,3187
5/9/2019,0.081597,0.082844,0.074183,0.075519,0.075519,12320
5/10/2019,0.075487,0.078996,0.073315,0.075493,0.075493,4422
5/11/2019,0.075493,0.080762,0.070082,0.079159,0.079159,14807
5/12/2019,0.079232,0.109116,0.075041,0.081072,0.081072,104093
5/13/2019,0.081072,0.087929,0.073697,0.075537,0.075537,50798
5/14/2019,0.075537,0.080819,0.070564,0.075788,0.075788,11768
5/15/2019,0.075745,0.175983,0.075,0.081588,0.081588,28870
5/16/2019,0.081472,0.087117,0.071495,0.075075,0.075075,15343
5/17/2019,0.075045,0.077785,0.065008,0.068923,0.068923,10090
5/18/2019,0.068923,0.09787,0.068923,0.071752,0.071752,125033
5/19/2019,0.071781,0.07946,0.071781,0.078229,0.078229,21329
5/20/2019,0.078238,0.078238,0.069798,0.075629,0.075629,17689
5/21/2019,0.075613,0.077259,0.072262,0.073813,0.073813,10518
5/22/2019,0.073799,0.078599,0.072955,0.074127,0.074127,6523
5/23/2019,0.074127,0.076945,0.071935,0.076594,0.076594,4827
5/24/2019,0.076621,0.077729,0.071971,0.075012,0.075012,6230
5/25/2019,0.075012,0.075845,0.071028,0.073655,0.073655,13539
5/26/2019,0.073655,0.079017,0.067035,0.070447,0.070447,52160
5/27/2019,0.070426,0.072651,0.067259,0.067768,0.067768,13439
5/28/2019,0.067732,0.068371,0.064486,0.065985,0.065985,10771
5/29/2019,0.06597,0.068366,0.06272,0.06288,0.06288,16223
5/30/2019,0.062886,0.066211,0.058686,0.061646,0.061646,38977
5/31/2019,0.061646,0.070786,0.058026,0.064169,0.064169,34479
6/1/2019,0.064157,0.168099,0.06414,0.155754,0.155754,4011750
6/2/2019,0.155754,0.250655,0.139787,0.162449,0.162449,6077596
6/3/2019,0.162489,0.162489,0.114906,0.117451,0.117451,846291
6/4/2019,0.117557,0.121647,0.093276,0.099832,0.099832,204930
6/5/2019,0.099973,0.14564,0.090803,0.105196,0.105196,1145719
6/6/2019,0.105207,0.159495,0.105099,0.13472,0.13472,1784061
6/7/2019,0.134624,0.134789,0.111516,0.117911,0.117911,355165
6/8/2019,0.117779,0.127962,0.101882,0.115012,0.115012,189174
6/9/2019,0.115012,0.147003,0.10716,0.118475,0.118475,331127
6/10/2019,0.118475,0.126302,0.112599,0.120281,0.120281,202394
6/11/2019,0.120401,0.120653,0.110147,0.113431,0.113431,66742
6/12/2019,0.113431,0.117471,0.109796,0.114541,0.114541,25673
6/13/2019,0.114575,0.115803,0.109607,0.111815,0.111815,44210
6/14/2019,0.111891,0.125682,0.103545,0.107858,0.107858,152903
6/15/2019,0.107904,0.122727,0.106045,0.114019,0.114019,239009
6/16/2019,0.114019,0.114114,0.100828,0.105283,0.105283,77858
6/17/2019,0.105374,0.111935,0.101142,0.103914,0.103914,31866
6/18/2019,0.103869,0.115204,0.099809,0.112993,0.112993,173368
6/19/2019,0.11307,0.175975,0.110331,0.11888,0.11888,342854
6/20/2019,0.118858,0.121085,0.103633,0.115376,0.115376,167817
6/21/2019,0.115458,0.117495,0.099087,0.105843,0.105843,167984
6/22/2019,0.105843,0.109415,0.096507,0.101853,0.101853,39683
6/23/2019,0.10187,0.130279,0.101087,0.115216,0.115216,166646
6/24/2019,0.115216,0.122512,0.104177,0.120158,0.120158,46328
6/25/2019,0.120194,0.129335,0.109178,0.116418,0.116418,99339
6/26/2019,0.116418,0.122157,0.099004,0.108042,0.108042,125612
6/27/2019,0.108089,0.110771,0.089743,0.097744,0.097744,30434
6/28/2019,0.097744,0.114144,0.088562,0.106379,0.106379,85102
6/29/2019,0.106464,0.110709,0.094987,0.099624,0.099624,37549
6/30/2019,0.099541,0.104388,0.090435,0.090648,0.090648,17521
7/1/2019,0.090739,0.094702,0.080831,0.085358,0.085358,58398
7/2/2019,0.085417,0.096219,0.079015,0.086697,0.086697,85094
7/3/2019,0.086696,0.093751,0.081115,0.089225,0.089225,37189
7/4/2019,0.089218,0.092639,0.081562,0.081834,0.081834,9893
7/5/2019,0.081813,0.088488,0.07195,0.073586,0.073586,149776
7/6/2019,0.073572,0.106284,0.073545,0.085501,0.085501,324020
7/7/2019,0.085501,0.086165,0.079621,0.085783,0.085783,67442
7/8/2019,0.085781,0.096963,0.08317,0.090497,0.090497,193358
7/9/2019,0.090531,0.094142,0.082545,0.084713,0.084713,39321
7/10/2019,0.084711,0.087084,0.075992,0.081823,0.081823,32021
7/11/2019,0.081834,0.089867,0.049969,0.062219,0.062219,199453
7/12/2019,0.062269,0.062688,0.055416,0.060753,0.060753,59835
7/13/2019,0.060777,0.060967,0.055999,0.059151,0.059151,24509
7/14/2019,0.059176,0.059731,0.048497,0.048662,0.048662,39037
7/15/2019,0.04869,0.055702,0.046308,0.054948,0.054948,16393
7/16/2019,0.054893,0.055493,0.040935,0.041755,0.041755,11069
7/17/2019,0.041623,0.051259,0.041572,0.044832,0.044832,17241
7/18/2019,0.044791,0.049915,0.042368,0.04913,0.04913,4322
7/19/2019,0.04913,0.053007,0.046966,0.050131,0.050131,5075
7/20/2019,0.050144,0.069935,0.0499,0.061446,0.061446,237027
7/21/2019,0.061389,0.101863,0.059679,0.097943,0.097943,1150947
7/22/2019,0.097932,0.132047,0.085636,0.087754,0.087754,1258157
7/23/2019,0.088771,0.08931,0.066287,0.066485,0.066485,309134
7/24/2019,0.066485,0.067213,0.058268,0.061312,0.061312,81030
7/25/2019,0.061287,0.063254,0.058361,0.058703,0.058703,13529
7/26/2019,0.058702,0.087274,0.051153,0.068702,0.068702,170527
7/27/2019,0.068702,0.06952,0.06331,0.066944,0.066944,38867
7/28/2019,0.066879,0.082974,0.063795,0.075101,0.075101,325334
7/29/2019,0.075096,0.08573,0.06675,0.069028,0.069028,181396
7/30/2019,0.069031,0.069439,0.06307,0.063768,0.063768,33830
7/31/2019,0.063748,0.065173,0.059399,0.063127,0.063127,21671
8/1/2019,0.063157,0.068035,0.060458,0.066347,0.066347,18966
8/2/2019,0.066361,0.067983,0.064231,0.065117,0.065117,18784
8/3/2019,0.065101,0.068472,0.064843,0.067457,0.067457,9414
8/4/2019,0.06747,0.07131,0.066189,0.070863,0.070863,22686
8/5/2019,0.070872,0.084906,0.065792,0.071487,0.071487,70538
8/6/2019,0.071415,0.073709,0.064719,0.065071,0.065071,28267
8/7/2019,0.065048,0.067,0.061673,0.063423,0.063423,15700
8/8/2019,0.063403,0.067003,0.061606,0.066684,0.066684,10906
8/9/2019,0.066594,0.067725,0.059525,0.061573,0.061573,35887
8/10/2019,0.061573,0.067241,0.053116,0.056559,0.056559,29647
8/11/2019,0.056553,0.06123,0.053535,0.058948,0.058948,38960
8/12/2019,0.05897,0.059583,0.057257,0.057787,0.057787,6225
8/13/2019,0.057825,0.057833,0.050994,0.053949,0.053949,7275
8/14/2019,0.053944,0.055769,0.04825,0.048312,0.048312,17279
8/15/2019,0.04842,0.05327,0.046975,0.053164,0.053164,11303
8/16/2019,0.053172,0.064391,0.050653,0.05958,0.05958,57315
8/17/2019,0.059595,0.064297,0.057806,0.063849,0.063849,20124
8/18/2019,0.063864,0.064089,0.052943,0.053836,0.053836,69613
8/19/2019,0.053861,0.056086,0.048435,0.050983,0.050983,48830
8/20/2019,0.050991,0.054088,0.04936,0.051687,0.051687,15357
8/21/2019,0.051676,0.051876,0.045896,0.046707,0.046707,23461
8/22/2019,0.046707,0.049108,0.04582,0.047437,0.047437,5741
8/23/2019,0.047437,0.047682,0.04543,0.047539,0.047539,14773
8/24/2019,0.047536,0.04793,0.046257,0.047512,0.047512,3593
8/25/2019,0.047499,0.047618,0.04457,0.046095,0.046095,19101
8/26/2019,0.046159,0.047953,0.042986,0.045244,0.045244,5787
8/27/2019,0.04525,0.045294,0.041151,0.043547,0.043547,19816
8/28/2019,0.043545,0.045696,0.043016,0.043058,0.043058,5304
8/29/2019,0.043061,0.048077,0.038874,0.045442,0.045442,24891
8/30/2019,0.045373,0.051106,0.043069,0.050023,0.050023,29292
8/31/2019,0.050045,0.050792,0.04327,0.044987,0.044987,3688
9/1/2019,0.045,0.049714,0.044739,0.04897,0.04897,11311
9/2/2019,0.048974,0.050758,0.045382,0.050528,0.050528,20667
9/3/2019,0.050539,0.05111,0.0472,0.049868,0.049868,7606
9/4/2019,0.049852,0.051036,0.045366,0.048999,0.048999,3133
9/5/2019,0.049007,0.050617,0.046333,0.048149,0.048149,1511
9/6/2019,0.048149,0.051077,0.045861,0.047576,0.047576,20583
9/7/2019,0.047585,0.049033,0.045885,0.046157,0.046157,96569
9/8/2019,0.046936,0.049929,0.046006,0.046065,0.046065,14689
9/9/2019,0.046073,0.046574,0.042936,0.045144,0.045144,120093
9/10/2019,0.045131,0.053944,0.045011,0.047531,0.047531,106521
9/11/2019,0.047534,0.050103,0.045661,0.047923,0.047923,177037
9/12/2019,0.047968,0.051385,0.045846,0.04866,0.04866,126363
9/13/2019,0.048652,0.063907,0.048096,0.056727,0.056727,202184
9/14/2019,0.056695,0.061028,0.048488,0.052595,0.052595,103891
9/15/2019,0.052597,0.054577,0.049897,0.052862,0.052862,67835
9/16/2019,0.052861,0.054131,0.049031,0.050408,0.050408,113820
9/17/2019,0.050603,0.077422,0.050055,0.062352,0.062352,618816
9/18/2019,0.06238,0.088163,0.061696,0.064222,0.064222,242370
9/19/2019,0.064275,0.065468,0.053684,0.054423,0.054423,69906
9/20/2019,0.054507,0.062864,0.054501,0.058766,0.058766,80749
9/21/2019,0.05874,0.063321,0.053215,0.05689,0.05689,63893
9/22/2019,0.056879,0.057395,0.05042,0.051668,0.051668,31770
9/23/2019,0.051666,0.07574,0.051345,0.053661,0.053661,121819
9/24/2019,0.053671,0.056863,0.04632,0.04632,0.04632,23394
9/25/2019,0.04632,0.047059,0.039553,0.045199,0.045199,66409
9/26/2019,0.045199,0.04523,0.037751,0.03941,0.03941,15934
9/27/2019,0.039408,0.040443,0.036289,0.039048,0.039048,30175
9/28/2019,0.039047,0.045272,0.039024,0.042329,0.042329,24182
9/29/2019,0.042357,0.042406,0.038646,0.040414,0.040414,19354
9/30/2019,0.040408,0.040408,0.035968,0.039198,0.039198,12577
10/1/2019,0.039204,0.044218,0.038802,0.040602,0.040602,13917
10/2/2019,0.040613,0.0432,0.040356,0.042578,0.042578,34481
10/3/2019,0.04256,0.043819,0.040851,0.042359,0.042359,30380
10/4/2019,0.042363,0.043228,0.039981,0.041604,0.041604,41502
10/5/2019,0.041526,0.045936,0.041379,0.043722,0.043722,9636
10/6/2019,0.043718,0.045665,0.04137,0.045349,0.045349,43757
10/7/2019,0.045289,0.049619,0.042795,0.047262,0.047262,109110
10/8/2019,0.047243,0.048209,0.045369,0.04667,0.04667,84258
10/9/2019,0.04667,0.072152,0.045419,0.054565,0.054565,390637
10/10/2019,0.054577,0.071525,0.051447,0.058442,0.058442,558661
10/11/2019,0.058459,0.058459,0.04908,0.050881,0.050881,254375
10/12/2019,0.050909,0.057798,0.048662,0.051234,0.051234,193351
10/13/2019,0.051234,0.062065,0.051234,0.056414,0.056414,187042
10/14/2019,0.056414,0.062325,0.055595,0.058965,0.058965,117171
10/15/2019,0.059657,0.061023,0.055211,0.057471,0.057471,203940
10/16/2019,0.057466,0.059518,0.050277,0.051755,0.051755,185972
10/17/2019,0.051765,0.053456,0.049255,0.051467,0.051467,90255
10/18/2019,0.051467,0.051845,0.046958,0.049607,0.049607,96980
10/19/2019,0.049598,0.051253,0.048313,0.048832,0.048832,151582
10/20/2019,0.048819,0.050394,0.046194,0.046884,0.046884,82041
10/21/2019,0.046891,0.049729,0.046891,0.047837,0.047837,9743
10/22/2019,0.04784,0.048783,0.045528,0.045554,0.045554,149659
10/23/2019,0.045555,0.047768,0.039447,0.041208,0.041208,46232
10/24/2019,0.041208,0.047579,0.040313,0.046667,0.046667,71801
10/25/2019,0.046667,0.05484,0.045995,0.05484,0.05484,57163
10/26/2019,0.054814,0.063292,0.049511,0.051318,0.051318,2096
10/27/2019,0.051314,0.052457,0.042748,0.046739,0.046739,33470
10/28/2019,0.046708,0.05347,0.04139,0.05183,0.05183,137913
10/29/2019,0.051279,0.053815,0.048156,0.04904,0.04904,74539
10/30/2019,0.049061,0.049061,0.04355,0.044183,0.044183,8304
10/31/2019,0.044175,0.047472,0.041739,0.041866,0.041866,5883
11/1/2019,0.041846,0.045776,0.041205,0.042578,0.042578,11261
11/2/2019,0.042561,0.046181,0.042023,0.045917,0.045917,8201
11/3/2019,0.04592,0.047044,0.042432,0.046661,0.046661,14868
11/4/2019,0.046607,0.04893,0.045346,0.048816,0.048816,2670
11/5/2019,0.048816,0.04909,0.043017,0.043046,0.043046,3283
11/6/2019,0.043046,0.046578,0.041442,0.045709,0.045709,16223
11/7/2019,0.045731,0.048165,0.044387,0.045873,0.045873,100203
11/8/2019,0.045855,0.047809,0.043235,0.045208,0.045208,52024
11/9/2019,0.045198,0.046014,0.043696,0.044597,0.044597,84905
11/10/2019,0.044592,0.052563,0.043712,0.052388,0.052388,54222
11/11/2019,0.052388,0.052506,0.045655,0.046979,0.046979,71351
11/12/2019,0.046982,0.048741,0.044484,0.046442,0.046442,133925
11/13/2019,0.046451,0.04737,0.044965,0.045358,0.045358,162516
11/14/2019,0.045358,0.047875,0.045023,0.046622,0.046622,210125
11/15/2019,0.046689,0.047526,0.044088,0.045584,0.045584,86631
11/16/2019,0.045014,0.046986,0.043315,0.046071,0.046071,146188
11/17/2019,0.046071,0.048586,0.045051,0.047242,0.047242,106178
11/18/2019,0.04835,0.048475,0.043551,0.044811,0.044811,232418
11/19/2019,0.044811,0.045757,0.041867,0.043548,0.043548,246527
11/20/2019,0.043547,0.045112,0.042012,0.043424,0.043424,212691
11/21/2019,0.043376,0.044238,0.03998,0.040183,0.040183,225483
11/22/2019,0.040183,0.043013,0.037166,0.041471,0.041471,151885
11/23/2019,0.041471,0.044909,0.040223,0.042469,0.042469,5861
11/24/2019,0.042469,0.043983,0.039632,0.041643,0.041643,47564
11/25/2019,0.041654,0.04226,0.038163,0.039638,0.039638,120161
11/26/2019,0.039638,0.041685,0.038491,0.040765,0.040765,304661
11/27/2019,0.040346,0.052057,0.039202,0.047189,0.047189,146205
11/28/2019,0.047189,0.048675,0.043708,0.04633,0.04633,99565
11/29/2019,0.046266,0.04702,0.042149,0.046579,0.046579,221336
11/30/2019,0.046578,0.047041,0.043401,0.045047,0.045047,342108
12/1/2019,0.044528,0.045095,0.042428,0.044208,0.044208,116868
12/2/2019,0.044205,0.044252,0.040113,0.041809,0.041809,250375
12/3/2019,0.041809,0.04316,0.039593,0.040489,0.040489,90749
12/4/2019,0.040485,0.043544,0.039185,0.039325,0.039325,5679
12/5/2019,0.039251,0.043212,0.037995,0.041416,0.041416,18142
12/6/2019,0.041708,0.044158,0.041028,0.043069,0.043069,163542
12/7/2019,0.043072,0.043245,0.040298,0.040317,0.040317,2148
12/8/2019,0.040315,0.043183,0.039771,0.042126,0.042126,1147
12/9/2019,0.042136,0.043921,0.040836,0.041351,0.041351,195260
12/10/2019,0.041347,0.04249,0.038574,0.039677,0.039677,233457
12/11/2019,0.040186,0.040656,0.038761,0.039304,0.039304,87704
12/12/2019,0.039304,0.042148,0.038916,0.041909,0.041909,33500
12/13/2019,0.041892,0.043529,0.040457,0.041345,0.041345,5981
12/14/2019,0.041346,0.043357,0.040856,0.042277,0.042277,80436
12/15/2019,0.042257,0.042834,0.041043,0.042328,0.042328,81264
12/16/2019,0.042329,0.042994,0.040171,0.041174,0.041174,92792
12/17/2019,0.041174,0.041549,0.038103,0.039246,0.039246,132997
12/18/2019,0.039246,0.041544,0.037158,0.040795,0.040795,3042
12/19/2019,0.040795,0.04145,0.037409,0.038802,0.038802,3278
12/20/2019,0.038802,0.03927,0.037408,0.03832,0.03832,1039
12/21/2019,0.038266,0.038806,0.034506,0.037187,0.037187,2933
12/22/2019,0.037187,0.037797,0.034192,0.035205,0.035205,2865
12/23/2019,0.035192,0.036368,0.034521,0.034522,0.034522,1374
12/24/2019,0.034474,0.035201,0.033717,0.034425,0.034425,612
12/25/2019,0.034425,0.034486,0.03235,0.033086,0.033086,1453
12/26/2019,0.033086,0.034429,0.032391,0.033776,0.033776,552
12/27/2019,0.033776,0.034992,0.033382,0.033911,0.033911,1442
12/28/2019,0.033921,0.034778,0.03373,0.033915,0.033915,547
12/29/2019,0.03404,0.035522,0.032041,0.032148,0.032148,1122
12/30/2019,0.032148,0.032161,0.029427,0.03133,0.03133,3946
12/31/2019,0.031306,0.032768,0.030426,0.031804,0.031804,1286
1/1/2020,0.031804,0.032449,0.029701,0.031059,0.031059,815
1/2/2020,0.031109,0.032863,0.030618,0.03206,0.03206,515
1/3/2020,0.032066,0.03208,0.028819,0.029446,0.029446,1769
1/4/2020,0.029446,0.031321,0.029326,0.030033,0.030033,313
1/5/2020,0.030008,0.032779,0.02998,0.032074,0.032074,355
1/6/2020,0.032074,0.035287,0.030972,0.032874,0.032874,1551
1/7/2020,0.032869,0.034003,0.031781,0.033142,0.033142,555
1/8/2020,0.033215,0.034147,0.031451,0.031848,0.031848,1043
1/9/2020,0.031794,0.031873,0.02664,0.028757,0.028757,6369
1/10/2020,0.028725,0.029004,0.026649,0.028312,0.028312,1195
1/11/2020,0.02832,0.030587,0.027443,0.029867,0.029867,831
1/12/2020,0.029859,0.031998,0.028198,0.029499,0.029499,4388
1/13/2020,0.0295,0.031667,0.02819,0.02859,0.02859,1223
1/14/2020,0.028619,0.030992,0.028465,0.029992,0.029992,1114
