Timezones are UTC,https://www.CryptoDataDownload.com,,,,,,,
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume MON,Volume AJPY
1562803200,7/11/2019,MONAJPY,251,252.4,230,232,109633,26148412.5
1562716800,7/10/2019,MONAJPY,266,267,245,251,93448,24037702.7
1562630400,7/9/2019,MONAJPY,255.4,266.3,253.4,266,75881,19580858.7
1562544000,7/8/2019,MONAJPY,254,258,251.4,255.4,60581,15403913
1562457600,7/7/2019,MONAJPY,252.8,256.9,251.8,254,22380,5672212.3
1562371200,7/6/2019,MONAJPY,252.5,263,251.9,252.8,52824,13530458.1
1562284800,7/5/2019,MONAJPY,250,258.4,246.3,252.5,58645,14826130.2
1562198400,7/4/2019,MONAJPY,265,268,249.4,250,65689,17022777.8
1562112000,7/3/2019,MONAJPY,251,280,250,265,284106,75557476.1
1562025600,7/2/2019,MONAJPY,260,261.7,231,251,243020,59583211.3
1561939200,7/1/2019,MONAJPY,263.5,270.9,252.5,260,122978,32338070.9
1561852800,6/30/2019,MONAJPY,265.7,290.4,260.2,263.5,251320,68912182.7
1561766400,6/29/2019,MONAJPY,272.8,273.4,260,265.7,76648,20358732.7
1561680000,6/28/2019,MONAJPY,266.3,276.8,260,272.8,180905,48437025.6
1561593600,6/27/2019,MONAJPY,298,302.9,254.1,266.3,351222,96280219.3
1561507200,6/26/2019,MONAJPY,308.3,315,290.1,298,368854,112196697
1561420800,6/25/2019,MONAJPY,290.1,314.8,290.1,308.3,398017,120816590.5
1561334400,6/24/2019,MONAJPY,289,296,280.2,290.1,140624,40873431.4
1561248000,6/23/2019,MONAJPY,290,294.9,271.5,289,215459,61172141.4
1561161600,6/22/2019,MONAJPY,303.5,305.8,270,290,435130,126847366
1561075200,6/21/2019,MONAJPY,252.3,314.9,251.1,303.5,1060734,304805377
1560988800,6/20/2019,MONAJPY,256,258.5,245,252.3,148096,37366402.5
1560902400,6/19/2019,MONAJPY,242.7,262,242.7,256,199070,50306313
1560816000,6/18/2019,MONAJPY,249.3,276,235.1,242.7,511407,130213026
1560729600,6/17/2019,MONAJPY,228.6,249.3,224.4,249.3,281749,66972046.3
1560643200,6/16/2019,MONAJPY,215.1,240.5,215.1,228.6,239736,53768779.1
1560556800,6/15/2019,MONAJPY,214,222.9,213.8,215.1,74538,16181610.6
1560470400,6/14/2019,MONAJPY,222,223,210.2,214,74577,16089409.2
1560384000,6/13/2019,MONAJPY,218,231,215,222,117855,26194021.3
1560297600,6/12/2019,MONAJPY,226.3,228,205.4,218,270960,58299327.9
1560211200,6/11/2019,MONAJPY,240.3,243,225.2,226.3,164560,38101828
1560124800,6/10/2019,MONAJPY,239.2,243.9,230.1,240.3,113394,26969883.9
1560038400,6/9/2019,MONAJPY,267,267.2,232,239.2,202263,49913544.3
1559952000,6/8/2019,MONAJPY,249.8,280,239.5,267,644819,167674483.1
1559865600,6/7/2019,MONAJPY,245.5,250,220,249.8,410518,95943982.3
1559779200,6/6/2019,MONAJPY,264,268.4,220,245.5,751819,184038544.3
1559692800,6/5/2019,MONAJPY,313,409,253.6,264,2872279,948762870.2
1559606400,6/4/2019,MONAJPY,295,320.9,291,313,366850,113349356.3
1559520000,6/3/2019,MONAJPY,324,327,285,295,497672,151200843
1559433600,6/2/2019,MONAJPY,384,388,260.6,324,2212256,712510322.6
1559347200,6/1/2019,MONAJPY,255,390,242,384,2185085,675122385.5
1559260800,5/31/2019,MONAJPY,120,364,118.8,255,2477981,539057644.8
1559174400,5/30/2019,MONAJPY,122.1,129,117.1,120,83348,10332673.7
1559088000,5/29/2019,MONAJPY,119.6,126.6,118.3,122.1,76756,9411544.9
1559001600,5/28/2019,MONAJPY,121.6,123,118,119.6,32759,3941309.3
1558915200,5/27/2019,MONAJPY,119,129.7,117.5,121.6,176357,21634632.5
1558828800,5/26/2019,MONAJPY,114.9,119.3,113,119,63661,7366008.7
1558742400,5/25/2019,MONAJPY,113.8,116.3,113.8,114.9,62619,7193346.7
1558656000,5/24/2019,MONAJPY,113.6,116.7,111.7,113.8,65027,7415666.3
1558569600,5/23/2019,MONAJPY,111.5,113.6,108.8,113.6,50280,5581651.9
1558483200,5/22/2019,MONAJPY,117.9,119,111.5,111.5,52846,6111944.8
1558396800,5/21/2019,MONAJPY,119,119,115.2,117.9,42673,4999160.4
1558310400,5/20/2019,MONAJPY,130,130,113,119,55624,6672855.1
1558224000,5/19/2019,MONAJPY,108.5,130,108.5,130,118563,14227179.3
1558137600,5/18/2019,MONAJPY,116,116.7,107.8,108.5,28324,3163290.2
1558051200,5/17/2019,MONAJPY,121.5,123.5,108,116,86064,9701715.7
1557964800,5/16/2019,MONAJPY,124,135.6,118,121.5,112479,14148819.1
1557878400,5/15/2019,MONAJPY,116.7,124.9,113.1,124,76279,9121768.1
1557792000,5/14/2019,MONAJPY,108.2,128.5,106.2,116.7,163802,19214569.4
1557705600,5/13/2019,MONAJPY,106.7,109,103.5,108.2,31819,3399986.8
1557619200,5/12/2019,MONAJPY,111.9,113,103.1,106.7,28398,3054527.6
1557532800,5/11/2019,MONAJPY,100.4,111.9,100.4,111.9,75946,7940934.2
1557446400,5/10/2019,MONAJPY,102.3,107,99.1,100.4,44316,4501929.2
1557360000,5/9/2019,MONAJPY,107,109.3,100.6,102.3,46764,4882417.2
1557273600,5/8/2019,MONAJPY,109.7,109.8,105,107,34779,3744679.3
1557187200,5/7/2019,MONAJPY,110.1,115,108.2,109.7,23430,2585567.5
1557100800,5/6/2019,MONAJPY,115,115,109,110.1,35528,3939138.2
1557014400,5/5/2019,MONAJPY,116,119.4,114.1,115,8888,1038485.2
1556928000,5/4/2019,MONAJPY,120,120,111.5,116,15977,1842683.3
1556841600,5/3/2019,MONAJPY,117,121.2,113.6,120,36782,4317606.1
1556755200,5/2/2019,MONAJPY,120,120.9,117,117,19470,2309087.8
1556668800,5/1/2019,MONAJPY,121,123.6,115.5,120,30338,3648323.1
1556582400,4/30/2019,MONAJPY,112.1,128.8,112.1,121,104163,12775200.2
1556496000,4/29/2019,MONAJPY,120,124,111.5,112.1,46416,5440287.2
1556409600,4/28/2019,MONAJPY,103.2,122,103.2,120,89868,10216453.3
1556323200,4/27/2019,MONAJPY,104.9,106.8,99,103.3,59998,6176565.2
1556236800,4/26/2019,MONAJPY,107.2,113,100,104.9,71213,7584262.9
1556150400,4/25/2019,MONAJPY,114,115.5,106.1,107.2,48111,5310571.2
1556064000,4/24/2019,MONAJPY,124,127,104.7,114,100252,11481018.4
1555977600,4/23/2019,MONAJPY,134,144,116,124,192768,24298681.1
1555891200,4/22/2019,MONAJPY,134,134,134,134,0,0
1555804800,4/21/2019,MONAJPY,134,134,134,134,0,0
1555718400,4/20/2019,MONAJPY,134,134,134,134,0,0
1555632000,4/19/2019,MONAJPY,134,134,134,134,0,0
1555545600,4/18/2019,MONAJPY,134,134,134,134,0,0
1555459200,4/17/2019,MONAJPY,134,134,134,134,0,0
1555372800,4/16/2019,MONAJPY,134,134,134,134,0,0
1555286400,4/15/2019,MONAJPY,134,134,134,134,0,0
1555200000,4/14/2019,MONAJPY,134,134,134,134,0,0
1555113600,4/13/2019,MONAJPY,134,134,134,134,0,0
1555027200,4/12/2019,MONAJPY,134,134,134,134,0,0
1554940800,4/11/2019,MONAJPY,134,134,134,134,0,0
1554854400,4/10/2019,MONAJPY,134,134,134,134,0,0
1554768000,4/9/2019,MONAJPY,134,134,134,134,0,0
1554681600,4/8/2019,MONAJPY,134,134,134,134,0,0
1554595200,4/7/2019,MONAJPY,134,134,134,134,0,0
1554508800,4/6/2019,MONAJPY,134,134,134,134,0,0
1554422400,4/5/2019,MONAJPY,134,134,134,134,0,0
1554336000,4/4/2019,MONAJPY,134,134,134,134,0,0
1554249600,4/3/2019,MONAJPY,134,134,134,134,0,0
1554163200,4/2/2019,MONAJPY,134,134,134,134,0,0
1554076800,4/1/2019,MONAJPY,134,134,134,134,0,0
1553990400,3/31/2019,MONAJPY,134,134,134,134,0,0
1553904000,3/30/2019,MONAJPY,134,134,134,134,0,0
1553817600,3/29/2019,MONAJPY,134,134,134,134,0,0
1553731200,3/28/2019,MONAJPY,134,134,134,134,0,0
1553644800,3/27/2019,MONAJPY,134,134,134,134,0,0
1553558400,3/26/2019,MONAJPY,134,134,134,134,0,0
1553472000,3/25/2019,MONAJPY,134,134,134,134,0,0
1553385600,3/24/2019,MONAJPY,134,134,134,134,0,0
1553299200,3/23/2019,MONAJPY,134,134,134,134,0,0
1553212800,3/22/2019,MONAJPY,134,134,134,134,0,0
1553126400,3/21/2019,MONAJPY,134,134,134,134,0,0
1553040000,3/20/2019,MONAJPY,134,134,134,134,0,0
1552953600,3/19/2019,MONAJPY,134,134,134,134,0,0
1552867200,3/18/2019,MONAJPY,134,134,134,134,0,0
1552780800,3/17/2019,MONAJPY,134,134,134,134,0,0
1552694400,3/16/2019,MONAJPY,134,134,134,134,0,0
1552608000,3/15/2019,MONAJPY,134,134,134,134,0,0
1552521600,3/14/2019,MONAJPY,134,134,134,134,0,0
1552435200,3/13/2019,MONAJPY,134,134,134,134,0,0
1552348800,3/12/2019,MONAJPY,134,134,134,134,0,0
1552262400,3/11/2019,MONAJPY,134,134,134,134,0,0
1552176000,3/10/2019,MONAJPY,134,134,134,134,0,0
1552089600,3/9/2019,MONAJPY,134,134,134,134,0,0
1552003200,3/8/2019,MONAJPY,134,134,134,134,0,0
1551916800,3/7/2019,MONAJPY,134,134,134,134,0,0
1551830400,3/6/2019,MONAJPY,134,134,134,134,0,0
1551744000,3/5/2019,MONAJPY,134,134,134,134,0,0
1551657600,3/4/2019,MONAJPY,134,134,134,134,0,0
1551571200,3/3/2019,MONAJPY,134,134,134,134,0,0
1551484800,3/2/2019,MONAJPY,134,134,134,134,0,0
1551398400,3/1/2019,MONAJPY,134,134,134,134,0,0
1551312000,2/28/2019,MONAJPY,134,134,134,134,0,0
1551225600,2/27/2019,MONAJPY,134,134,134,134,0,0
1551139200,2/26/2019,MONAJPY,134,134,134,134,0,0
1551052800,2/25/2019,MONAJPY,134,134,134,134,0,0
1550966400,2/24/2019,MONAJPY,134,134,134,134,0,0
1550880000,2/23/2019,MONAJPY,134,134,134,134,0,0
1550793600,2/22/2019,MONAJPY,134,134,134,134,0,0
1550707200,2/21/2019,MONAJPY,134,134,134,134,0,0
1550620800,2/20/2019,MONAJPY,134,134,134,134,0,0
1550534400,2/19/2019,MONAJPY,134,134,134,134,0,0
1550448000,2/18/2019,MONAJPY,134,134,134,134,0,0
1550361600,2/17/2019,MONAJPY,134,134,134,134,0,0
1550275200,2/16/2019,MONAJPY,134,134,134,134,0,0
1550188800,2/15/2019,MONAJPY,134,134,134,134,0,0
1550102400,2/14/2019,MONAJPY,134,134,134,134,0,0
1550016000,2/13/2019,MONAJPY,134,134,134,134,0,0
1549929600,2/12/2019,MONAJPY,134,134,134,134,0,0
1549843200,2/11/2019,MONAJPY,134,134,134,134,0,0
1549756800,2/10/2019,MONAJPY,134,134,134,134,0,0
1549670400,2/9/2019,MONAJPY,134,134,134,134,0,0
1549584000,2/8/2019,MONAJPY,134,134,134,134,0,0
1549497600,2/7/2019,MONAJPY,134,134,134,134,0,0
1549411200,2/6/2019,MONAJPY,134,134,134,134,0,0
1549324800,2/5/2019,MONAJPY,134,134,134,134,0,0
1549238400,2/4/2019,MONAJPY,134,134,134,134,0,0
1549152000,2/3/2019,MONAJPY,134,134,134,134,0,0
1549065600,2/2/2019,MONAJPY,134,134,134,134,0,0
1548979200,2/1/2019,MONAJPY,134,134,134,134,0,0
1548892800,1/31/2019,MONAJPY,134,134,134,134,0,0
1548806400,1/30/2019,MONAJPY,134,134,134,134,0,0
1548720000,1/29/2019,MONAJPY,134,134,134,134,0,0
1548633600,1/28/2019,MONAJPY,134,134,134,134,0,0
1548547200,1/27/2019,MONAJPY,134,134,134,134,0,0
1548460800,1/26/2019,MONAJPY,134,134,134,134,0,0
1548374400,1/25/2019,MONAJPY,134,134,134,134,0,0
1548288000,1/24/2019,MONAJPY,134,134,134,134,0,0
1548201600,1/23/2019,MONAJPY,134,134,134,134,0,0
1548115200,1/22/2019,MONAJPY,134,134,134,134,0,0
1548028800,1/21/2019,MONAJPY,134,134,134,134,0,0
1547942400,1/20/2019,MONAJPY,134,134,134,134,0,0
1547856000,1/19/2019,MONAJPY,134,134,134,134,0,0
1547769600,1/18/2019,MONAJPY,134,134,134,134,0,0
1547683200,1/17/2019,MONAJPY,134,134,134,134,0,0
1547596800,1/16/2019,MONAJPY,134,134,134,134,0,0
1547510400,1/15/2019,MONAJPY,134,134,134,134,0,0
1547424000,1/14/2019,MONAJPY,134,134,134,134,0,0
1547337600,1/13/2019,MONAJPY,134,134,134,134,0,0
1547251200,1/12/2019,MONAJPY,134,134,134,134,0,0
1547164800,1/11/2019,MONAJPY,134,134,134,134,0,0
1547078400,1/10/2019,MONAJPY,134,134,134,134,0,0
1546992000,1/9/2019,MONAJPY,134,134,134,134,0,0
1546905600,1/8/2019,MONAJPY,134,134,134,134,0,0
1546819200,1/7/2019,MONAJPY,134,134,134,134,0,0
1546732800,1/6/2019,MONAJPY,134,134,134,134,0,0
1546646400,1/5/2019,MONAJPY,134,134,134,134,0,0
1546560000,1/4/2019,MONAJPY,134,134,134,134,0,0
1546473600,1/3/2019,MONAJPY,134,134,134,134,0,0
1546387200,1/2/2019,MONAJPY,134,134,134,134,0,0
1546300800,1/1/2019,MONAJPY,134,134,134,134,0,0
1546214400,12/31/2018,MONAJPY,134,134,134,134,0,0
1546128000,12/30/2018,MONAJPY,134,134,134,134,0,0
1546041600,12/29/2018,MONAJPY,134,134,134,134,0,0
1545955200,12/28/2018,MONAJPY,134,134,134,134,0,0
1545868800,12/27/2018,MONAJPY,134,134,134,134,0,0
1545782400,12/26/2018,MONAJPY,134,134,134,134,0,0
1545696000,12/25/2018,MONAJPY,134,134,134,134,0,0
1545609600,12/24/2018,MONAJPY,134,134,134,134,0,0
1545523200,12/23/2018,MONAJPY,134,134,134,134,0,0
1545436800,12/22/2018,MONAJPY,134,134,134,134,0,0
1545350400,12/21/2018,MONAJPY,134,134,134,134,0,0
1545264000,12/20/2018,MONAJPY,134,134,134,134,0,0
1545177600,12/19/2018,MONAJPY,134,134,134,134,0,0
1545091200,12/18/2018,MONAJPY,134,134,134,134,0,0
1545004800,12/17/2018,MONAJPY,134,134,134,134,0,0
1544918400,12/16/2018,MONAJPY,134,134,134,134,0,0
1544832000,12/15/2018,MONAJPY,134,134,134,134,0,0
1544745600,12/14/2018,MONAJPY,134,134,134,134,0,0
1544659200,12/13/2018,MONAJPY,134,134,134,134,0,0
1544572800,12/12/2018,MONAJPY,134,134,134,134,0,0
1544486400,12/11/2018,MONAJPY,134,134,134,134,0,0
1544400000,12/10/2018,MONAJPY,134,134,134,134,0,0
1544313600,12/9/2018,MONAJPY,134,134,134,134,0,0
1544227200,12/8/2018,MONAJPY,134,134,134,134,0,0
1544140800,12/7/2018,MONAJPY,134,134,134,134,0,0
1544054400,12/6/2018,MONAJPY,134,134,134,134,0,0
1543968000,12/5/2018,MONAJPY,134,134,134,134,0,0
1543881600,12/4/2018,MONAJPY,134,134,134,134,0,0
1543795200,12/3/2018,MONAJPY,134,134,134,134,0,0
1543708800,12/2/2018,MONAJPY,134,134,134,134,0,0
1543622400,12/1/2018,MONAJPY,134,134,134,134,0,0
1543536000,11/30/2018,MONAJPY,134,134,134,134,0,0
1543449600,11/29/2018,MONAJPY,134,134,134,134,0,0
1543363200,11/28/2018,MONAJPY,134,134,134,134,0,0
1543276800,11/27/2018,MONAJPY,134,134,134,134,0,0
1543190400,11/26/2018,MONAJPY,134,134,134,134,0,0
1543104000,11/25/2018,MONAJPY,134,134,134,134,0,0
1543017600,11/24/2018,MONAJPY,134,134,134,134,0,0
1542931200,11/23/2018,MONAJPY,134,134,134,134,0,0
1542844800,11/22/2018,MONAJPY,134,134,134,134,0,0
1542758400,11/21/2018,MONAJPY,134,134,134,134,0,0
1542672000,11/20/2018,MONAJPY,134,134,134,134,0,0
1542585600,11/19/2018,MONAJPY,134,134,134,134,0,0
1542499200,11/18/2018,MONAJPY,134,134,134,134,0,0
1542412800,11/17/2018,MONAJPY,134,134,134,134,0,0
1542326400,11/16/2018,MONAJPY,134,134,134,134,0,0
1542240000,11/15/2018,MONAJPY,134,134,134,134,0,0
1542153600,11/14/2018,MONAJPY,134,134,134,134,0,0
1542067200,11/13/2018,MONAJPY,134,134,134,134,0,0
1541980800,11/12/2018,MONAJPY,134,134,134,134,0,0
1541894400,11/11/2018,MONAJPY,134,134,134,134,0,0
1541808000,11/10/2018,MONAJPY,134,134,134,134,0,0
1541721600,11/9/2018,MONAJPY,134,134,134,134,0,0
1541635200,11/8/2018,MONAJPY,134,134,134,134,0,0
1541548800,11/7/2018,MONAJPY,134,134,134,134,0,0
1541462400,11/6/2018,MONAJPY,134,134,134,134,0,0
1541376000,11/5/2018,MONAJPY,134,134,134,134,0,0
1541289600,11/4/2018,MONAJPY,134,134,134,134,0,0
1541203200,11/3/2018,MONAJPY,134,134,134,134,0,0
1541116800,11/2/2018,MONAJPY,134,134,134,134,0,0
1541030400,11/1/2018,MONAJPY,134,134,134,134,0,0
1540944000,10/31/2018,MONAJPY,134,134,134,134,0,0
1540857600,10/30/2018,MONAJPY,134,134,134,134,0,0
1540771200,10/29/2018,MONAJPY,134,134,134,134,0,0
1540684800,10/28/2018,MONAJPY,134,134,134,134,0,0
1540598400,10/27/2018,MONAJPY,134,134,134,134,0,0
1540512000,10/26/2018,MONAJPY,134,134,134,134,0,0
1540425600,10/25/2018,MONAJPY,134,134,134,134,0,0
1540339200,10/24/2018,MONAJPY,134,134,134,134,0,0
1540252800,10/23/2018,MONAJPY,134,134,134,134,0,0
1540166400,10/22/2018,MONAJPY,134,134,134,134,0,0
1540080000,10/21/2018,MONAJPY,134,134,134,134,0,0
1539993600,10/20/2018,MONAJPY,134,134,134,134,0,0
1539907200,10/19/2018,MONAJPY,134,134,134,134,0,0
1539820800,10/18/2018,MONAJPY,134,134,134,134,0,0
1539734400,10/17/2018,MONAJPY,134,134,134,134,0,0
1539648000,10/16/2018,MONAJPY,134,134,134,134,0,0
1539561600,10/15/2018,MONAJPY,134,134,134,134,0,0
1539475200,10/14/2018,MONAJPY,134,134,134,134,0,0
1539388800,10/13/2018,MONAJPY,134,134,134,134,0,0
1539302400,10/12/2018,MONAJPY,134,134,134,134,0,0
1539216000,10/11/2018,MONAJPY,131,134,131,134,880,117920
1539129600,10/10/2018,MONAJPY,130.4,134.9,128,131,47006,6169482.8
1539043200,10/9/2018,MONAJPY,128.5,131.5,126.5,130.4,112742,14549189.3
1538956800,10/8/2018,MONAJPY,122.9,132.4,120.5,128.5,119899,15329748.7
1538870400,10/7/2018,MONAJPY,123.7,127,114,122.9,167023,19783045
1538784000,10/6/2018,MONAJPY,135,136.6,112.3,123.7,219423,27215331.2
1538697600,10/5/2018,MONAJPY,141,141.8,130,135,115511,15873897.8
1538611200,10/4/2018,MONAJPY,148.8,149,136.1,141,137754,19503462.2
1538524800,10/3/2018,MONAJPY,148.7,152,143,148.8,52880,7852304.1
1538438400,10/2/2018,MONAJPY,150.4,160,147.7,148.7,81747,12394438.8
1538352000,10/1/2018,MONAJPY,149.5,151.3,147.1,150.4,54898,8203778.8
1538265600,9/30/2018,MONAJPY,149.6,151.7,147,149.5,33927,5056147.6
1538179200,9/29/2018,MONAJPY,150.9,151.3,146.5,149.6,37329,5535701.5
1538092800,9/28/2018,MONAJPY,149.8,153.7,146.4,150.9,86337,12942712
1538006400,9/27/2018,MONAJPY,149.7,153.1,141.4,149.8,140143,20582767.5
1537920000,9/26/2018,MONAJPY,148,155,141.8,149.7,191828,28482513.5
1537833600,9/25/2018,MONAJPY,140.1,152.9,126,148,402399,55714218.6
1537747200,9/24/2018,MONAJPY,150,157.6,134.1,140.1,138860,19881616.2
1537660800,9/23/2018,MONAJPY,144,159.9,141.9,150,163958,24707387.6
1537574400,9/22/2018,MONAJPY,174.5,194,140,144,640749,105564773.4
1537488000,9/21/2018,MONAJPY,102,195.1,101,174.5,1467112,227004703.4
1537401600,9/20/2018,MONAJPY,97,102.6,94.1,102,209699,20613704.7
1537315200,9/19/2018,MONAJPY,106,109.4,86.3,97,330588,32137011
1537228800,9/18/2018,MONAJPY,106.6,109.9,101,106,108490,11520681
1537142400,9/17/2018,MONAJPY,107.4,112.6,104.1,106.6,148687,16073617.4
1537056000,9/16/2018,MONAJPY,107.7,109.5,106.8,107.4,38672,4176466.7
1536969600,9/15/2018,MONAJPY,107.9,108.8,106.2,107.7,62846,6762404.6
1536883200,9/14/2018,MONAJPY,109.8,112,105,107.9,119917,12996085.1
1536796800,9/13/2018,MONAJPY,108,111.2,104.4,109.8,127419,13825968.1
1536710400,9/12/2018,MONAJPY,110.7,115,101.1,108,244220,25768414.5
1536624000,9/11/2018,MONAJPY,109.8,126,105.9,110.7,244583,27981865.1
1536537600,9/10/2018,MONAJPY,114.5,118,106.2,109.8,101028,11381469.5
1536451200,9/9/2018,MONAJPY,118.3,126.8,105,114.5,252742,29061027.9
1536364800,9/8/2018,MONAJPY,127.5,130,115.9,118.3,161788,19938068.6
1536278400,9/7/2018,MONAJPY,133.1,135.6,125,127.5,101681,13265456
1536192000,9/6/2018,MONAJPY,123.1,139.6,120.7,133.1,152023,19771503.8
1536105600,9/5/2018,MONAJPY,154.7,156.4,123,123.1,188885,26636332.7
1536019200,9/4/2018,MONAJPY,154.1,157.7,153,154.7,54127,8385386.3
1535932800,9/3/2018,MONAJPY,151.7,157.5,150.1,154.1,115864,17889721.8
1535846400,9/2/2018,MONAJPY,164.2,164.7,149,151.7,196850,30708888.1
1535760000,9/1/2018,MONAJPY,163.5,167.5,155,164.2,102064,16682323.2
1535673600,8/31/2018,MONAJPY,167.2,169.9,160,163.5,29287,4808623.3
